time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2024/05/14/15:15:58.774473,42725,1715714158,774151465,map,34.47190296186396,-3.809189599409226,-1.117409110069275,0.0013152855066096499,0.016262926916335706,-0.14200327026801163,0.9897317103464656
2024/05/14/15:15:58.793338,42726,1715714158,793062894,map,34.47201481982043,-3.809229351923217,-1.117409110069275,0.0013152787233719186,0.016262927464937516,-0.14200285745267993,0.9897317695756885
2024/05/14/15:15:58.813220,42727,1715714158,812986160,map,34.472114551325326,-3.809264960143432,-1.117409110069275,0.0013152721227727292,0.016262927998765494,-0.14200245575238254,0.9897318272099986
2024/05/14/15:15:58.833932,42728,1715714158,833667223,map,34.472204240503686,-3.8092971209245037,-1.117409110069275,0.0013152656981906552,0.016262928518355382,-0.1420020647641525,0.9897318833072254
2024/05/14/15:15:58.853851,42729,1715714158,853519768,map,34.47228540562823,-3.8093263493594467,-1.117409110069275,0.0013152594428070428,0.01626292902425884,-0.1420016840730198,0.9897319379269197
2024/05/14/15:15:58.874204,42730,1715714158,873521630,map,34.472359236480166,-3.8093530518290972,-1.117409110069275,0.0013152533501191838,0.016262929517001975,-0.14200131328324245,0.9897319911258726
2024/05/14/15:15:58.894105,42731,1715714158,893785489,map,34.47215517084109,-3.809279571585017,-1.1172523498535156,0.0011280784921254374,0.016254342729067728,-0.14199830161961263,0.9897327953132133
2024/05/14/15:15:58.914156,42732,1715714158,913869647,map,34.47197313681554,-3.8092136734082533,-1.1172523498535156,0.0011280762753672464,0.01625434288291429,-0.14199816664040563,0.9897328146788532
2024/05/14/15:15:58.933220,42733,1715714158,932991212,map,34.47180963262892,-3.8091541619888165,-1.1172523498535156,0.0011280741110143567,0.016254343033123547,-0.14199803485217502,0.9897328335866614
2024/05/14/15:15:58.953808,42734,1715714158,953550411,map,34.47217065548901,-3.8092786108092813,-1.1168235540390015,0.0012047894036906369,0.016273453658689617,-0.14199873651561049,0.9897323284689055
2024/05/14/15:15:58.973689,42735,1715714158,973263164,map,34.47248960082828,-3.8093885910597622,-1.1168235540390015,0.0012047832249202641,0.01627345411612773,-0.1419983607300522,0.989732382383485
2024/05/14/15:15:58.993941,42736,1715714158,993706401,map,34.47277267690641,-3.809486273821039,-1.1168235540390015,0.0012047772751660115,0.016273454556608665,-0.141997998872976,0.9897324342995847
2024/05/14/15:15:59.013716,42737,1715714159,13453740,map,34.47302634194536,-3.8095738257517944,-1.1168235540390015,0.0012047714544166058,0.016273454987536812,-0.14199764486181446,0.9897324850898901
2024/05/14/15:15:59.033562,42738,1715714159,33384011,map,34.473255051679736,-3.8096527744208415,-1.1168235540390015,0.001204765784274957,0.01627345540731298,-0.14199730001043182,0.9897325345659092
2024/05/14/15:15:59.053668,42739,1715714159,53421838,map,34.47346235146569,-3.8097243393265354,-1.1168235540390015,0.0012047602609080055,0.01627345581622111,-0.14199696408570656,0.9897325827610981
2024/05/14/15:15:59.075391,42740,1715714159,73639965,map,34.47319046764563,-3.8096284507513754,-1.1162993907928467,0.0011875347375945838,0.016236442844240754,-0.141997203631823,0.9897331770966128
2024/05/14/15:15:59.093843,42741,1715714159,93600264,map,34.47294882038808,-3.8095429606006728,-1.1162993907928467,0.0011875394545428385,0.01623644249924209,-0.14199749116525498,0.9897331358440951
2024/05/14/15:15:59.113750,42742,1715714159,113472771,map,34.472732864721,-3.8094662975029023,-1.1162993907928467,0.0011875440443226742,0.016236442163543228,-0.14199777094681088,0.9897330957036596
2024/05/14/15:15:59.133314,42743,1715714159,132943838,map,34.47253850244825,-3.809397069397419,-1.1162993907928467,0.001187548509288026,0.016236441836972114,-0.14199804311998113,0.9897330566547267
2024/05/14/15:15:59.153129,42744,1715714159,152906948,map,34.47236257991612,-3.8093341967550414,-1.1162993907928467,0.001187552854118014,0.01623644151918661,-0.1419983079699937,0.9897330186563806
2024/05/14/15:15:59.173535,42745,1715714159,173115549,map,34.47250899238637,-3.8093887159253947,-1.1164411306381226,0.001114268073675381,0.016323519423724057,-0.14199673536094568,0.98973189716565
2024/05/14/15:15:59.193198,42746,1715714159,192933077,map,34.472638933699905,-3.809437567623142,-1.1164411306381226,0.001114269246852438,0.016323519343641176,-0.14199680649332347,0.9897318869602924
2024/05/14/15:15:59.214135,42747,1715714159,213053063,map,34.47275496840985,-3.8094816341180984,-1.1164411306381226,0.0011142704016065626,0.016323519264815792,-0.14199687650867687,0.9897318769151889
2024/05/14/15:15:59.233138,42748,1715714159,232933851,map,34.47285929328998,-3.8095216635803273,-1.1164411306381226,0.0011142715337852157,0.016323519187531367,-0.14199694515522807,0.9897318670664629
2024/05/14/15:15:59.253199,42749,1715714159,253018606,map,34.472923321519445,-3.809541846622056,-1.1174516677856445,0.0011404362710236574,0.01616428710068615,-0.14199817932741024,0.9897342735781858
2024/05/14/15:15:59.274662,42750,1715714159,273841044,map,34.47298007591503,-3.8095595294982525,-1.1174516677856445,0.001140434828490992,0.016164287202460853,-0.14199809100158334,0.9897342862503776
2024/05/14/15:15:59.293722,42751,1715714159,293493068,map,34.47303043998336,-3.8095750309402185,-1.1174516677856445,0.0011404334336039895,0.0161642873008739,-0.141998005593085,0.9897342985040098
2024/05/14/15:15:59.313823,42752,1715714159,313551171,map,34.47307575295779,-3.8095887901755883,-1.1174516677856445,0.0011404320673834305,0.016164287397264332,-0.1419979219398236,0.9897343105058095
2024/05/14/15:15:59.333667,42753,1715714159,333421503,map,34.473116740563,-3.8096010583074555,-1.1174516677856445,0.0011404307333201093,0.016164287491385876,-0.14199784025553944,0.9897343222251115
2024/05/14/15:15:59.353595,42754,1715714159,353404133,map,34.473153999400225,-3.809612041480079,-1.1174516677856445,0.0011404294305179053,0.016164287583301767,-0.14199776048536333,0.9897343336697882
2024/05/14/15:15:59.373450,42755,1715714159,373168008,map,34.473635180746406,-3.809778917636226,-1.1163723468780518,0.00121605371190556,0.016264520625649467,-0.14199915876728858,0.9897324009506661
2024/05/14/15:15:59.393189,42756,1715714159,392946359,map,34.4740623202771,-3.8099272590116247,-1.1163723468780518,0.0012160662998047793,0.016264519684481782,-0.14199992476904616,0.9897322910503491
2024/05/14/15:15:59.413252,42757,1715714159,413048793,map,34.47444500273861,-3.810060289452984,-1.1163723468780518,0.0012160785752369856,0.01626451876666709,-0.14200067175644956,0.9897321838774895
2024/05/14/15:15:59.433855,42758,1715714159,433583826,map,34.47478999224121,-3.810180325954776,-1.1163723468780518,0.0012160905305297405,0.016264517872779757,-0.1420013992626167,0.9897320794991171
2024/05/14/15:15:59.453201,42759,1715714159,453003191,map,34.47510265381896,-3.810289213146192,-1.1163723468780518,0.0012161021766599314,0.01626451700199976,-0.14200210795551857,0.9897319778194382
2024/05/14/15:15:59.480000,42760,1715714159,473684394,map,34.47480442316443,-3.81018783163311,-1.1173611879348755,0.0012963423111761643,0.016277038135533387,-0.142003489677115,0.989731471888041
2024/05/14/15:15:59.493677,42761,1715714159,493413217,map,34.47453911716131,-3.8100977725461633,-1.1173611879348755,0.0012963454580906762,0.016277037884905268,-0.1420036810264432,0.9897314444338356
2024/05/14/15:15:59.513247,42762,1715714159,513014616,map,34.47430201814732,-3.8100173913682167,-1.1173611879348755,0.001296348539749682,0.01627703763947367,-0.1420038684078834,0.9897314175488939
2024/05/14/15:15:59.533226,42763,1715714159,532994613,map,34.47408855933527,-3.8099451413484244,-1.1173611879348755,0.0012963515440978948,0.016277037400198743,-0.14200405108840944,0.9897313913383908
2024/05/14/15:15:59.553228,42764,1715714159,553013475,map,34.47389526266519,-3.809879833787096,-1.1173611879348755,0.0012963544730315302,0.016277037166929516,-0.14200422918332156,0.989731365785786
2024/05/14/15:15:59.575397,42765,1715714159,573893953,map,34.47345580592253,-3.809726083096832,-1.1185160875320435,0.0013493697521233159,0.016310806690739626,-0.14200421572499997,0.989730740910222
2024/05/14/15:15:59.593259,42766,1715714159,593016206,map,34.47306625773987,-3.809589451251795,-1.1185160875320435,0.001349359314525346,0.01631080755422384,-0.14200358237730795,0.9897308317812377
2024/05/14/15:15:59.613352,42767,1715714159,613088109,map,34.47271763997206,-3.809466920107378,-1.1185160875320435,0.0013493491362108643,0.01631080839625151,-0.14200296476277136,0.9897309203945042
2024/05/14/15:15:59.633178,42768,1715714159,632972523,map,34.47240369100138,-3.8093563432435316,-1.1185160875320435,0.001349339221323946,0.016310809216480298,-0.1420023631328522,0.9897310067139732
2024/05/14/15:15:59.653132,42769,1715714159,652900260,map,34.472119442476014,-3.809256011795573,-1.1185160875320435,0.0013493295606618223,0.016310810015671997,-0.1420017769291333,0.9897310908197934
2024/05/14/15:15:59.674418,42770,1715714159,673837361,map,34.47242601246184,-3.8093630452508016,-1.1158314943313599,0.0011850562429860873,0.016278640482654223,-0.14199900918675934,0.9897322278756593
2024/05/14/15:15:59.693590,42771,1715714159,693341009,map,34.472698413354074,-3.8094583251945613,-1.1158314943313599,0.0011850502453905941,0.016278640919267454,-0.1419986445363063,0.9897322801927747
2024/05/14/15:15:59.713722,42772,1715714159,713488909,map,34.472941662158014,-3.809543595087493,-1.1158314943313599,0.0011850443909606368,0.01627864134545638,-0.1419982885902287,0.989732331260924
2024/05/14/15:15:59.733232,42773,1715714159,733027631,map,34.47316046768833,-3.8096204521619415,-1.1158314943313599,0.0011850386919418845,0.016278641760329695,-0.141997942093057,0.9897323809732983
2024/05/14/15:15:59.753208,42774,1715714159,752936487,map,34.47335843057655,-3.8096901280080178,-1.1158314943313599,0.0011850331436209247,0.016278642164230684,-0.14199760475821907,0.9897324293710226
2024/05/14/15:15:59.773561,42775,1715714159,773187727,map,34.47334528564241,-3.8096848777653936,-1.1126794815063477,0.0013064771067111478,0.016281157360357422,-0.14199937599098367,0.9897319810184715
2024/05/14/15:15:59.794077,42776,1715714159,793781269,map,34.473333477330385,-3.8096800956596177,-1.1126794815063477,0.0013064753055089748,0.016281157504894308,-0.14199926649585615,0.989731996728011
2024/05/14/15:15:59.813956,42777,1715714159,813680950,map,34.47332305176092,-3.8096757828080463,-1.1126794815063477,0.001306473542178177,0.01628115764639202,-0.14199915930292978,0.989732012107236
2024/05/14/15:15:59.833948,42778,1715714159,833733295,map,34.473313739032605,-3.8096718507460707,-1.1126794815063477,0.0013064718233066893,0.01628115778432193,-0.1419990548126854,0.9897320270986893
2024/05/14/15:15:59.854022,42779,1715714159,853679736,map,34.47330535727426,-3.8096682385612404,-1.1126794815063477,0.0013064701477752412,0.01628115791877387,-0.14199895295708248,0.9897320417121339
2024/05/14/15:15:59.874614,42780,1715714159,873863426,map,34.47340471453026,-3.809702338693715,-1.1116373538970947,0.0013302965707472215,0.01626331730122625,-0.14199882827052565,0.9897323211814352
2024/05/14/15:15:59.893341,42781,1715714159,893069857,map,34.47349274932009,-3.8097325568756033,-1.1116373538970947,0.001330287090482412,0.016263318076684193,-0.14199825133259286,0.989732403955675
2024/05/14/15:15:59.915350,42782,1715714159,912995510,map,34.473571526186824,-3.809759586094456,-1.1116373538970947,0.0013302778444684432,0.016263318832975736,-0.14199768865038068,0.9897324846842924
2024/05/14/15:15:59.933239,42783,1715714159,932981725,map,34.47364246412172,-3.8097839129383146,-1.1116373538970947,0.0013302688410460146,0.016263319569419062,-0.14199714073147837,0.9897325632944882
2024/05/14/15:15:59.953090,42784,1715714159,952897990,map,34.47373122592181,-3.809810612574368,-1.1193379163742065,0.0011873248467691494,0.016243483430119835,-0.14199569189207784,0.9897332787119233
2024/05/14/15:15:59.974878,42785,1715714159,974239017,map,34.47380993228211,-3.809833857439787,-1.1193379163742065,0.00118733554901925,0.016243482647830428,-0.1419963439919111,0.9897331851558249
2024/05/14/15:15:59.993340,42786,1715714159,993069080,map,34.473879754513554,-3.8098540735962154,-1.1193379163742065,0.0011873458523624727,0.016243481894692737,-0.14199697178588233,0.9897330950864495
2024/05/14/15:16:00.013522,42787,1715714160,13291525,map,34.47394261591312,-3.8098718893084547,-1.1193379163742065,0.0011873559165175255,0.016243481159032503,-0.1419975850058297,0.9897330071076118
2024/05/14/15:16:00.033310,42788,1715714160,33077863,map,34.47399951152426,-3.8098876494025675,-1.1193379163742065,0.0011873657119524077,0.016243480443008905,-0.14199818185233823,0.9897329214775032
2024/05/14/15:16:00.053239,42789,1715714160,52980914,map,34.47405126313198,-3.8099016380419086,-1.1193379163742065,0.0011873752462046776,0.01624347974607145,-0.14199876278468163,0.9897328381302619
2024/05/14/15:16:00.075186,42790,1715714160,74468464,map,34.47390153040598,-3.8098515965274484,-1.1169620752334595,0.001229503935733687,0.016271238509419247,-0.1419989495671103,0.9897323039283293
2024/05/14/15:16:00.093494,42791,1715714160,92985356,map,34.473768349477254,-3.809807239330327,-1.1169620752334595,0.0012294989574628346,0.016271238885591666,-0.14199864675331225,0.9897323473736067
2024/05/14/15:16:00.113104,42792,1715714160,112896815,map,34.473649155018016,-3.809767685131182,-1.1169620752334595,0.0012294941163619611,0.01627123925139766,-0.14199835228316077,0.9897323896217144
2024/05/14/15:16:00.133154,42793,1715714160,132947695,map,34.47354173031855,-3.8097321806762134,-1.1169620752334595,0.0012294894062249218,0.0162712396073063,-0.14199806577915444,0.9897324307268205
2024/05/14/15:16:00.153033,42794,1715714160,152779805,map,34.47344436551088,-3.809700140535466,-1.1169620752334595,0.0012294848218583156,0.01627123995371012,-0.14199778692539425,0.9897324707342545
2024/05/14/15:16:00.173699,42795,1715714160,173454006,map,34.47324137004263,-3.8096308546518647,-1.118424654006958,0.0011209474735644732,0.016262876186296755,-0.14199606220022762,0.9897329845238764
2024/05/14/15:16:00.193131,42796,1715714160,192899875,map,34.47306138227896,-3.809569454042049,-1.118424654006958,0.001120946242629244,0.01626287627114109,-0.14199598728745155,0.9897329952715391
2024/05/14/15:16:00.213224,42797,1715714160,213027859,map,34.47290016679488,-3.80951452047524,-1.118424654006958,0.001120945039858616,0.016262876354044047,-0.1419959140887283,0.9897330057732828
2024/05/14/15:16:00.233308,42798,1715714160,233007750,map,34.47275487305734,-3.8094650758512363,-1.118424654006958,0.001120943869561854,0.0162628764347086,-0.14199584286631292,0.9897330159914823
2024/05/14/15:16:00.253315,42799,1715714160,253060677,map,34.47247073974764,-3.8093655958088366,-1.1189454793930054,0.0013219987860047277,0.016249496976253944,-0.1419987328519381,0.9897325729891244
2024/05/14/15:16:00.274034,42800,1715714160,273743522,map,34.47221918409543,-3.8092773283339656,-1.1189454793930054,0.0013219936013478865,0.016249497398057557,-0.1419984170622362,0.989732618295996
2024/05/14/15:16:00.293479,42801,1715714160,293098122,map,34.471996030158856,-3.809198781689883,-1.1189454793930054,0.0013219886050144709,0.016249497804538326,-0.14199811274302684,0.9897326619570798
2024/05/14/15:16:00.313200,42802,1715714160,312995827,map,34.471795570870654,-3.8091280732069857,-1.1189454793930054,0.0013219837152213462,0.01624949820234993,-0.14199781491302194,0.9897327046870563
2024/05/14/15:16:00.333426,42803,1715714160,333190171,map,34.47161454222125,-3.809064074081147,-1.1189454793930054,0.0013219789495423212,0.01624949859006274,-0.14199752464261634,0.9897327463323613
2024/05/14/15:16:00.353190,42804,1715714160,352976600,map,34.47134569257433,-3.808973467421257,-1.1110727787017822,0.0014082462292506351,0.016278764802762146,-0.1419978130125974,0.9897321050459531
2024/05/14/15:16:00.375291,42805,1715714160,374629874,map,34.471107117541855,-3.8088932784605616,-1.1110727787017822,0.0014082318608268517,0.01627876604574187,-0.14199693942723346,0.9897322303796884
2024/05/14/15:16:00.394008,42806,1715714160,393733822,map,34.47089531707817,-3.8088222360284933,-1.1110727787017822,0.0014082180308334687,0.016278767242131138,-0.14199609857784168,0.989732351016034
2024/05/14/15:16:00.413773,42807,1715714160,413515959,map,34.47070460010532,-3.8087584791689633,-1.1110727787017822,0.001408204503278628,0.01627876841234594,-0.14199527611636328,0.9897324690135672
2024/05/14/15:16:00.433562,42808,1715714160,433365328,map,34.47053202177952,-3.8087009851886586,-1.1110727787017822,0.0014081913295177421,0.01627876955194456,-0.14199447516515754,0.9897325839243778
2024/05/14/15:16:00.453290,42809,1715714160,453053110,map,34.47070284541574,-3.808755880442714,-1.114895224571228,0.0013014836771354026,0.01631379563838145,-0.14199273425230471,0.9897324030421867
2024/05/14/15:16:00.476933,42810,1715714160,474774105,map,34.47085436820013,-3.8088041543472064,-1.114895224571228,0.001301485683376794,0.016313795478327196,-0.14199285596782388,0.9897323855801669
2024/05/14/15:16:00.493896,42811,1715714160,493633479,map,34.470989822838064,-3.8088469109803396,-1.114895224571228,0.0013014876167083695,0.016313795324089313,-0.14199297326001792,0.9897323687527285
2024/05/14/15:16:00.513967,42812,1715714160,513692781,map,34.47111145467567,-3.808884930364632,-1.114895224571228,0.001301489489454018,0.016313795174684658,-0.14199308687655798,0.9897323524526079
2024/05/14/15:16:00.533772,42813,1715714160,533559741,map,34.47122144318443,-3.808918949435931,-1.114895224571228,0.0013014913057770151,0.0163137950297811,-0.14199319707002353,0.98973233664357
2024/05/14/15:16:00.554100,42814,1715714160,553789020,map,34.471321453761156,-3.8089495368958,-1.114895224571228,0.0013014930680270316,0.01631379488919121,-0.14199330398296547,0.9897323213051641
2024/05/14/15:16:00.576227,42815,1715714160,574124121,map,34.47188351114492,-3.8091421215943946,-1.1169352531433105,0.0012393355226348259,0.016278555321349465,-0.14199249820096269,0.9897330969199533
2024/05/14/15:16:00.593295,42816,1715714160,593022921,map,34.472383212294105,-3.8093133254916856,-1.1169352531433105,0.001239335016771234,0.01627855535986238,-0.14199246744455155,0.989733101332435
2024/05/14/15:16:00.614124,42817,1715714160,613816719,map,34.47283148793356,-3.8094668250881467,-1.1169352531433105,0.0012393345231485652,0.01627855539744334,-0.14199243743238618,0.9897331056381422
2024/05/14/15:16:00.633821,42818,1715714160,633621693,map,34.47323611273651,-3.8096052814066605,-1.1169352531433105,0.0012393340406981577,0.016278555434173708,-0.14199240809949218,0.9897331098463966
2024/05/14/15:16:00.654041,42819,1715714160,653794690,map,34.473603250447304,-3.8097308128292924,-1.1169352531433105,0.001239333568937844,0.016278555470090193,-0.14199237941655374,0.989733113961404
2024/05/14/15:16:00.674150,42820,1715714160,673783357,map,34.47352096223921,-3.809701513474872,-1.1140714883804321,0.001352383629411971,0.01625244830833754,-0.14199459227894984,0.9897330775244599
2024/05/14/15:16:00.693907,42821,1715714160,693551212,map,34.47344714071929,-3.8096751565300275,-1.1140714883804321,0.0013523883813616668,0.016252447912922015,-0.14199488166068885,0.9897330360075239
2024/05/14/15:16:00.713405,42822,1715714160,713156152,map,34.4733815578564,-3.80965160165598,-1.1140714883804321,0.0013523930132942263,0.016252447527491918,-0.1419951637336824,0.9897329955390739
2024/05/14/15:16:00.733223,42823,1715714160,733001703,map,34.4733226940418,-3.8096303469467565,-1.1140714883804321,0.0013523975220608693,0.016252447152309366,-0.14199543830617808,0.9897329561466265
2024/05/14/15:16:00.753347,42824,1715714160,753082183,map,34.473269491991765,-3.8096110364488616,-1.1140714883804321,0.0013524019118755825,0.016252446787023807,-0.1419957056347974,0.989732917793371
2024/05/14/15:16:00.776217,42825,1715714160,774262562,map,34.472791892428596,-3.8094496937738724,-1.1156188249588013,0.0012313501933068857,0.016265821448365855,-0.14199405903010517,0.9897330923180585
2024/05/14/15:16:00.793333,42826,1715714160,793016403,map,34.47236786480529,-3.8093067292738696,-1.1156188249588013,0.0012313552739640046,0.016265821063750716,-0.14199436817492417,0.9897330479659227
2024/05/14/15:16:00.813771,42827,1715714160,813495349,map,34.47198829515803,-3.8091790555589617,-1.1156188249588013,0.0012313602376048663,0.016265820687992386,-0.1419946701996009,0.9897330046351985
2024/05/14/15:16:00.833631,42828,1715714160,833358659,map,34.47164627118409,-3.80906431269063,-1.1156188249588013,0.0012313650769801689,0.016265820321639764,-0.14199496466303452,0.9897329623891764
2024/05/14/15:16:00.853639,42829,1715714160,853398077,map,34.4713363791777,-3.808960642513165,-1.1156188249588013,0.0012313697960310887,0.016265819964394596,-0.14199525180503586,0.989732921193458
2024/05/14/15:16:00.874326,42830,1715714160,873604980,map,34.471380337259774,-3.8089755409805663,-1.1187018156051636,0.0011333339465208956,0.016233846441609568,-0.1419930771399368,0.9897338752554687
2024/05/14/15:16:00.893198,42831,1715714160,892981105,map,34.47141990591688,-3.808988907078082,-1.1187018156051636,0.0011333208178176215,0.01623384735815874,-0.1419922767182498,0.9897339900883692
2024/05/14/15:16:00.913409,42832,1715714160,912969742,map,34.47145493187731,-3.8090007361960962,-1.1187018156051636,0.0011333080201304149,0.016233848251588544,-0.1419914964776752,0.9897341020253401
2024/05/14/15:16:00.933179,42833,1715714160,932930238,map,34.4714863115998,-3.809011321461598,-1.1187018156051636,0.0011332955585561654,0.016233849121543947,-0.14199073672896023,0.9897342110218494
2024/05/14/15:16:00.953129,42834,1715714160,952887755,map,34.47148839995298,-3.8090108315240783,-1.1192348003387451,0.0012844192945539372,0.016186023736902616,-0.14199252700824722,0.9897345528860132
2024/05/14/15:16:00.973565,42835,1715714160,973292807,map,34.471490231927206,-3.8090102584245624,-1.1192348003387451,0.0012844060431980722,0.01618602478843998,-0.14199171672121627,0.9897346691337159
2024/05/14/15:16:00.993335,42836,1715714160,993030578,map,34.47149203355304,-3.809009670750775,-1.1192348003387451,0.001284393285035069,0.016186025800830606,-0.14199093659164633,0.9897347810542435
2024/05/14/15:16:01.013379,42837,1715714161,13161237,map,34.4714935900065,-3.8090090070591245,-1.1192348003387451,0.0012843807967562037,0.016186026791795483,-0.1419901729647742,0.9897348906066198
2024/05/14/15:16:01.033404,42838,1715714161,33151380,map,34.47149498875873,-3.8090082936803444,-1.1192348003387451,0.0012843686294742962,0.01618602775727941,-0.14198942896602315,0.9897349973425043
2024/05/14/15:16:01.053158,42839,1715714161,52907052,map,34.471496271220474,-3.8090075433767048,-1.1192348003387451,0.0012843567753794858,0.016186028697902834,-0.14198870411784253,0.9897351013304521
2024/05/14/15:16:01.073637,42840,1715714161,72982824,map,34.47167110950981,-3.8090717242018894,-1.1135940551757812,0.0009969721998329328,0.016354134605672116,-0.14198205631476538,0.9897336227553165
2024/05/14/15:16:01.093207,42841,1715714161,92968537,map,34.47182632016839,-3.809129161955945,-1.1135940551757812,0.0009969531647440403,0.016354135766068128,-0.1419809043327836,0.9897337880119974
2024/05/14/15:16:01.113065,42842,1715714161,112884821,map,34.4719652138702,-3.8091809790114923,-1.1135940551757812,0.0009969345958238444,0.016354136898024656,-0.14197978056269583,0.9897339492202443
2024/05/14/15:16:01.133001,42843,1715714161,132815808,map,34.47209029340362,-3.809228031252922,-1.1135940551757812,0.0009969165194599204,0.01635413799993475,-0.14197868660145646,0.9897341061510702
2024/05/14/15:16:01.152956,42844,1715714161,152772204,map,34.472203532756566,-3.8092709968011453,-1.1135940551757812,0.0009968989198067696,0.016354139072765953,-0.14197762149012172,0.9897342589421365
2024/05/14/15:16:01.173800,42845,1715714161,173415232,map,34.471864045041826,-3.809154804380227,-1.1148438453674316,0.0012262788854974507,0.016307792396558198,-0.14198242571146913,0.9897340768794076
2024/05/14/15:16:01.193270,42846,1715714161,193031160,map,34.47156261347699,-3.8090516734102176,-1.1148438453674316,0.001226293891912831,0.01630779126813056,-0.14198333646381656,0.9897339462268879
2024/05/14/15:16:01.213132,42847,1715714161,212919093,map,34.47129287608336,-3.8089594427175437,-1.1148438453674316,0.001226308508503703,0.01630779016900296,-0.141984223557322,0.9897338189675395
2024/05/14/15:16:01.233083,42848,1715714161,232882182,map,34.471049888757435,-3.8088764254305354,-1.1148438453674316,0.0012263227409100832,0.01630778909875232,-0.1419850873342871,0.989733695052321
2024/05/14/15:16:01.253818,42849,1715714161,253538473,map,34.4713480417523,-3.8089774440176023,-1.116709589958191,0.0012496482010495359,0.0162305220055219,-0.1419855624339599,0.9897348678283059
2024/05/14/15:16:01.273216,42850,1715714161,272977416,map,34.47161191842855,-3.80906668338127,-1.116709589958191,0.001249642985659049,0.016230522407073348,-0.14198524440020427,0.9897349134527974
2024/05/14/15:16:01.293141,42851,1715714161,292909354,map,34.47184666979682,-3.809145935719347,-1.116709589958191,0.0012496379506387052,0.01623052279473586,-0.14198493736538736,0.989734957499304
2024/05/14/15:16:01.313190,42852,1715714161,312964362,map,34.47205727911369,-3.809216881935197,-1.116709589958191,0.0012496330331689188,0.01623052317334626,-0.14198463749878043,0.9897350005173818
2024/05/14/15:16:01.333139,42853,1715714161,332922492,map,34.47224741587895,-3.8092807760726406,-1.116709589958191,0.0012496282413268615,0.01623052354228277,-0.1419843452929287,0.9897350424363787
2024/05/14/15:16:01.353371,42854,1715714161,353111014,map,34.47241997716808,-3.809338613013721,-1.116709589958191,0.0012496235711806454,0.01623052390184823,-0.1419840605080667,0.9897350832906975
2024/05/14/15:16:01.373864,42855,1715714161,373587554,map,34.47217295392221,-3.8092545237239794,-1.1163780689239502,0.0011039750607955239,0.01628999604880496,-0.14198062020326938,0.9897347729338856
2024/05/14/15:16:01.393503,42856,1715714161,393165550,map,34.471953208347,-3.8091798044834806,-1.1163780689239502,0.0011039619129998898,0.01628999693982738,-0.1419798213798145,0.9897348875273373
2024/05/14/15:16:01.413304,42857,1715714161,413035046,map,34.471756527975,-3.809113007787068,-1.1163780689239502,0.0011039490895232683,0.016289997808860517,-0.14197904226103278,0.9897349992934649
