time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2024/05/14/15:15:59.531646,43769,1715714159,531524905,gps,0,0,34.8151446593246,-82.32673927916638,281.89259707089514,"(0.9183618414327874, 0.0, 0.0, 0.0, 1.9351523814405027, 0.0, 0.0, 0.0, 5.984716288919628)",2
2024/05/14/15:15:59.552845,43770,1715714159,552699611,gps,0,0,34.8151446593246,-82.32673927916638,281.89259707089514,"(0.9183618414327874, 0.0, 0.0, 0.0, 1.9351523814405027, 0.0, 0.0, 0.0, 5.984716288919628)",2
2024/05/14/15:15:59.571666,43771,1715714159,571524986,gps,0,0,34.81514463745735,-82.32673927662819,281.8922317624092,"(0.9180167557538113, 0.0, 0.0, 0.0, 1.934813436186289, 0.0, 0.0, 0.0, 5.984033894667164)",2
2024/05/14/15:15:59.591379,43772,1715714159,591259426,gps,0,0,34.81514463745735,-82.32673927662819,281.8922317624092,"(0.9180167557538113, 0.0, 0.0, 0.0, 1.934813436186289, 0.0, 0.0, 0.0, 5.984033894667164)",2
2024/05/14/15:15:59.626917,43773,1715714159,626806218,gps,0,0,34.81514463745735,-82.32673927662819,281.8922317624092,"(0.9180167557538113, 0.0, 0.0, 0.0, 1.934813436186289, 0.0, 0.0, 0.0, 5.984033894667164)",2
2024/05/14/15:15:59.631783,43774,1715714159,631324802,gps,0,0,34.81514463745735,-82.32673927662819,281.8922317624092,"(0.9180167557538113, 0.0, 0.0, 0.0, 1.934813436186289, 0.0, 0.0, 0.0, 5.984033894667164)",2
2024/05/14/15:15:59.660747,43775,1715714159,660639068,gps,0,0,34.81514463745735,-82.32673927662819,281.8922317624092,"(0.9180167557538113, 0.0, 0.0, 0.0, 1.934813436186289, 0.0, 0.0, 0.0, 5.984033894667164)",2
2024/05/14/15:15:59.671853,43776,1715714159,671667463,gps,0,0,34.81514464248137,-82.32673926722451,281.89203606173396,"(0.9179344062610006, 0.0, 0.0, 0.0, 1.9346953761219652, 0.0, 0.0, 0.0, 5.983918416412109)",2
2024/05/14/15:15:59.691449,43777,1715714159,691342180,gps,0,0,34.81514464248137,-82.32673926722451,281.89203606173396,"(0.9179344062610006, 0.0, 0.0, 0.0, 1.9346953761219652, 0.0, 0.0, 0.0, 5.983918416412109)",2
2024/05/14/15:15:59.711384,43778,1715714159,711279356,gps,0,0,34.81514464248137,-82.32673926722451,281.89203606173396,"(0.9179344062610006, 0.0, 0.0, 0.0, 1.9346953761219652, 0.0, 0.0, 0.0, 5.983918416412109)",2
2024/05/14/15:15:59.731772,43779,1715714159,731659602,gps,0,0,34.81514464248137,-82.32673926722451,281.89203606173396,"(0.9179344062610006, 0.0, 0.0, 0.0, 1.9346953761219652, 0.0, 0.0, 0.0, 5.983918416412109)",2
2024/05/14/15:15:59.756071,43780,1715714159,755908183,gps,0,0,34.81514464248137,-82.32673926722451,281.89203606173396,"(0.9179344062610006, 0.0, 0.0, 0.0, 1.9346953761219652, 0.0, 0.0, 0.0, 5.983918416412109)",2
2024/05/14/15:15:59.772022,43781,1715714159,771812986,gps,0,0,34.81514462101945,-82.32673921453795,281.88638992700726,"(0.9178907773747689, 0.0, 0.0, 0.0, 1.9346542549229184, 0.0, 0.0, 0.0, 5.983728287975282)",2
2024/05/14/15:15:59.792091,43782,1715714159,791936902,gps,0,0,34.81514462101945,-82.32673921453795,281.88638992700726,"(0.9178907773747689, 0.0, 0.0, 0.0, 1.9346542549229184, 0.0, 0.0, 0.0, 5.983728287975282)",2
2024/05/14/15:15:59.819149,43783,1715714159,819026859,gps,0,0,34.81514462101945,-82.32673921453795,281.88638992700726,"(0.9178907773747689, 0.0, 0.0, 0.0, 1.9346542549229184, 0.0, 0.0, 0.0, 5.983728287975282)",2
2024/05/14/15:15:59.831518,43784,1715714159,831394032,gps,0,0,34.81514462101945,-82.32673921453795,281.88638992700726,"(0.9178907773747689, 0.0, 0.0, 0.0, 1.9346542549229184, 0.0, 0.0, 0.0, 5.983728287975282)",2
2024/05/14/15:15:59.894136,43785,1715714159,894010442,gps,0,0,34.81514462101945,-82.32673921453795,281.88638992700726,"(0.9178907773747689, 0.0, 0.0, 0.0, 1.9346542549229184, 0.0, 0.0, 0.0, 5.983728287975282)",2
2024/05/14/15:15:59.912379,43786,1715714159,912248848,gps,0,0,34.815144600880494,-82.32673920407909,281.88455927558243,"(0.9177299761931046, 0.0, 0.0, 0.0, 1.934489442890154, 0.0, 0.0, 0.0, 5.983662968473254)",2
2024/05/14/15:15:59.933364,43787,1715714159,933244960,gps,0,0,34.815144600880494,-82.32673920407909,281.88455927558243,"(0.9177299761931046, 0.0, 0.0, 0.0, 1.934489442890154, 0.0, 0.0, 0.0, 5.983662968473254)",2
2024/05/14/15:15:59.939258,43788,1715714159,939132176,gps,0,0,34.815144600880494,-82.32673920407909,281.88455927558243,"(0.9177299761931046, 0.0, 0.0, 0.0, 1.934489442890154, 0.0, 0.0, 0.0, 5.983662968473254)",2
2024/05/14/15:15:59.974842,43789,1715714159,974360921,gps,0,0,34.815144600880494,-82.32673920407909,281.88455927558243,"(0.9177299761931046, 0.0, 0.0, 0.0, 1.934489442890154, 0.0, 0.0, 0.0, 5.983662968473254)",2
2024/05/14/15:15:59.983485,43790,1715714159,981920373,gps,0,0,34.815144600880494,-82.32673920407909,281.88455927558243,"(0.9177299761931046, 0.0, 0.0, 0.0, 1.934489442890154, 0.0, 0.0, 0.0, 5.983662968473254)",2
2024/05/14/15:15:59.999173,43791,1715714159,999067288,gps,0,0,34.81514461342554,-82.32673910620787,281.8929693996906,"(0.9176355349065943, 0.0, 0.0, 0.0, 1.9343800142315928, 0.0, 0.0, 0.0, 5.98340052763939)",2
2024/05/14/15:16:00.011361,43792,1715714160,11209624,gps,0,0,34.81514461342554,-82.32673910620787,281.8929693996906,"(0.9176355349065943, 0.0, 0.0, 0.0, 1.9343800142315928, 0.0, 0.0, 0.0, 5.98340052763939)",2
2024/05/14/15:16:00.034518,43793,1715714160,34391935,gps,0,0,34.81514461342554,-82.32673910620787,281.8929693996906,"(0.9176355349065943, 0.0, 0.0, 0.0, 1.9343800142315928, 0.0, 0.0, 0.0, 5.98340052763939)",2
2024/05/14/15:16:00.039465,43794,1715714160,39341486,gps,0,0,34.81514461342554,-82.32673910620787,281.8929693996906,"(0.9176355349065943, 0.0, 0.0, 0.0, 1.9343800142315928, 0.0, 0.0, 0.0, 5.98340052763939)",2
2024/05/14/15:16:00.063062,43795,1715714160,62868324,gps,0,0,34.81514461342554,-82.32673910620787,281.8929693996906,"(0.9176355349065943, 0.0, 0.0, 0.0, 1.9343800142315928, 0.0, 0.0, 0.0, 5.98340052763939)",2
2024/05/14/15:16:00.071605,43796,1715714160,71469148,gps,0,0,34.815144598178144,-82.32673908669126,281.889475395903,"(0.9174550022723658, 0.0, 0.0, 0.0, 1.9341933294526825, 0.0, 0.0, 0.0, 5.983163752625842)",2
2024/05/14/15:16:00.092461,43797,1715714160,92319322,gps,0,0,34.815144598178144,-82.32673908669126,281.889475395903,"(0.9174550022723658, 0.0, 0.0, 0.0, 1.9341933294526825, 0.0, 0.0, 0.0, 5.983163752625842)",2
2024/05/14/15:16:00.111184,43798,1715714160,111093689,gps,0,0,34.815144598178144,-82.32673908669126,281.889475395903,"(0.9174550022723658, 0.0, 0.0, 0.0, 1.9341933294526825, 0.0, 0.0, 0.0, 5.983163752625842)",2
2024/05/14/15:16:00.131958,43799,1715714160,131837435,gps,0,0,34.815144598178144,-82.32673908669126,281.889475395903,"(0.9174550022723658, 0.0, 0.0, 0.0, 1.9341933294526825, 0.0, 0.0, 0.0, 5.983163752625842)",2
2024/05/14/15:16:00.154727,43800,1715714160,154630468,gps,0,0,34.815144598178144,-82.32673908669126,281.889475395903,"(0.9174550022723658, 0.0, 0.0, 0.0, 1.9341933294526825, 0.0, 0.0, 0.0, 5.983163752625842)",2
2024/05/14/15:16:00.171832,43801,1715714160,171634031,gps,0,0,34.81514458480082,-82.32673907617311,281.894147740677,"(0.9172966369078495, 0.0, 0.0, 0.0, 1.9341147454816934, 0.0, 0.0, 0.0, 5.982936313058929)",2
2024/05/14/15:16:00.191251,43802,1715714160,191147780,gps,0,0,34.81514458480082,-82.32673907617311,281.894147740677,"(0.9172966369078495, 0.0, 0.0, 0.0, 1.9341147454816934, 0.0, 0.0, 0.0, 5.982936313058929)",2
2024/05/14/15:16:00.212519,43803,1715714160,212415906,gps,0,0,34.81514458480082,-82.32673907617311,281.894147740677,"(0.9172966369078495, 0.0, 0.0, 0.0, 1.9341147454816934, 0.0, 0.0, 0.0, 5.982936313058929)",2
2024/05/14/15:16:00.231354,43804,1715714160,231192385,gps,0,0,34.81514458480082,-82.32673907617311,281.894147740677,"(0.9172966369078495, 0.0, 0.0, 0.0, 1.9341147454816934, 0.0, 0.0, 0.0, 5.982936313058929)",2
2024/05/14/15:16:00.256641,43805,1715714160,256480310,gps,0,0,34.81514458480082,-82.32673907617311,281.894147740677,"(0.9172966369078495, 0.0, 0.0, 0.0, 1.9341147454816934, 0.0, 0.0, 0.0, 5.982936313058929)",2
2024/05/14/15:16:00.272446,43806,1715714160,272268496,gps,0,0,34.81514461150106,-82.32673907702805,281.8928688103333,"(0.9172611293186641, 0.0, 0.0, 0.0, 1.9340975036425476, 0.0, 0.0, 0.0, 5.983036619206871)",2
2024/05/14/15:16:00.291838,43807,1715714160,291681527,gps,0,0,34.81514461150106,-82.32673907702805,281.8928688103333,"(0.9172611293186641, 0.0, 0.0, 0.0, 1.9340975036425476, 0.0, 0.0, 0.0, 5.983036619206871)",2
2024/05/14/15:16:00.311314,43808,1715714160,311153284,gps,0,0,34.81514461150106,-82.32673907702805,281.8928688103333,"(0.9172611293186641, 0.0, 0.0, 0.0, 1.9340975036425476, 0.0, 0.0, 0.0, 5.983036619206871)",2
2024/05/14/15:16:00.332303,43809,1715714160,332141745,gps,0,0,34.81514461150106,-82.32673907702805,281.8928688103333,"(0.9172611293186641, 0.0, 0.0, 0.0, 1.9340975036425476, 0.0, 0.0, 0.0, 5.983036619206871)",2
2024/05/14/15:16:00.360784,43810,1715714160,360593658,gps,0,0,34.81514461150106,-82.32673907702805,281.8928688103333,"(0.9172611293186641, 0.0, 0.0, 0.0, 1.9340975036425476, 0.0, 0.0, 0.0, 5.983036619206871)",2
2024/05/14/15:16:00.372770,43811,1715714160,371874335,gps,0,0,34.815144647113534,-82.32673912645521,281.90214413776994,"(0.9171620313871678, 0.0, 0.0, 0.0, 1.9340471048610794, 0.0, 0.0, 0.0, 5.982865166184638)",2
2024/05/14/15:16:00.392404,43812,1715714160,392227075,gps,0,0,34.815144647113534,-82.32673912645521,281.90214413776994,"(0.9171620313871678, 0.0, 0.0, 0.0, 1.9340471048610794, 0.0, 0.0, 0.0, 5.982865166184638)",2
2024/05/14/15:16:00.414188,43813,1715714160,414092543,gps,0,0,34.815144647113534,-82.32673912645521,281.90214413776994,"(0.9171620313871678, 0.0, 0.0, 0.0, 1.9340471048610794, 0.0, 0.0, 0.0, 5.982865166184638)",2
2024/05/14/15:16:00.431704,43814,1715714160,431599601,gps,0,0,34.815144647113534,-82.32673912645521,281.90214413776994,"(0.9171620313871678, 0.0, 0.0, 0.0, 1.9340471048610794, 0.0, 0.0, 0.0, 5.982865166184638)",2
2024/05/14/15:16:00.463150,43815,1715714160,463035793,gps,0,0,34.815144647113534,-82.32673912645521,281.90214413776994,"(0.9171620313871678, 0.0, 0.0, 0.0, 1.9340471048610794, 0.0, 0.0, 0.0, 5.982865166184638)",2
2024/05/14/15:16:00.471771,43816,1715714160,471624207,gps,0,0,34.8151446368294,-82.32673912568764,281.911733741872,"(0.9170508380084961, 0.0, 0.0, 0.0, 1.9340573835066266, 0.0, 0.0, 0.0, 5.982778857429594)",2
2024/05/14/15:16:00.492576,43817,1715714160,492434427,gps,0,0,34.8151446368294,-82.32673912568764,281.911733741872,"(0.9170508380084961, 0.0, 0.0, 0.0, 1.9340573835066266, 0.0, 0.0, 0.0, 5.982778857429594)",2
2024/05/14/15:16:00.512895,43818,1715714160,512722625,gps,0,0,34.8151446368294,-82.32673912568764,281.911733741872,"(0.9170508380084961, 0.0, 0.0, 0.0, 1.9340573835066266, 0.0, 0.0, 0.0, 5.982778857429594)",2
2024/05/14/15:16:00.531851,43819,1715714160,531760100,gps,0,0,34.8151446368294,-82.32673912568764,281.911733741872,"(0.9170508380084961, 0.0, 0.0, 0.0, 1.9340573835066266, 0.0, 0.0, 0.0, 5.982778857429594)",2
2024/05/14/15:16:00.558708,43820,1715714160,558612060,gps,0,0,34.8151446368294,-82.32673912568764,281.911733741872,"(0.9170508380084961, 0.0, 0.0, 0.0, 1.9340573835066266, 0.0, 0.0, 0.0, 5.982778857429594)",2
2024/05/14/15:16:00.572290,43821,1715714160,572105713,gps,0,0,34.81514463169948,-82.32673911969553,281.9069797284901,"(0.9169812028776256, 0.0, 0.0, 0.0, 1.9341389505009374, 0.0, 0.0, 0.0, 5.983057613623316)",2
2024/05/14/15:16:00.591207,43822,1715714160,591090637,gps,0,0,34.81514463169948,-82.32673911969553,281.9069797284901,"(0.9169812028776256, 0.0, 0.0, 0.0, 1.9341389505009374, 0.0, 0.0, 0.0, 5.983057613623316)",2
2024/05/14/15:16:00.612376,43823,1715714160,612067292,gps,0,0,34.81514463169948,-82.32673911969553,281.9069797284901,"(0.9169812028776256, 0.0, 0.0, 0.0, 1.9341389505009374, 0.0, 0.0, 0.0, 5.983057613623316)",2
2024/05/14/15:16:00.631857,43824,1715714160,631732816,gps,0,0,34.81514463169948,-82.32673911969553,281.9069797284901,"(0.9169812028776256, 0.0, 0.0, 0.0, 1.9341389505009374, 0.0, 0.0, 0.0, 5.983057613623316)",2
2024/05/14/15:16:00.660379,43825,1715714160,660257717,gps,0,0,34.81514463169948,-82.32673911969553,281.9069797284901,"(0.9169812028776256, 0.0, 0.0, 0.0, 1.9341389505009374, 0.0, 0.0, 0.0, 5.983057613623316)",2
2024/05/14/15:16:00.671659,43826,1715714160,671519136,gps,0,0,34.815144659766524,-82.32673912959963,281.90726638771594,"(0.9171181925356429, 0.0, 0.0, 0.0, 1.9343584604667399, 0.0, 0.0, 0.0, 5.983178915417341)",2
2024/05/14/15:16:00.692004,43827,1715714160,691857552,gps,0,0,34.815144659766524,-82.32673912959963,281.90726638771594,"(0.9171181925356429, 0.0, 0.0, 0.0, 1.9343584604667399, 0.0, 0.0, 0.0, 5.983178915417341)",2
2024/05/14/15:16:00.711625,43828,1715714160,711478898,gps,0,0,34.815144659766524,-82.32673912959963,281.90726638771594,"(0.9171181925356429, 0.0, 0.0, 0.0, 1.9343584604667399, 0.0, 0.0, 0.0, 5.983178915417341)",2
2024/05/14/15:16:00.731967,43829,1715714160,731825264,gps,0,0,34.815144659766524,-82.32673912959963,281.90726638771594,"(0.9171181925356429, 0.0, 0.0, 0.0, 1.9343584604667399, 0.0, 0.0, 0.0, 5.983178915417341)",2
2024/05/14/15:16:00.752714,43830,1715714160,752576305,gps,0,0,34.815144659766524,-82.32673912959963,281.90726638771594,"(0.9171181925356429, 0.0, 0.0, 0.0, 1.9343584604667399, 0.0, 0.0, 0.0, 5.983178915417341)",2
