time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:15:59.497439,87264,1715714159,497173435,,0.05235987901687622
2024/05/14/15:15:59.507642,87265,1715714159,507422685,,0.05235987901687622
2024/05/14/15:15:59.517398,87266,1715714159,517172480,,0.05235987901687622
2024/05/14/15:15:59.529254,87267,1715714159,528948760,,0.05235987901687622
2024/05/14/15:15:59.538654,87268,1715714159,537196054,,0.05235987901687622
2024/05/14/15:15:59.547734,87269,1715714159,547450199,,0.05235987901687622
2024/05/14/15:15:59.557485,87270,1715714159,557195091,,0.05235987901687622
2024/05/14/15:15:59.567755,87271,1715714159,567444881,,0.05235987901687622
2024/05/14/15:15:59.577592,87272,1715714159,577200506,,0.05235987901687622
2024/05/14/15:15:59.587761,87273,1715714159,587447193,,0.05235987901687622
2024/05/14/15:15:59.597491,87274,1715714159,597195232,,0.05235987901687622
2024/05/14/15:15:59.607729,87275,1715714159,607445393,,0.05235987901687622
2024/05/14/15:15:59.617521,87276,1715714159,617194116,,0.05235987901687622
2024/05/14/15:15:59.631698,87277,1715714159,628959333,,0.05235987901687622
2024/05/14/15:15:59.637593,87278,1715714159,637201284,,0.05235987901687622
2024/05/14/15:15:59.647703,87279,1715714159,647464725,,0.05235987901687622
2024/05/14/15:15:59.657535,87280,1715714159,657239400,,0.05235987901687622
2024/05/14/15:15:59.667722,87281,1715714159,667463095,,0.05235987901687622
2024/05/14/15:15:59.677517,87282,1715714159,677217520,,0.05235987901687622
2024/05/14/15:15:59.688897,87283,1715714159,687468640,,0.05235987901687622
2024/05/14/15:15:59.697472,87284,1715714159,697211131,,0.05235987901687622
2024/05/14/15:15:59.707740,87285,1715714159,707464927,,0.05235987901687622
2024/05/14/15:15:59.721861,87286,1715714159,717217331,,0.05235987901687622
2024/05/14/15:15:59.729380,87287,1715714159,729028404,,0.05235987901687622
2024/05/14/15:15:59.737558,87288,1715714159,737238319,,0.05235987901687622
2024/05/14/15:15:59.747842,87289,1715714159,747507280,,0.05235987901687622
2024/05/14/15:15:59.757527,87290,1715714159,757234872,,0.05235987901687622
2024/05/14/15:15:59.767794,87291,1715714159,767485202,,0.05235987901687622
2024/05/14/15:15:59.777530,87292,1715714159,777234553,,0.05235987901687622
2024/05/14/15:15:59.787875,87293,1715714159,787483254,,0.05235987901687622
2024/05/14/15:15:59.797541,87294,1715714159,797231430,,0.05235987901687622
2024/05/14/15:15:59.807866,87295,1715714159,807484573,,0.05235987901687622
2024/05/14/15:15:59.817584,87296,1715714159,817231634,,0.05235987901687622
2024/05/14/15:15:59.829355,87297,1715714159,829004545,,0.05235987901687622
2024/05/14/15:15:59.837548,87298,1715714159,837254836,,0.05235987901687622
2024/05/14/15:15:59.847850,87299,1715714159,847502230,,0.05235987901687622
2024/05/14/15:15:59.857551,87300,1715714159,857250657,,0.05235987901687622
2024/05/14/15:15:59.867774,87301,1715714159,867503859,,0.05235987901687622
2024/05/14/15:15:59.877654,87302,1715714159,877257517,,0.05235987901687622
2024/05/14/15:15:59.887839,87303,1715714159,887505474,,0.05235987901687622
