time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2024/05/14/15:15:59.233161,42748,1715714159,232936303,base_link,9.373151673936299e-06,0.0,0.0,0.0,0.0,-3.3890178233214132e-09
2024/05/14/15:15:59.253246,42749,1715714159,253020482,base_link,1.5192842159333775e-05,0.0,0.0,0.0,0.0,7.84562898372767e-09
2024/05/14/15:15:59.274726,42750,1715714159,273850147,base_link,1.8962741466065e-05,0.0,0.0,0.0,0.0,1.602215005107745e-08
2024/05/14/15:15:59.293745,42751,1715714159,293496182,base_link,1.7488646250695867e-05,0.0,0.0,0.0,0.0,6.23539706336758e-09
2024/05/14/15:15:59.313830,42752,1715714159,313554767,base_link,1.6401188781879568e-05,0.0,0.0,0.0,0.0,4.789635424159376e-09
2024/05/14/15:15:59.333695,42753,1715714159,333425709,base_link,1.552405664362454e-05,0.0,0.0,0.0,0.0,4.187727918746388e-09
2024/05/14/15:15:59.353631,42754,1715714159,353406298,base_link,1.478271265004081e-05,0.0,0.0,0.0,0.0,3.846675151880423e-09
2024/05/14/15:15:59.373714,42755,1715714159,373172596,base_link,5.509214261411966e-05,0.0,0.0,0.0,0.0,-8.588128072400024e-08
2024/05/14/15:15:59.393215,42756,1715714159,392949141,base_link,6.71190412484977e-05,0.0,0.0,0.0,0.0,-4.3497729604208036e-08
2024/05/14/15:15:59.413281,42757,1715714159,413051102,base_link,7.171971246383532e-05,0.0,0.0,0.0,0.0,-3.7047581446957784e-08
2024/05/14/15:15:59.433898,42758,1715714159,433587567,base_link,7.312469997672666e-05,0.0,0.0,0.0,0.0,-3.4238044371679135e-08
2024/05/14/15:15:59.453243,42759,1715714159,453005477,base_link,7.29668904809911e-05,0.0,0.0,0.0,0.0,-3.255774071751209e-08
2024/05/14/15:15:59.479972,42760,1715714159,473690285,base_link,3.636395500271199e-05,0.0,0.0,0.0,0.0,-4.821764271346241e-08
2024/05/14/15:15:59.493694,42761,1715714159,493417189,base_link,8.851289698078298e-06,0.0,0.0,0.0,0.0,-1.7499348534631892e-08
2024/05/14/15:15:59.513251,42762,1715714159,513017233,base_link,-5.377178872477312e-06,0.0,0.0,0.0,0.0,-1.298504439922739e-08
2024/05/14/15:15:59.533238,42763,1715714159,532997059,base_link,-1.3576773788676227e-05,0.0,0.0,0.0,0.0,-1.1121115921077745e-08
2024/05/14/15:15:59.553265,42764,1715714159,553016184,base_link,-1.859405421494958e-05,0.0,0.0,0.0,0.0,-1.0076002743413287e-08
2024/05/14/15:15:59.575441,42765,1715714159,573899446,base_link,-5.418287815478277e-05,0.0,0.0,0.0,0.0,6.460277775218614e-08
2024/05/14/15:15:59.593301,42766,1715714159,593018890,base_link,-6.366213003280573e-05,0.0,0.0,0.0,0.0,3.415183075096966e-08
2024/05/14/15:15:59.613386,42767,1715714159,613091049,base_link,-6.699107745431203e-05,0.0,0.0,0.0,0.0,2.9484064052121754e-08
2024/05/14/15:15:59.633201,42768,1715714159,632975124,base_link,-6.770079702115438e-05,0.0,0.0,0.0,0.0,2.742948386284908e-08
2024/05/14/15:15:59.653159,42769,1715714159,652902838,base_link,-6.714978576862313e-05,0.0,0.0,0.0,0.0,2.618614474284337e-08
2024/05/14/15:15:59.674423,42770,1715714159,673841844,base_link,-3.185290277623432e-05,0.0,0.0,0.0,0.0,6.464664428324488e-08
2024/05/14/15:15:59.693637,42771,1715714159,693344738,base_link,-6.046479981828424e-06,0.0,0.0,0.0,0.0,2.694367183650527e-08
2024/05/14/15:15:59.713753,42772,1715714159,713491934,base_link,7.17008328828152e-06,0.0,0.0,0.0,0.0,2.1340107354985426e-08
2024/05/14/15:15:59.733244,42773,1715714159,733030578,base_link,1.4687971263272722e-05,0.0,0.0,0.0,0.0,1.8984958737345874e-08
2024/05/14/15:15:59.753217,42774,1715714159,752938899,base_link,1.9208390722309958e-05,0.0,0.0,0.0,0.0,1.7634663875534845e-08
2024/05/14/15:15:59.775326,42775,1715714159,773192133,base_link,1.58510216034248e-05,0.0,0.0,0.0,0.0,2.6791185354135893e-08
2024/05/14/15:15:59.794112,42776,1715714159,793785889,base_link,1.0964125614501035e-05,0.0,0.0,0.0,0.0,9.813827558983494e-09
2024/05/14/15:15:59.813962,42777,1715714159,813685552,base_link,8.252747989685518e-06,0.0,0.0,0.0,0.0,7.317159274924287e-09
2024/05/14/15:15:59.833981,42778,1715714159,833736753,base_link,6.548637942582453e-06,0.0,0.0,0.0,0.0,6.285175062705807e-09
2024/05/14/15:15:59.854037,42779,1715714159,853683672,base_link,5.390349098176963e-06,0.0,0.0,0.0,0.0,5.705730966245083e-09
2024/05/14/15:15:59.874620,42780,1715714159,873867658,base_link,1.3523829354649234e-05,0.0,0.0,0.0,0.0,7.187941032531471e-08
2024/05/14/15:15:59.893558,42781,1715714159,893072749,base_link,1.549302050476236e-05,0.0,0.0,0.0,0.0,3.4625147182805405e-08
2024/05/14/15:15:59.915378,42782,1715714159,912998155,base_link,1.6148345369372348e-05,0.0,0.0,0.0,0.0,2.899624124452507e-08
2024/05/14/15:15:59.933270,42783,1715714159,932984651,base_link,1.6247259478712912e-05,0.0,0.0,0.0,0.0,2.6570355003825273e-08
2024/05/14/15:15:59.953093,42784,1715714159,952899729,base_link,2.4427177806460963e-05,0.0,0.0,0.0,0.0,-6.662551949075038e-08
2024/05/14/15:15:59.974925,42785,1715714159,974245335,base_link,2.9747524243243913e-05,0.0,0.0,0.0,0.0,-1.3448717258398638e-07
2024/05/14/15:15:59.993351,42786,1715714159,993072379,base_link,2.7136878776844403e-05,0.0,0.0,0.0,0.0,-5.2195088883466296e-08
2024/05/14/15:16:00.013550,42787,1715714160,13294261,base_link,2.5309222305103218e-05,0.0,0.0,0.0,0.0,-4.0040416948961716e-08
2024/05/14/15:16:00.033553,42788,1715714160,33080642,base_link,2.388820816614534e-05,0.0,0.0,0.0,0.0,-3.498147319324237e-08
2024/05/14/15:16:00.053246,42789,1715714160,52983270,base_link,2.271826468580486e-05,0.0,0.0,0.0,0.0,-3.2115952246492986e-08
2024/05/14/15:16:00.075196,42790,1715714160,74480099,base_link,5.8400639864247114e-06,0.0,0.0,0.0,0.0,9.91902701126439e-09
2024/05/14/15:16:00.093278,42791,1715714160,92987636,base_link,-4.793764299125289e-06,0.0,0.0,0.0,0.0,1.1338260268595738e-08
2024/05/14/15:16:00.113125,42792,1715714160,112899121,base_link,-1.0139574843325158e-05,0.0,0.0,0.0,0.0,1.1407480888719206e-08
2024/05/14/15:16:00.133192,42793,1715714160,132950459,base_link,-1.310176923955723e-05,0.0,0.0,0.0,0.0,1.1344041204392961e-08
2024/05/14/15:16:00.153047,42794,1715714160,152781770,base_link,-1.4817393411285285e-05,0.0,0.0,0.0,0.0,1.124244800239436e-08
2024/05/14/15:16:00.180195,42795,1715714160,173457681,base_link,-3.1200303417730685e-05,0.0,0.0,0.0,0.0,1.8256717134827348e-08
2024/05/14/15:16:00.193167,42796,1715714160,192902815,base_link,-3.443269807530588e-05,0.0,0.0,0.0,0.0,6.842020824353527e-09
2024/05/14/15:16:00.213271,42797,1715714160,213030144,base_link,-3.532346165643187e-05,0.0,0.0,0.0,0.0,5.160595130354323e-09
2024/05/14/15:16:00.233332,42798,1715714160,233010471,base_link,-3.523649031229118e-05,0.0,0.0,0.0,0.0,4.463742497071068e-09
2024/05/14/15:16:00.253355,42799,1715714160,253063395,base_link,-5.7264206794652514e-05,0.0,0.0,0.0,0.0,4.371088083950582e-08
2024/05/14/15:16:00.274069,42800,1715714160,273749124,base_link,-7.110174126032082e-05,0.0,0.0,0.0,0.0,7.268718733334488e-08
2024/05/14/15:16:00.293506,42801,1715714160,293101105,base_link,-6.51048442330945e-05,0.0,0.0,0.0,0.0,2.678657867521142e-08
2024/05/14/15:16:00.313238,42802,1715714160,312998707,base_link,-6.0575676113872356e-05,0.0,0.0,0.0,0.0,2.003370078010279e-08
2024/05/14/15:16:00.333438,42803,1715714160,333193049,base_link,-5.68657809300954e-05,0.0,0.0,0.0,0.0,1.7240611288230456e-08
2024/05/14/15:16:00.353200,42804,1715714160,352978754,base_link,-7.593894486239254e-05,0.0,0.0,0.0,0.0,1.2825122782260622e-07
2024/05/14/15:16:00.375420,42805,1715714160,374635026,base_link,-8.77910572975878e-05,0.0,0.0,0.0,0.0,2.1034421410777216e-07
2024/05/14/15:16:00.394054,42806,1715714160,393737188,base_link,-7.763173798771078e-05,0.0,0.0,0.0,0.0,7.71899932870256e-08
2024/05/14/15:16:00.413779,42807,1715714160,413519176,base_link,-7.081071678311911e-05,0.0,0.0,0.0,0.0,5.7606755172647733e-08
2024/05/14/15:16:00.433571,42808,1715714160,433368265,base_link,-6.567187025707597e-05,0.0,0.0,0.0,0.0,4.951102011513489e-08
2024/05/14/15:16:00.453485,42809,1715714160,453055203,base_link,-3.6923558577424114e-05,0.0,0.0,0.0,0.0,2.0121591416313585e-08
2024/05/14/15:16:00.476972,42810,1715714160,474781281,base_link,-1.710142234786588e-05,0.0,0.0,0.0,0.0,-2.361911755831629e-10
2024/05/14/15:16:00.493927,42811,1715714160,493637635,base_link,-2.6299860028057495e-06,0.0,0.0,0.0,0.0,-3.83315497807684e-09
2024/05/14/15:16:00.514012,42812,1715714160,513696348,base_link,4.917420371441622e-06,0.0,0.0,0.0,0.0,-4.294432091576817e-09
2024/05/14/15:16:00.533782,42813,1715714160,533562693,base_link,9.312550007715167e-06,0.0,0.0,0.0,0.0,-4.440423749929454e-09
2024/05/14/15:16:00.554111,42814,1715714160,553792707,base_link,1.2037291628340343e-05,0.0,0.0,0.0,0.0,-4.490374471113739e-09
2024/05/14/15:16:00.576262,42815,1715714160,574130100,base_link,6.133270238969186e-05,0.0,0.0,0.0,0.0,-6.160088506331363e-10
2024/05/14/15:16:00.593461,42816,1715714160,593025612,base_link,7.73256516589337e-05,0.0,0.0,0.0,0.0,5.888420929810864e-10
2024/05/14/15:16:00.615303,42817,1715714160,613822044,base_link,8.380291729660335e-05,0.0,0.0,0.0,0.0,7.513154587988157e-10
2024/05/14/15:16:00.634101,42818,1715714160,633625036,base_link,8.615166797245097e-05,0.0,0.0,0.0,0.0,8.087650559098514e-10
2024/05/14/15:16:00.654086,42819,1715714160,653798859,base_link,8.6456698328834e-05,0.0,0.0,0.0,0.0,8.340643976435139e-10
2024/05/14/15:16:00.674227,42820,1715714160,673790047,base_link,6.822933363974098e-05,0.0,0.0,0.0,0.0,-3.361838388795012e-08
2024/05/14/15:16:00.693913,42821,1715714160,693554789,base_link,4.499503328050738e-05,0.0,0.0,0.0,0.0,-1.6893201462221517e-08
2024/05/14/15:16:00.713441,42822,1715714160,713159247,base_link,3.219351854055623e-05,0.0,0.0,0.0,0.0,-1.435091530784653e-08
2024/05/14/15:16:00.733270,42823,1715714160,733004881,base_link,2.4212436235792455e-05,0.0,0.0,0.0,0.0,-1.3245492993899075e-08
2024/05/14/15:16:00.753382,42824,1715714160,753084779,base_link,1.8836465843017573e-05,0.0,0.0,0.0,0.0,-1.2585691813524696e-08
2024/05/14/15:16:00.776353,42825,1715714160,774270301,base_link,-2.756476659164393e-05,0.0,0.0,0.0,0.0,-4.480959401886221e-08
2024/05/14/15:16:00.793384,42826,1715714160,793019232,base_link,-4.8403823459191165e-05,0.0,0.0,0.0,0.0,-1.9785671522169938e-08
2024/05/14/15:16:00.813801,42827,1715714160,813499067,base_link,-5.800650375982037e-05,0.0,0.0,0.0,0.0,-1.604480249818526e-08
2024/05/14/15:16:00.833636,42828,1715714160,833361896,base_link,-6.26372785619237e-05,0.0,0.0,0.0,0.0,-1.4458352981410664e-08
2024/05/14/15:16:00.853707,42829,1715714160,853400887,base_link,-6.473411096605555e-05,0.0,0.0,0.0,0.0,-1.3538784008415451e-08
2024/05/14/15:16:00.874401,42830,1715714160,873613413,base_link,-5.229779686223163e-05,0.0,0.0,0.0,0.0,8.232606829089346e-08
2024/05/14/15:16:00.893227,42831,1715714160,892983413,base_link,-3.5317933954768016e-05,0.0,0.0,0.0,0.0,4.366021749459972e-08
2024/05/14/15:16:00.913414,42832,1715714160,912972240,base_link,-2.588553252494048e-05,0.0,0.0,0.0,0.0,3.772972326760296e-08
2024/05/14/15:16:00.933306,42833,1715714160,932933350,base_link,-1.9949158609406352e-05,0.0,0.0,0.0,0.0,3.511713565676924e-08
2024/05/14/15:16:00.953156,42834,1715714160,952890279,base_link,-1.6170506370160632e-05,0.0,0.0,0.0,0.0,1.3201004595691385e-07
2024/05/14/15:16:00.973577,42835,1715714160,973298349,base_link,-1.3390559444825324e-05,0.0,0.0,0.0,0.0,2.0416046899331797e-07
2024/05/14/15:16:00.993479,42836,1715714160,993033606,base_link,-9.231147731870116e-06,0.0,0.0,0.0,0.0,7.352975994277599e-08
2024/05/14/15:16:01.013447,42837,1715714161,13164145,base_link,-6.876885715858769e-06,0.0,0.0,0.0,0.0,5.434264156601507e-08
2024/05/14/15:16:01.033416,42838,1715714161,33154655,base_link,-5.364086744344529e-06,0.0,0.0,0.0,0.0,4.642715395482487e-08
2024/05/14/15:16:01.053190,42839,1715714161,52909376,base_link,-4.3111612876832e-06,0.0,0.0,0.0,0.0,4.199375390566006e-08
2024/05/14/15:16:01.073645,42840,1715714161,72986834,base_link,1.0095035222511047e-05,0.0,0.0,0.0,0.0,1.7060058492372713e-07
2024/05/14/15:16:01.093247,42841,1715714161,92971161,base_link,1.6102040672394566e-05,0.0,0.0,0.0,0.0,7.650937165827722e-08
2024/05/14/15:16:01.113106,42842,1715714161,112888293,base_link,1.8697744592996686e-05,0.0,0.0,0.0,0.0,6.241916494965165e-08
2024/05/14/15:16:01.133031,42843,1715714161,132818132,base_link,1.9800416068128647e-05,0.0,0.0,0.0,0.0,5.6427900748844056e-08
2024/05/14/15:16:01.152983,42844,1715714161,152774255,base_link,2.015418002416029e-05,0.0,0.0,0.0,0.0,5.2944084714558345e-08
2024/05/14/15:16:01.173810,42845,1715714161,173419469,base_link,-1.2989858077366222e-05,0.0,0.0,0.0,0.0,-6.280029458508159e-08
2024/05/14/15:16:01.193533,42846,1715714161,193033283,base_link,-2.9101902751175745e-05,0.0,0.0,0.0,0.0,-4.180177023554986e-08
2024/05/14/15:16:01.213142,42847,1715714161,212921277,base_link,-3.6666892474326305e-05,0.0,0.0,0.0,0.0,-3.837357005688512e-08
2024/05/14/15:16:01.233101,42848,1715714161,232884893,base_link,-4.0436367257698086e-05,0.0,0.0,0.0,0.0,-3.6732045694399945e-08
2024/05/14/15:16:01.253838,42849,1715714161,253542363,base_link,-4.083455223144629e-06,0.0,0.0,0.0,0.0,1.2259954163991723e-08
2024/05/14/15:16:01.273568,42850,1715714161,272980048,base_link,2.022961803959736e-05,0.0,0.0,0.0,0.0,4.73565658962227e-08
2024/05/14/15:16:01.293408,42851,1715714161,292912484,base_link,2.9941470255136707e-05,0.0,0.0,0.0,0.0,2.0450210677062176e-08
2024/05/14/15:16:01.313195,42852,1715714161,312966663,base_link,3.427745770343148e-05,0.0,0.0,0.0,0.0,1.6437424944012694e-08
2024/05/14/15:16:01.333145,42853,1715714161,332925188,base_link,3.624569675354708e-05,0.0,0.0,0.0,0.0,1.4741832968957133e-08
2024/05/14/15:16:01.353408,42854,1715714161,353114025,base_link,3.7015659803203864e-05,0.0,0.0,0.0,0.0,1.3763312632765831e-08
2024/05/14/15:16:01.373944,42855,1715714161,373592767,base_link,9.812282151575828e-06,0.0,0.0,0.0,0.0,1.0497473901775397e-07
2024/05/14/15:16:01.393524,42856,1715714161,393168106,base_link,-7.355104948213794e-06,0.0,0.0,0.0,0.0,4.9485931659455316e-08
2024/05/14/15:16:01.413311,42857,1715714161,413038231,base_link,-1.5957714344236842e-05,0.0,0.0,0.0,0.0,4.112642569031441e-08
2024/05/14/15:16:01.433776,42858,1715714161,433531890,base_link,-2.0702326013532433e-05,0.0,0.0,0.0,0.0,3.7539476666522705e-08
2024/05/14/15:16:01.453343,42859,1715714161,453049334,base_link,-2.3431241542287842e-05,0.0,0.0,0.0,0.0,3.5431138351446496e-08
2024/05/14/15:16:01.473808,42860,1715714161,473528516,base_link,6.1471085873367285e-06,0.0,0.0,0.0,0.0,-9.47706687076109e-11
2024/05/14/15:16:01.493758,42861,1715714161,493511639,base_link,2.1597367068258652e-05,0.0,0.0,0.0,0.0,-7.111263914652068e-09
2024/05/14/15:16:01.513543,42862,1715714161,513201340,base_link,2.901337595195008e-05,0.0,0.0,0.0,0.0,-8.01499532225371e-09
2024/05/14/15:16:01.533199,42863,1715714161,532995599,base_link,3.284545350047614e-05,0.0,0.0,0.0,0.0,-8.304008682864663e-09
2024/05/14/15:16:01.553275,42864,1715714161,553022103,base_link,3.482996171233899e-05,0.0,0.0,0.0,0.0,-8.405696523878643e-09
2024/05/14/15:16:01.573538,42865,1715714161,573251754,base_link,3.8381690213712984e-05,0.0,0.0,0.0,0.0,6.527385336030394e-08
2024/05/14/15:16:01.594103,42866,1715714161,593644731,base_link,3.282434723907563e-05,0.0,0.0,0.0,0.0,3.4152278393083417e-08
2024/05/14/15:16:01.613960,42867,1715714161,613494315,base_link,2.9111930380154543e-05,0.0,0.0,0.0,0.0,2.939010204461677e-08
2024/05/14/15:16:01.633809,42868,1715714161,633346639,base_link,2.632837083292443e-05,0.0,0.0,0.0,0.0,2.7299283365265197e-08
2024/05/14/15:16:01.653231,42869,1715714161,653002938,base_link,2.4099981937540885e-05,0.0,0.0,0.0,0.0,2.603759709571191e-08
2024/05/14/15:16:01.673401,42870,1715714161,673176883,base_link,-4.849358656759032e-06,0.0,0.0,0.0,0.0,-6.345266843764826e-08
2024/05/14/15:16:01.693403,42871,1715714161,693133990,base_link,-2.0161327940997175e-05,0.0,0.0,0.0,0.0,-3.6761306807977256e-08
2024/05/14/15:16:01.713280,42872,1715714161,713054222,base_link,-2.7515237303510047e-05,0.0,0.0,0.0,0.0,-3.25912019790698e-08
2024/05/14/15:16:01.733313,42873,1715714161,733053918,base_link,-3.131970411916382e-05,0.0,0.0,0.0,0.0,-3.0705898116886806e-08
2024/05/14/15:16:01.753217,42874,1715714161,752923229,base_link,-3.3294602972799014e-05,0.0,0.0,0.0,0.0,-2.9531503432044613e-08
2024/05/14/15:16:01.773636,42875,1715714161,773357309,base_link,1.2125880730828736e-07,0.0,0.0,0.0,0.0,2.988435311249359e-08
2024/05/14/15:16:01.793386,42876,1715714161,793037288,base_link,1.8823562202119042e-05,0.0,0.0,0.0,0.0,2.0756211024052852e-08
2024/05/14/15:16:01.813152,42877,1715714161,812927754,base_link,2.792009628722133e-05,0.0,0.0,0.0,0.0,1.9236050717475364e-08
2024/05/14/15:16:01.833103,42878,1715714161,832866244,base_link,3.2720911210925194e-05,0.0,0.0,0.0,0.0,1.849038118535693e-08
2024/05/14/15:16:01.853094,42879,1715714161,852864846,base_link,3.52992633306796e-05,0.0,0.0,0.0,0.0,1.798762032136301e-08
2024/05/14/15:16:01.873310,42880,1715714161,873132620,base_link,5.219893871019151e-08,0.0,0.0,0.0,0.0,-6.207610128073428e-08
2024/05/14/15:16:01.893974,42881,1715714161,893669191,base_link,-1.9720783490429914e-05,0.0,0.0,0.0,0.0,-3.44711008173212e-08
2024/05/14/15:16:01.913486,42882,1715714161,913258662,base_link,-2.9350713496857945e-05,0.0,0.0,0.0,0.0,-3.019878678755077e-08
2024/05/14/15:16:01.933809,42883,1715714161,933547878,base_link,-3.44434736916502e-05,0.0,0.0,0.0,0.0,-2.8292456251776195e-08
2024/05/14/15:16:01.953545,42884,1715714161,953273210,base_link,-3.71879864627735e-05,0.0,0.0,0.0,0.0,-2.712146793767643e-08
2024/05/14/15:16:01.973765,42885,1715714161,973525829,base_link,-4.311174830331599e-05,0.0,0.0,0.0,0.0,8.478443829879967e-08
2024/05/14/15:16:01.993486,42886,1715714161,993017731,base_link,-3.837599558919519e-05,0.0,0.0,0.0,0.0,4.759004729509495e-08
2024/05/14/15:16:02.013491,42887,1715714162,13030220,base_link,-3.52524777131349e-05,0.0,0.0,0.0,0.0,4.182036213106096e-08
2024/05/14/15:16:02.033429,42888,1715714162,32972728,base_link,-3.293416843099413e-05,0.0,0.0,0.0,0.0,3.9237585033635434e-08
2024/05/14/15:16:02.053336,42889,1715714162,53004881,base_link,-3.109294220805226e-05,0.0,0.0,0.0,0.0,3.7645565314816857e-08
2024/05/14/15:16:02.073397,42890,1715714162,73109488,base_link,-1.6850343968113818e-05,0.0,0.0,0.0,0.0,-4.750955734485409e-08
2024/05/14/15:16:02.094575,42891,1715714162,93442216,base_link,-5.6808368660695325e-06,0.0,0.0,0.0,0.0,-3.114261198073054e-08
2024/05/14/15:16:02.113301,42892,1715714162,113033692,base_link,1.0343588063836284e-07,0.0,0.0,0.0,0.0,-2.8486432817699776e-08
2024/05/14/15:16:02.133297,42893,1715714162,132992901,base_link,3.4433857621919315e-06,0.0,0.0,0.0,0.0,-2.7224028170728863e-08
2024/05/14/15:16:02.153228,42894,1715714162,152965618,base_link,5.4928204423971504e-06,0.0,0.0,0.0,0.0,-2.639732987733294e-08
2024/05/14/15:16:02.173290,42895,1715714162,173046582,base_link,-2.0529912876067337e-05,0.0,0.0,0.0,0.0,1.8959891230370552e-08
2024/05/14/15:16:02.193525,42896,1715714162,192934774,base_link,-3.104167376820394e-05,0.0,0.0,0.0,0.0,1.4695768132285596e-08
2024/05/14/15:16:02.213480,42897,1715714162,213162801,base_link,-3.559214601649051e-05,0.0,0.0,0.0,0.0,1.3928075442867922e-08
2024/05/14/15:16:02.233207,42898,1715714162,232932491,base_link,-3.7534947517944175e-05,0.0,0.0,0.0,0.0,1.3517967439730268e-08
2024/05/14/15:16:02.253204,42899,1715714162,252957470,base_link,-3.8170421973783805e-05,0.0,0.0,0.0,0.0,1.3221204534893721e-08
2024/05/14/15:16:02.273502,42900,1715714162,273100411,base_link,-1.3306763572881862e-05,0.0,0.0,0.0,0.0,-3.539205230984934e-08
2024/05/14/15:16:02.293683,42901,1715714162,293112163,base_link,3.17554549838452e-06,0.0,0.0,0.0,0.0,-2.024430989317323e-08
2024/05/14/15:16:02.313826,42902,1715714162,313505491,base_link,1.1494579679919631e-05,0.0,0.0,0.0,0.0,-1.7884521905259137e-08
2024/05/14/15:16:02.333195,42903,1715714162,332945087,base_link,1.613208290003198e-05,0.0,0.0,0.0,0.0,-1.682189873460405e-08
2024/05/14/15:16:02.353305,42904,1715714162,353007122,base_link,1.884265505341324e-05,0.0,0.0,0.0,0.0,-1.616275050268111e-08
2024/05/14/15:16:02.373218,42905,1715714162,372992492,base_link,-1.7970366953211946e-05,0.0,0.0,0.0,0.0,-1.187394393961978e-07
