time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2024/05/14/15:21:28.069798,60194,1715714488,68335124,gps,0,0,34.81515991285923,-82.32674299461912,284.6425887448713,"(0.8146869578087355, 0.0, 0.0, 0.0, 1.497854079016875, 0.0, 0.0, 0.0, 5.343525283908605)",2
2024/05/14/15:21:28.078279,60195,1715714488,78191113,gps,0,0,34.81515991285923,-82.32674299461912,284.6425887448713,"(0.8146869578087355, 0.0, 0.0, 0.0, 1.497854079016875, 0.0, 0.0, 0.0, 5.343525283908605)",2
2024/05/14/15:21:28.086865,60196,1715714488,86757937,gps,0,0,34.81515990919445,-82.32674300649919,284.6407478172332,"(0.8146871730053853, 0.0, 0.0, 0.0, 1.4978333617864905, 0.0, 0.0, 0.0, 5.3436156696062085)",2
2024/05/14/15:21:28.094471,60197,1715714488,94358891,gps,0,0,34.81515990919445,-82.32674300649919,284.6407478172332,"(0.8146871730053853, 0.0, 0.0, 0.0, 1.4978333617864905, 0.0, 0.0, 0.0, 5.3436156696062085)",2
2024/05/14/15:21:28.110328,60198,1715714488,110193382,gps,0,0,34.81515990919445,-82.32674300649919,284.6407478172332,"(0.8146871730053853, 0.0, 0.0, 0.0, 1.4978333617864905, 0.0, 0.0, 0.0, 5.3436156696062085)",2
2024/05/14/15:21:28.131368,60199,1715714488,131266622,gps,0,0,34.81515990919445,-82.32674300649919,284.6407478172332,"(0.8146871730053853, 0.0, 0.0, 0.0, 1.4978333617864905, 0.0, 0.0, 0.0, 5.3436156696062085)",2
2024/05/14/15:21:28.152225,60200,1715714488,152104158,gps,0,0,34.81515990919445,-82.32674300649919,284.6407478172332,"(0.8146871730053853, 0.0, 0.0, 0.0, 1.4978333617864905, 0.0, 0.0, 0.0, 5.3436156696062085)",2
2024/05/14/15:21:28.171113,60201,1715714488,171016327,gps,0,0,34.815159900565526,-82.326742983035,284.6398956878111,"(0.8144864068882249, 0.0, 0.0, 0.0, 1.4969178616629506, 0.0, 0.0, 0.0, 5.342397731474421)",2
2024/05/14/15:21:28.190535,60202,1715714488,190380767,gps,0,0,34.815159900565526,-82.326742983035,284.6398956878111,"(0.8144864068882249, 0.0, 0.0, 0.0, 1.4969178616629506, 0.0, 0.0, 0.0, 5.342397731474421)",2
2024/05/14/15:21:28.218720,60203,1715714488,214006838,gps,0,0,34.815159900565526,-82.326742983035,284.6398956878111,"(0.8144864068882249, 0.0, 0.0, 0.0, 1.4969178616629506, 0.0, 0.0, 0.0, 5.342397731474421)",2
2024/05/14/15:21:28.230464,60204,1715714488,230340014,gps,0,0,34.815159900565526,-82.326742983035,284.6398956878111,"(0.8144864068882249, 0.0, 0.0, 0.0, 1.4969178616629506, 0.0, 0.0, 0.0, 5.342397731474421)",2
2024/05/14/15:21:28.256506,60205,1715714488,256315015,gps,0,0,34.815159900565526,-82.326742983035,284.6398956878111,"(0.8144864068882249, 0.0, 0.0, 0.0, 1.4969178616629506, 0.0, 0.0, 0.0, 5.342397731474421)",2
2024/05/14/15:21:28.271354,60206,1715714488,271173872,gps,0,0,34.81515989480564,-82.3267429923731,284.6465012021363,"(0.8144963047450382, 0.0, 0.0, 0.0, 1.4969534494917411, 0.0, 0.0, 0.0, 5.342441817311055)",2
2024/05/14/15:21:28.292914,60207,1715714488,290472715,gps,0,0,34.81515989480564,-82.3267429923731,284.6465012021363,"(0.8144963047450382, 0.0, 0.0, 0.0, 1.4969534494917411, 0.0, 0.0, 0.0, 5.342441817311055)",2
2024/05/14/15:21:28.315618,60208,1715714488,310143985,gps,0,0,34.81515989480564,-82.3267429923731,284.6465012021363,"(0.8144963047450382, 0.0, 0.0, 0.0, 1.4969534494917411, 0.0, 0.0, 0.0, 5.342441817311055)",2
2024/05/14/15:21:28.335173,60209,1715714488,333740219,gps,0,0,34.81515989480564,-82.3267429923731,284.6465012021363,"(0.8144963047450382, 0.0, 0.0, 0.0, 1.4969534494917411, 0.0, 0.0, 0.0, 5.342441817311055)",2
2024/05/14/15:21:28.360836,60210,1715714488,360734921,gps,0,0,34.81515989480564,-82.3267429923731,284.6465012021363,"(0.8144963047450382, 0.0, 0.0, 0.0, 1.4969534494917411, 0.0, 0.0, 0.0, 5.342441817311055)",2
2024/05/14/15:21:28.370743,60211,1715714488,370668885,gps,0,0,34.81515985132303,-82.32674296319732,284.6433210754767,"(0.8145272897290887, 0.0, 0.0, 0.0, 1.4974140875100517, 0.0, 0.0, 0.0, 5.342664453564794)",2
2024/05/14/15:21:28.391061,60212,1715714488,390937780,gps,0,0,34.81515985132303,-82.32674296319732,284.6433210754767,"(0.8145272897290887, 0.0, 0.0, 0.0, 1.4974140875100517, 0.0, 0.0, 0.0, 5.342664453564794)",2
2024/05/14/15:21:28.410855,60213,1715714488,410761448,gps,0,0,34.81515985132303,-82.32674296319732,284.6433210754767,"(0.8145272897290887, 0.0, 0.0, 0.0, 1.4974140875100517, 0.0, 0.0, 0.0, 5.342664453564794)",2
2024/05/14/15:21:28.430918,60214,1715714488,430475835,gps,0,0,34.81515985132303,-82.32674296319732,284.6433210754767,"(0.8145272897290887, 0.0, 0.0, 0.0, 1.4974140875100517, 0.0, 0.0, 0.0, 5.342664453564794)",2
2024/05/14/15:21:28.460894,60215,1715714488,460772151,gps,0,0,34.81515985132303,-82.32674296319732,284.6433210754767,"(0.8145272897290887, 0.0, 0.0, 0.0, 1.4974140875100517, 0.0, 0.0, 0.0, 5.342664453564794)",2
2024/05/14/15:21:28.470054,60216,1715714488,469932446,gps,0,0,34.8151598299358,-82.32674299766043,284.64287608955055,"(0.814504050935799, 0.0, 0.0, 0.0, 1.4971331453171501, 0.0, 0.0, 0.0, 5.342529989530021)",2
2024/05/14/15:21:28.491164,60217,1715714488,491043199,gps,0,0,34.8151598299358,-82.32674299766043,284.64287608955055,"(0.814504050935799, 0.0, 0.0, 0.0, 1.4971331453171501, 0.0, 0.0, 0.0, 5.342529989530021)",2
2024/05/14/15:21:28.513134,60218,1715714488,513007223,gps,0,0,34.8151598299358,-82.32674299766043,284.64287608955055,"(0.814504050935799, 0.0, 0.0, 0.0, 1.4971331453171501, 0.0, 0.0, 0.0, 5.342529989530021)",2
2024/05/14/15:21:28.530884,60219,1715714488,530723092,gps,0,0,34.8151598299358,-82.32674299766043,284.64287608955055,"(0.814504050935799, 0.0, 0.0, 0.0, 1.4971331453171501, 0.0, 0.0, 0.0, 5.342529989530021)",2
2024/05/14/15:21:28.563765,60220,1715714488,558248273,gps,0,0,34.8151598299358,-82.32674299766043,284.64287608955055,"(0.814504050935799, 0.0, 0.0, 0.0, 1.4971331453171501, 0.0, 0.0, 0.0, 5.342529989530021)",2
2024/05/14/15:21:28.570581,60221,1715714488,570445324,gps,0,0,34.81515978516153,-82.3267429579321,284.64786828961223,"(0.8144752180790285, 0.0, 0.0, 0.0, 1.4971206012649105, 0.0, 0.0, 0.0, 5.342268781446421)",2
2024/05/14/15:21:28.590625,60222,1715714488,589974153,gps,0,0,34.81515978516153,-82.3267429579321,284.64786828961223,"(0.8144752180790285, 0.0, 0.0, 0.0, 1.4971206012649105, 0.0, 0.0, 0.0, 5.342268781446421)",2
2024/05/14/15:21:28.616157,60223,1715714488,615965507,gps,0,0,34.81515978516153,-82.3267429579321,284.64786828961223,"(0.8144752180790285, 0.0, 0.0, 0.0, 1.4971206012649105, 0.0, 0.0, 0.0, 5.342268781446421)",2
2024/05/14/15:21:28.630389,60224,1715714488,630277259,gps,0,0,34.81515978516153,-82.3267429579321,284.64786828961223,"(0.8144752180790285, 0.0, 0.0, 0.0, 1.4971206012649105, 0.0, 0.0, 0.0, 5.342268781446421)",2
2024/05/14/15:21:28.661854,60225,1715714488,661727517,gps,0,0,34.81515978516153,-82.3267429579321,284.64786828961223,"(0.8144752180790285, 0.0, 0.0, 0.0, 1.4971206012649105, 0.0, 0.0, 0.0, 5.342268781446421)",2
2024/05/14/15:21:28.671564,60226,1715714488,671453246,gps,0,0,34.8151597652448,-82.32674296306352,284.6459083510563,"(0.8145141640736178, 0.0, 0.0, 0.0, 1.4971030980240272, 0.0, 0.0, 0.0, 5.3422588622779585)",2
2024/05/14/15:21:28.690648,60227,1715714488,690534401,gps,0,0,34.8151597652448,-82.32674296306352,284.6459083510563,"(0.8145141640736178, 0.0, 0.0, 0.0, 1.4971030980240272, 0.0, 0.0, 0.0, 5.3422588622779585)",2
