time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.brake_pedal
2024/05/14/15:21:28.469234,12612,1715714488,468705890,,0.25200000405311584
2024/05/14/15:21:28.478999,12613,1715714488,478659136,,0.25200000405311584
2024/05/14/15:21:28.488996,12614,1715714488,488674209,,0.25200000405311584
2024/05/14/15:21:28.499060,12615,1715714488,498723974,,0.25200000405311584
2024/05/14/15:21:28.509221,12616,1715714488,508924235,,0.25200000405311584
2024/05/14/15:21:28.527432,12617,1715714488,518684367,,0.25200000405311584
2024/05/14/15:21:28.529012,12618,1715714488,528676096,,0.25200000405311584
2024/05/14/15:21:28.539128,12619,1715714488,538709364,,0.25200000405311584
2024/05/14/15:21:28.549207,12620,1715714488,548800339,,0.25200000405311584
2024/05/14/15:21:28.563893,12621,1715714488,558676985,,0.25200000405311584
2024/05/14/15:21:28.569030,12622,1715714488,568677481,,0.25200000405311584
2024/05/14/15:21:28.579057,12623,1715714488,578677245,,0.25200000405311584
2024/05/14/15:21:28.589084,12624,1715714488,588732767,,0.25200000405311584
2024/05/14/15:21:28.599118,12625,1715714488,598700529,,0.25200000405311584
2024/05/14/15:21:28.609399,12626,1715714488,609022692,,0.25200000405311584
2024/05/14/15:21:28.619359,12627,1715714488,618697389,,0.25200000405311584
2024/05/14/15:21:28.629202,12628,1715714488,628724763,,0.25200000405311584
2024/05/14/15:21:28.639096,12629,1715714488,638727721,,0.25200000405311584
2024/05/14/15:21:28.649165,12630,1715714488,648695094,,0.25200000405311584
2024/05/14/15:21:28.658957,12631,1715714488,658691654,,0.25200000405311584
2024/05/14/15:21:28.669140,12632,1715714488,668741243,,0.25200000405311584
2024/05/14/15:21:28.679205,12633,1715714488,678727266,,0.25200000405311584
2024/05/14/15:21:28.689141,12634,1715714488,688741051,,0.25200000405311584
2024/05/14/15:21:28.699111,12635,1715714488,698723310,,0.25200000405311584
2024/05/14/15:21:28.709219,12636,1715714488,708961247,,0.25200000405311584
2024/05/14/15:21:28.719166,12637,1715714488,718742428,,0.25200000405311584
2024/05/14/15:21:28.729164,12638,1715714488,728717255,,0.25200000405311584
2024/05/14/15:21:28.739052,12639,1715714488,738710624,,0.25200000405311584
2024/05/14/15:21:28.749052,12640,1715714488,748715978,,0.25200000405311584
2024/05/14/15:21:28.759021,12641,1715714488,758729723,,0.25200000405311584
2024/05/14/15:21:28.769192,12642,1715714488,768720066,,0.25200000405311584
2024/05/14/15:21:28.779191,12643,1715714488,778741423,,0.25200000405311584
2024/05/14/15:21:28.789078,12644,1715714488,788770839,,0.25200000405311584
2024/05/14/15:21:28.799042,12645,1715714488,798739837,,0.25200000405311584
2024/05/14/15:21:28.809021,12646,1715714488,808732128,,0.25200000405311584
2024/05/14/15:21:28.819112,12647,1715714488,818735024,,0.25200000405311584
2024/05/14/15:21:28.829128,12648,1715714488,828761927,,0.25200000405311584
2024/05/14/15:21:28.839196,12649,1715714488,838736127,,0.25200000405311584
2024/05/14/15:21:28.849059,12650,1715714488,848748297,,0.25200000405311584
2024/05/14/15:21:28.859290,12651,1715714488,859000097,,0.25200000405311584
2024/05/14/15:21:28.869151,12652,1715714488,868768099,,0.25200000405311584
2024/05/14/15:21:28.879173,12653,1715714488,878769717,,0.25200000405311584
2024/05/14/15:21:28.889172,12654,1715714488,888782881,,0.25200000405311584
2024/05/14/15:21:28.899066,12655,1715714488,898807731,,0.25200000405311584
2024/05/14/15:21:28.909262,12656,1715714488,908997754,,0.25200000405311584
2024/05/14/15:21:28.919422,12657,1715714488,918776721,,0.25200000405311584
2024/05/14/15:21:28.929133,12658,1715714488,928754655,,0.25200000405311584
2024/05/14/15:21:28.939118,12659,1715714488,938754212,,0.25200000405311584
2024/05/14/15:21:28.949187,12660,1715714488,948750717,,0.25200000405311584
2024/05/14/15:21:28.959018,12661,1715714488,958768551,,0.25200000405311584
2024/05/14/15:21:28.969208,12662,1715714488,968805347,,0.25200000405311584
2024/05/14/15:21:28.979246,12663,1715714488,978783588,,0.25200000405311584
2024/05/14/15:21:28.989572,12664,1715714488,988772630,,0.25200000405311584
2024/05/14/15:21:28.999562,12665,1715714488,998808028,,0.25200000405311584
2024/05/14/15:21:29.009248,12666,1715714489,9017086,,0.25200000405311584
2024/05/14/15:21:29.024346,12667,1715714489,18780115,,0.25200000405311584
2024/05/14/15:21:29.029238,12668,1715714489,28772951,,0.25200000405311584
2024/05/14/15:21:29.039184,12669,1715714489,38794360,,0.25200000405311584
2024/05/14/15:21:29.049098,12670,1715714489,48766008,,0.25200000405311584
2024/05/14/15:21:29.059012,12671,1715714489,58769331,,0.25200000405311584
2024/05/14/15:21:29.069146,12672,1715714489,68815618,,0.25200000405311584
2024/05/14/15:21:29.079145,12673,1715714489,78813079,,0.25200000405311584
2024/05/14/15:21:29.089123,12674,1715714489,88788365,,0.25200000405311584
2024/05/14/15:21:29.099152,12675,1715714489,98792581,,0.25200000405311584
2024/05/14/15:21:29.109342,12676,1715714489,109065614,,0.25200000405311584
2024/05/14/15:21:29.119144,12677,1715714489,118796873,,0.25200000405311584
2024/05/14/15:21:29.129203,12678,1715714489,128845016,,0.25200000405311584
2024/05/14/15:21:29.139189,12679,1715714489,138844396,,0.25200000405311584
2024/05/14/15:21:29.149133,12680,1715714489,148788719,,0.25200000405311584
2024/05/14/15:21:29.159109,12681,1715714489,158784948,,0.25200000405311584
2024/05/14/15:21:29.169088,12682,1715714489,168807867,,0.25200000405311584
2024/05/14/15:21:29.179310,12683,1715714489,178862347,,0.25200000405311584
2024/05/14/15:21:29.189256,12684,1715714489,188813037,,0.25200000405311584
2024/05/14/15:21:29.199207,12685,1715714489,198851711,,0.25200000405311584
2024/05/14/15:21:29.209322,12686,1715714489,209057318,,0.25200000405311584
2024/05/14/15:21:29.219332,12687,1715714489,218837013,,0.25200000405311584
2024/05/14/15:21:29.229162,12688,1715714489,228844704,,0.25200000405311584
2024/05/14/15:21:29.239130,12689,1715714489,238809718,,0.25200000405311584
2024/05/14/15:21:29.249105,12690,1715714489,248813954,,0.25200000405311584
2024/05/14/15:21:29.259541,12691,1715714489,258814636,,0.25200000405311584
2024/05/14/15:21:29.269188,12692,1715714489,268860108,,0.25200000405311584
2024/05/14/15:21:29.279138,12693,1715714489,278829511,,0.25200000405311584
2024/05/14/15:21:29.289190,12694,1715714489,288839572,,0.25200000405311584
2024/05/14/15:21:29.299109,12695,1715714489,298828958,,0.25200000405311584
2024/05/14/15:21:29.309316,12696,1715714489,309074026,,0.25200000405311584
2024/05/14/15:21:29.321468,12697,1715714489,318834542,,0.25200000405311584
2024/05/14/15:21:29.329235,12698,1715714489,328832878,,0.25200000405311584
2024/05/14/15:21:29.339087,12699,1715714489,338828729,,0.25200000405311584
2024/05/14/15:21:29.349196,12700,1715714489,348866880,,0.25200000405311584
2024/05/14/15:21:29.359135,12701,1715714489,358853570,,0.25200000405311584
2024/05/14/15:21:29.369189,12702,1715714489,368834846,,0.25200000405311584
2024/05/14/15:21:29.379105,12703,1715714489,378836439,,0.25200000405311584
2024/05/14/15:21:29.389200,12704,1715714489,388853519,,0.25200000405311584
2024/05/14/15:21:29.399194,12705,1715714489,398887386,,0.25200000405311584
2024/05/14/15:21:29.409370,12706,1715714489,409092374,,0.25200000405311584
2024/05/14/15:21:29.421495,12707,1715714489,418857986,,0.25200000405311584
2024/05/14/15:21:29.429199,12708,1715714489,428862523,,0.25200000405311584
2024/05/14/15:21:29.439051,12709,1715714489,438621097,,0.25200000405311584
2024/05/14/15:21:29.449224,12710,1715714489,448860448,,0.25200000405311584
2024/05/14/15:21:29.458951,12711,1715714489,458657129,,0.25200000405311584
2024/05/14/15:21:29.469260,12712,1715714489,468906739,,0.25200000405311584
2024/05/14/15:21:29.479295,12713,1715714489,478897611,,0.25200000405311584
2024/05/14/15:21:29.489009,12714,1715714489,488619980,,0.25200000405311584
2024/05/14/15:21:29.499026,12715,1715714489,498648441,,0.25200000405311584
2024/05/14/15:21:29.509436,12716,1715714489,509110301,,0.25200000405311584
2024/05/14/15:21:29.523602,12717,1715714489,518885856,,0.25200000405311584
2024/05/14/15:21:29.531433,12718,1715714489,528625033,,0.25200000405311584
2024/05/14/15:21:29.538982,12719,1715714489,538620688,,0.25200000405311584
2024/05/14/15:21:29.549047,12720,1715714489,548622852,,0.25200000405311584
2024/05/14/15:21:29.558928,12721,1715714489,558624659,,0.25200000405311584
2024/05/14/15:21:29.569057,12722,1715714489,568659414,,0.25200000405311584
2024/05/14/15:21:29.578996,12723,1715714489,578638819,,0.25200000405311584
2024/05/14/15:21:29.588951,12724,1715714489,588638682,,0.25200000405311584
2024/05/14/15:21:29.599026,12725,1715714489,598660316,,0.25200000405311584
2024/05/14/15:21:29.609181,12726,1715714489,608881511,,0.25200000405311584
2024/05/14/15:21:29.619088,12727,1715714489,618641738,,0.25200000405311584
2024/05/14/15:21:29.628987,12728,1715714489,628636273,,0.25200000405311584
2024/05/14/15:21:29.639066,12729,1715714489,638652304,,0.25200000405311584
2024/05/14/15:21:29.648937,12730,1715714489,648637599,,0.25200000405311584
2024/05/14/15:21:29.658944,12731,1715714489,658656051,,0.25200000405311584
2024/05/14/15:21:29.669166,12732,1715714489,668724268,,0.25200000405311584
2024/05/14/15:21:29.679080,12733,1715714489,678692316,,0.25200000405311584
2024/05/14/15:21:29.688989,12734,1715714489,688656563,,0.25200000405311584
2024/05/14/15:21:29.698966,12735,1715714489,698656591,,0.25200000405311584
2024/05/14/15:21:29.709160,12736,1715714489,708903636,,0.25200000405311584
2024/05/14/15:21:29.719019,12737,1715714489,718655885,,0.25200000405311584
2024/05/14/15:21:29.729026,12738,1715714489,728657399,,0.25200000405311584
2024/05/14/15:21:29.739086,12739,1715714489,738662687,,0.25200000405311584
2024/05/14/15:21:29.749014,12740,1715714489,748658701,,0.25200000405311584
2024/05/14/15:21:29.758950,12741,1715714489,758675134,,0.25200000405311584
2024/05/14/15:21:29.769052,12742,1715714489,768695013,,0.25200000405311584
2024/05/14/15:21:29.779107,12743,1715714489,778708099,,0.25200000405311584
2024/05/14/15:21:29.789054,12744,1715714489,788691195,,0.25200000405311584
2024/05/14/15:21:29.799096,12745,1715714489,798679033,,0.25200000405311584
2024/05/14/15:21:29.808951,12746,1715714489,808675476,,0.25200000405311584
2024/05/14/15:21:29.823707,12747,1715714489,818678048,,0.25200000405311584
2024/05/14/15:21:29.829148,12748,1715714489,828679714,,0.25200000405311584
2024/05/14/15:21:29.838985,12749,1715714489,838673147,,0.25200000405311584
2024/05/14/15:21:29.849114,12750,1715714489,848679265,,0.25200000405311584
2024/05/14/15:21:29.859205,12751,1715714489,858940054,,0.25200000405311584
2024/05/14/15:21:29.869249,12752,1715714489,868737304,,0.25200000405311584
2024/05/14/15:21:29.879080,12753,1715714489,878714211,,0.25200000405311584
2024/05/14/15:21:29.889104,12754,1715714489,888693150,,0.25200000405311584
2024/05/14/15:21:29.898970,12755,1715714489,898692818,,0.25200000405311584
2024/05/14/15:21:29.909150,12756,1715714489,908939870,,0.25200000405311584
2024/05/14/15:21:29.919064,12757,1715714489,918713577,,0.25200000405311584
2024/05/14/15:21:29.929152,12758,1715714489,928701136,,0.25200000405311584
2024/05/14/15:21:29.939146,12759,1715714489,938693036,,0.25200000405311584
2024/05/14/15:21:29.949052,12760,1715714489,948711053,,0.25200000405311584
2024/05/14/15:21:29.959021,12761,1715714489,958718305,,0.25200000405311584
2024/05/14/15:21:29.969156,12762,1715714489,968738983,,0.25200000405311584
2024/05/14/15:21:29.979112,12763,1715714489,978751263,,0.25200000405311584
2024/05/14/15:21:29.989090,12764,1715714489,988720512,,0.25200000405311584
2024/05/14/15:21:29.999098,12765,1715714489,998721888,,0.25200000405311584
2024/05/14/15:21:30.009239,12766,1715714490,8990192,,0.25200000405311584
2024/05/14/15:21:30.019241,12767,1715714490,18716432,,0.25200000405311584
2024/05/14/15:21:30.029140,12768,1715714490,28717080,,0.25200000405311584
2024/05/14/15:21:30.039101,12769,1715714490,38743087,,0.25200000405311584
2024/05/14/15:21:30.049072,12770,1715714490,48752633,,0.25200000405311584
2024/05/14/15:21:30.059030,12771,1715714490,58731671,,0.25200000405311584
2024/05/14/15:21:30.069163,12772,1715714490,68760712,,0.25200000405311584
2024/05/14/15:21:30.079109,12773,1715714490,78776920,,0.25200000405311584
2024/05/14/15:21:30.089086,12774,1715714490,88739606,,0.25200000405311584
2024/05/14/15:21:30.099040,12775,1715714490,98733457,,0.25200000405311584
2024/05/14/15:21:30.109212,12776,1715714490,108977120,,0.25200000405311584
2024/05/14/15:21:30.119304,12777,1715714490,118735438,,0.25200000405311584
2024/05/14/15:21:30.129890,12778,1715714490,128734775,,0.25200000405311584
2024/05/14/15:21:30.139136,12779,1715714490,138765968,,0.25200000405311584
2024/05/14/15:21:30.149058,12780,1715714490,148732554,,0.25200000405311584
2024/05/14/15:21:30.158994,12781,1715714490,158731133,,0.25200000405311584
2024/05/14/15:21:30.169070,12782,1715714490,168748341,,0.25200000405311584
2024/05/14/15:21:30.179081,12783,1715714490,178753250,,0.25200000405311584
2024/05/14/15:21:30.189166,12784,1715714490,188791214,,0.25200000405311584
2024/05/14/15:21:30.199113,12785,1715714490,198785682,,0.25200000405311584
2024/05/14/15:21:30.209211,12786,1715714490,208996178,,0.25200000405311584
2024/05/14/15:21:30.219119,12787,1715714490,218773646,,0.25200000405311584
2024/05/14/15:21:30.229201,12788,1715714490,228757614,,0.25200000405311584
2024/05/14/15:21:30.239061,12789,1715714490,238750063,,0.25200000405311584
2024/05/14/15:21:30.249124,12790,1715714490,248754950,,0.25200000405311584
2024/05/14/15:21:30.258983,12791,1715714490,258752768,,0.25200000405311584
2024/05/14/15:21:30.269230,12792,1715714490,268834699,,0.25200000405311584
2024/05/14/15:21:30.279205,12793,1715714490,278775256,,0.25200000405311584
2024/05/14/15:21:30.289121,12794,1715714490,288771370,,0.25200000405311584
2024/05/14/15:21:30.299019,12795,1715714490,298770823,,0.25200000405311584
2024/05/14/15:21:30.309403,12796,1715714490,309052084,,0.25200000405311584
2024/05/14/15:21:30.319368,12797,1715714490,318788298,,0.25200000405311584
2024/05/14/15:21:30.329123,12798,1715714490,328777519,,0.25200000405311584
2024/05/14/15:21:30.339171,12799,1715714490,338818450,,0.25200000405311584
2024/05/14/15:21:30.349159,12800,1715714490,348772682,,0.25200000405311584
2024/05/14/15:21:30.359051,12801,1715714490,358788635,,0.25200000405311584
2024/05/14/15:21:30.369179,12802,1715714490,368802258,,0.25200000405311584
2024/05/14/15:21:30.379173,12803,1715714490,378819676,,0.25200000405311584
2024/05/14/15:21:30.389108,12804,1715714490,388808140,,0.25200000405311584
2024/05/14/15:21:30.399122,12805,1715714490,398790542,,0.25200000405311584
2024/05/14/15:21:30.409402,12806,1715714490,409062162,,0.25200000405311584
2024/05/14/15:21:30.419317,12807,1715714490,418861726,,0.25200000405311584
2024/05/14/15:21:30.429098,12808,1715714490,428794627,,0.25200000405311584
2024/05/14/15:21:30.439185,12809,1715714490,438792592,,0.25200000405311584
2024/05/14/15:21:30.449037,12810,1715714490,448784750,,0.25200000405311584
2024/05/14/15:21:30.459063,12811,1715714490,458809551,,0.25200000405311584
2024/05/14/15:21:30.469136,12812,1715714490,468818753,,0.25200000405311584
2024/05/14/15:21:30.479155,12813,1715714490,478812632,,0.25200000405311584
2024/05/14/15:21:30.489059,12814,1715714490,488808512,,0.25200000405311584
2024/05/14/15:21:30.499070,12815,1715714490,498832392,,0.25200000405311584
2024/05/14/15:21:30.509503,12816,1715714490,509052428,,0.25200000405311584
2024/05/14/15:21:30.519277,12817,1715714490,518825022,,0.25200000405311584
2024/05/14/15:21:30.529090,12818,1715714490,528813247,,0.25200000405311584
2024/05/14/15:21:30.539149,12819,1715714490,538811774,,0.25200000405311584
2024/05/14/15:21:30.549144,12820,1715714490,548835307,,0.25200000405311584
2024/05/14/15:21:30.559097,12821,1715714490,558829649,,0.25200000405311584
2024/05/14/15:21:30.569187,12822,1715714490,568841352,,0.25200000405311584
2024/05/14/15:21:30.579129,12823,1715714490,578840417,,0.25200000405311584
2024/05/14/15:21:30.589158,12824,1715714490,588836967,,0.25200000405311584
2024/05/14/15:21:30.599166,12825,1715714490,598836823,,0.25200000405311584
2024/05/14/15:21:30.609496,12826,1715714490,609082278,,0.25200000405311584
2024/05/14/15:21:30.619530,12827,1715714490,618842602,,0.25200000405311584
2024/05/14/15:21:30.629008,12828,1715714490,628580003,,0.25200000405311584
2024/05/14/15:21:30.640001,12829,1715714490,639504574,,0.25200000405311584
2024/05/14/15:21:30.648985,12830,1715714490,648599895,,0.25200000405311584
2024/05/14/15:21:30.658835,12831,1715714490,658597712,,0.25200000405311584
2024/05/14/15:21:30.668936,12832,1715714490,668630871,,0.25200000405311584
2024/05/14/15:21:30.678896,12833,1715714490,678601273,,0.25200000405311584
2024/05/14/15:21:30.688957,12834,1715714490,688603349,,0.25200000405311584
2024/05/14/15:21:30.698920,12835,1715714490,698599956,,0.25200000405311584
2024/05/14/15:21:30.709333,12836,1715714490,709096866,,0.25200000405311584
2024/05/14/15:21:30.719226,12837,1715714490,718604240,,0.25200000405311584
2024/05/14/15:21:30.728973,12838,1715714490,728599518,,0.25200000405311584
2024/05/14/15:21:30.739028,12839,1715714490,738660542,,0.25200000405311584
2024/05/14/15:21:30.749035,12840,1715714490,748630967,,0.25200000405311584
2024/05/14/15:21:30.762602,12841,1715714490,758617433,,0.25200000405311584
2024/05/14/15:21:30.769021,12842,1715714490,768612968,,0.25200000405311584
2024/05/14/15:21:30.778984,12843,1715714490,778612465,,0.25200000405311584
2024/05/14/15:21:30.789015,12844,1715714490,788622185,,0.25200000405311584
2024/05/14/15:21:30.799032,12845,1715714490,798643978,,0.25200000405311584
2024/05/14/15:21:30.809130,12846,1715714490,808861947,,0.25200000405311584
2024/05/14/15:21:30.819242,12847,1715714490,818676616,,0.25200000405311584
2024/05/14/15:21:30.829103,12848,1715714490,828655028,,0.25200000405311584
2024/05/14/15:21:30.838952,12849,1715714490,838621934,,0.25200000405311584
2024/05/14/15:21:30.849004,12850,1715714490,848635061,,0.25200000405311584
2024/05/14/15:21:30.858943,12851,1715714490,858637950,,0.25200000405311584
2024/05/14/15:21:30.869039,12852,1715714490,868638267,,0.25200000405311584
2024/05/14/15:21:30.879006,12853,1715714490,878665381,,0.25200000405311584
2024/05/14/15:21:30.889756,12854,1715714490,888640605,,0.25200000405311584
2024/05/14/15:21:30.899031,12855,1715714490,898667904,,0.25200000405311584
2024/05/14/15:21:30.908890,12856,1715714490,908632924,,0.25200000405311584
2024/05/14/15:21:30.919971,12857,1715714490,918647611,,0.25200000405311584
2024/05/14/15:21:30.929006,12858,1715714490,928640768,,0.25200000405311584
2024/05/14/15:21:30.939019,12859,1715714490,938642092,,0.25200000405311584
2024/05/14/15:21:30.949042,12860,1715714490,948656894,,0.25200000405311584
2024/05/14/15:21:30.958952,12861,1715714490,958660209,,0.25200000405311584
2024/05/14/15:21:30.969089,12862,1715714490,968687664,,0.25200000405311584
2024/05/14/15:21:30.979068,12863,1715714490,978694928,,0.25200000405311584
2024/05/14/15:21:30.989111,12864,1715714490,988702860,,0.25200000405311584
2024/05/14/15:21:30.999075,12865,1715714490,998711555,,0.25200000405311584
2024/05/14/15:21:31.009251,12866,1715714491,8906007,,0.25200000405311584
2024/05/14/15:21:31.019019,12867,1715714491,18653263,,0.25200000405311584
2024/05/14/15:21:31.028979,12868,1715714491,28653488,,0.25200000405311584
2024/05/14/15:21:31.039004,12869,1715714491,38660554,,0.25200000405311584
2024/05/14/15:21:31.049114,12870,1715714491,48772829,,0.25200000405311584
2024/05/14/15:21:31.058937,12871,1715714491,58673559,,0.25200000405311584
2024/05/14/15:21:31.069014,12872,1715714491,68679943,,0.25200000405311584
2024/05/14/15:21:31.079034,12873,1715714491,78702981,,0.25200000405311584
2024/05/14/15:21:31.089061,12874,1715714491,88675633,,0.25200000405311584
2024/05/14/15:21:31.099018,12875,1715714491,98695154,,0.25200000405311584
2024/05/14/15:21:31.109150,12876,1715714491,108918567,,0.25200000405311584
2024/05/14/15:21:31.119167,12877,1715714491,118679506,,0.25200000405311584
2024/05/14/15:21:31.131433,12878,1715714491,128681298,,0.25200000405311584
2024/05/14/15:21:31.139110,12879,1715714491,138671005,,0.25200000405311584
2024/05/14/15:21:31.149060,12880,1715714491,148693912,,0.25200000405311584
2024/05/14/15:21:31.158969,12881,1715714491,158697573,,0.25200000405311584
2024/05/14/15:21:31.169080,12882,1715714491,168726456,,0.25200000405311584
2024/05/14/15:21:31.179115,12883,1715714491,178696580,,0.25200000405311584
2024/05/14/15:21:31.189235,12884,1715714491,188745419,,0.25200000405311584
2024/05/14/15:21:31.199052,12885,1715714491,198692778,,0.25200000405311584
2024/05/14/15:21:31.209124,12886,1715714491,208765676,,0.25200000405311584
2024/05/14/15:21:31.219133,12887,1715714491,218694695,,0.25200000405311584
2024/05/14/15:21:31.229042,12888,1715714491,228697605,,0.25200000405311584
2024/05/14/15:21:31.239040,12889,1715714491,238691635,,0.25200000405311584
2024/05/14/15:21:31.249016,12890,1715714491,248709871,,0.25200000405311584
2024/05/14/15:21:31.258911,12891,1715714491,258708964,,0.25200000405311584
2024/05/14/15:21:31.269125,12892,1715714491,268740833,,0.25200000405311584
2024/05/14/15:21:31.279121,12893,1715714491,278738048,,0.25200000405311584
2024/05/14/15:21:31.289037,12894,1715714491,288712603,,0.25200000405311584
2024/05/14/15:21:31.299046,12895,1715714491,298742712,,0.25200000405311584
2024/05/14/15:21:31.309232,12896,1715714491,308958837,,0.25200000405311584
2024/05/14/15:21:31.319146,12897,1715714491,318741075,,0.25200000405311584
2024/05/14/15:21:31.329140,12898,1715714491,328732932,,0.25200000405311584
2024/05/14/15:21:31.339177,12899,1715714491,338714535,,0.25200000405311584
2024/05/14/15:21:31.349219,12900,1715714491,348784796,,0.25200000405311584
2024/05/14/15:21:31.358988,12901,1715714491,358735706,,0.25200000405311584
2024/05/14/15:21:31.369173,12902,1715714491,368789893,,0.25200000405311584
2024/05/14/15:21:31.379016,12903,1715714491,378729505,,0.25200000405311584
2024/05/14/15:21:31.389124,12904,1715714491,388767319,,0.25200000405311584
2024/05/14/15:21:31.399050,12905,1715714491,398729634,,0.25200000405311584
2024/05/14/15:21:31.409269,12906,1715714491,408979846,,0.25200000405311584
2024/05/14/15:21:31.419287,12907,1715714491,418731357,,0.25200000405311584
2024/05/14/15:21:31.429267,12908,1715714491,428833973,,0.25200000405311584
2024/05/14/15:21:31.439188,12909,1715714491,438759439,,0.25200000405311584
2024/05/14/15:21:31.449165,12910,1715714491,448783313,,0.25200000405311584
2024/05/14/15:21:31.459055,12911,1715714491,458748556,,0.25200000405311584
2024/05/14/15:21:31.469049,12912,1715714491,468750595,,0.25200000405311584
2024/05/14/15:21:31.479170,12913,1715714491,478761276,,0.25200000405311584
2024/05/14/15:21:31.489158,12914,1715714491,488777150,,0.25200000405311584
2024/05/14/15:21:31.499044,12915,1715714491,498752812,,0.25200000405311584
2024/05/14/15:21:31.509264,12916,1715714491,508999684,,0.25200000405311584
2024/05/14/15:21:31.519184,12917,1715714491,518786703,,0.25200000405311584
2024/05/14/15:21:31.529202,12918,1715714491,528756456,,0.25200000405311584
2024/05/14/15:21:31.539089,12919,1715714491,538778968,,0.25200000405311584
2024/05/14/15:21:31.549127,12920,1715714491,548794535,,0.25200000405311584
2024/05/14/15:21:31.559829,12921,1715714491,558768704,,0.25200000405311584
2024/05/14/15:21:31.569054,12922,1715714491,568778172,,0.25200000405311584
2024/05/14/15:21:31.579118,12923,1715714491,578817278,,0.25200000405311584
2024/05/14/15:21:31.589140,12924,1715714491,588774720,,0.25200000405311584
2024/05/14/15:21:31.599063,12925,1715714491,598781304,,0.25200000405311584
2024/05/14/15:21:31.609049,12926,1715714491,608771032,,0.25200000405311584
2024/05/14/15:21:31.619159,12927,1715714491,618779532,,0.25200000405311584
2024/05/14/15:21:31.629194,12928,1715714491,628843783,,0.25200000405311584
2024/05/14/15:21:31.639291,12929,1715714491,638831681,,0.25200000405311584
2024/05/14/15:21:31.649206,12930,1715714491,648826651,,0.25200000405311584
2024/05/14/15:21:31.660303,12931,1715714491,658817863,,0.25200000405311584
2024/05/14/15:21:31.669219,12932,1715714491,668848164,,0.25200000405311584
2024/05/14/15:21:31.679095,12933,1715714491,678795436,,0.25200000405311584
2024/05/14/15:21:31.689112,12934,1715714491,688798204,,0.25200000405311584
2024/05/14/15:21:31.699100,12935,1715714491,698791151,,0.25200000405311584
2024/05/14/15:21:31.709453,12936,1715714491,709033273,,0.25200000405311584
2024/05/14/15:21:31.719147,12937,1715714491,718799556,,0.25200000405311584
2024/05/14/15:21:31.729182,12938,1715714491,728794116,,0.25200000405311584
2024/05/14/15:21:31.739194,12939,1715714491,738791259,,0.25200000405311584
2024/05/14/15:21:31.749149,12940,1715714491,748815372,,0.25200000405311584
2024/05/14/15:21:31.758858,12941,1715714491,758559322,,0.25200000405311584
2024/05/14/15:21:31.768938,12942,1715714491,768603390,,0.25200000405311584
