time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/05/14/15:21:28.380321,120494,1715714488,380259863,gps,0.019659163476515973,-0.011220839467859588,-0.9303706713493893,0.3659207891688128,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0019118051060344578,-0.0013948513091175015,0.00024608197358275564,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.014983775892909631,0.010986625494371315,0.00850532714541523,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.391390,120495,1715714488,391300212,gps,0.019677593653804497,-0.011211164197059824,-0.9303662384523671,0.3659313657686855,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.000743690238139827,0.00026447774951829345,0.0007477230153948779,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.00781336296157795,0.014533327284906404,0.0037197587526729735,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.399461,120496,1715714488,399384012,gps,0.019677593653804497,-0.011211164197059824,-0.9303662384523671,0.3659313657686855,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-8.832754875680452e-05,0.00011273508113876358,0.0006862963390567892,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0035368265790390622,-0.004376555557654592,0.00696998598726916,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.419552,120497,1715714488,417061204,gps,0.019684689646658725,-0.011213938452341985,-0.9303647896119929,0.3659345827168212,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0007998635195018144,0.0004723441645922957,0.000496809628540413,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.005207092253514101,-0.005786140361331585,-0.016669350451077005,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.422869,120498,1715714488,422568804,gps,0.019684689646658725,-0.011213938452341985,-0.9303647896119929,0.3659345827168212,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.00028001932771034156,-0.0003087473636590817,-0.0004056667625520491,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0093448323094223,-0.021717791411712352,0.01507828280965284,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.431058,120499,1715714488,430949919,gps,0.01966290697789079,-0.0112098990864712,-0.9303683932045663,0.3659267155833304,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0007085101994103952,-0.00040693159275350673,-0.00011225478034922733,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.01930753189991403,-0.00700935229594034,-0.005910732453329933,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.440835,120500,1715714488,439351313,gps,0.01966290697789079,-0.0112098990864712,-0.9303683932045663,0.3659267155833304,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0005855705208719765,0.0002166681454527483,-0.0002663433237060844,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.018014155543156586,-0.000873536597382181,0.01573604130828632,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.461522,120501,1715714488,461452445,gps,0.019672972052955005,-0.011210507306669538,-0.9303714565288407,0.365918367362086,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-2.3831402350785247e-05,-6.788220652175888e-06,-0.0005995066097402036,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0009002868485005561,-0.003664616115551071,0.006881334138437322,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.463982,120502,1715714488,463882446,gps,0.019672972052955005,-0.011210507306669538,-0.9303714565288407,0.365918367362086,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0005307194941685732,-0.0012566183148699256,-0.0015280125635852549,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.013371980290951303,0.013597587191870625,0.006272129689439934,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.470548,120503,1715714488,470484980,gps,0.01966906438228135,-0.01121009650724109,-0.9303725529780984,0.365915802210891,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",8.955552603505024e-05,0.00024680964104162003,-0.00024552092570076885,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.004063168903115154,-0.011856686540297152,-0.007940328341325008,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.480844,120504,1715714488,480775306,gps,0.01966906438228135,-0.01121009650724109,-0.9303725529780984,0.365915802210891,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.00022564256234644994,8.155571704007665e-05,-0.0005953426229425782,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.002416806952493826,-0.017985449298422326,0.024169957084350633,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.492193,120505,1715714488,492095926,gps,0.019669155987718782,-0.011204906469067221,-0.9303702130302453,0.3659219057118699,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-2.6953534375808768e-05,-0.00020322130890080748,0.00044579364158628686,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0065873624608370675,0.0068724655783148755,0.015523411169276273,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.500288,120506,1715714488,500137022,gps,0.019669155987718782,-0.011204906469067221,-0.9303702130302453,0.3659219057118699,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.00011840305514672957,-0.00053739888664452,-0.00051602914058087,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.021615960378963548,0.022615181297482412,-0.0017813852612737434,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.515258,120507,1715714488,514921630,gps,0.019669639981632032,-0.011210601648058885,-0.9303728614058528,0.36591497158925795,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0001509302730107458,0.00042869334650441225,-3.104691553660345e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.007801982829462319,-0.011984657874762735,-0.00746347778141338,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.527877,120508,1715714488,520039393,gps,0.019669639981632032,-0.011210601648058885,-0.9303728614058528,0.36591497158925795,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.00024559384410846016,-0.00035496392384430436,-6.019863746114009e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.01221576616618679,0.001469098207086627,-0.02019555331821298,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.531630,120509,1715714488,531534967,gps,0.019662678462736727,-0.01120243259512882,-0.930373858031832,0.3659130619021234,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0002611975771536304,-0.0003289806499298482,-0.00015181882737770177,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.01179104245895359,0.003331738560425285,-0.023893974490884585,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.540703,120510,1715714488,540622168,gps,0.019662678462736727,-0.01120243259512882,-0.930373858031832,0.3659130619021234,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0013771162234814428,-0.0010581041053099732,-0.0012198378479571729,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0019235694777215778,0.003771267811551821,-0.020269800164975742,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.563927,120511,1715714488,559604698,gps,0.019662771678092883,-0.011199215952082373,-0.9303758668449132,0.3659080476903589,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0005576700905476408,-0.00017307985926414248,-0.00017368275347827083,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.004971996583251055,-0.006278305904037477,-0.014981197326369718,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.563931,120512,1715714488,561499539,gps,0.019662771678092883,-0.011199215952082373,-0.9303758668449132,0.3659080476903589,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.000322388022628414,-6.187132166157062e-05,-0.0001268318855418504,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0039165857537868595,0.017368846909440627,-0.010120992866662208,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.571059,120513,1715714488,571000279,gps,0.019670369831669907,-0.011193822306830796,-0.9303803472829056,0.36589641195642836,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.00017363123935779402,-0.00022504649110983196,-0.0009201775411704388,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0055591862250028955,0.004324006040984021,-0.017365990532942174,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.579807,120514,1715714488,579706312,gps,0.019670369831669907,-0.011193822306830796,-0.9303803472829056,0.36589641195642836,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0009457766899348018,-0.0020267607972920135,4.722429883458611e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0015791196996140856,0.014956660995294002,0.013466078769498947,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.590667,120515,1715714488,590479616,gps,0.01967375534551341,-0.011188557668301019,-0.9303793320214316,0.36589897249823317,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0008383569115281268,0.00015223151537249323,-0.0005890972816708708,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0013793119514266873,0.002581515357879894,-0.020740358748412867,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.599436,120516,1715714488,599349503,gps,0.01967375534551341,-0.011188557668301019,-0.9303793320214316,0.36589897249823317,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.00015074674997487644,6.80459859060517e-05,5.432521564465474e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0061003232843442785,-0.00449622586211363,-0.026493915069686336,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.617228,120517,1715714488,617134163,gps,0.01966141472093836,-0.011203599568044603,-0.9303757215885223,0.3659083557484393,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0006700165998367007,0.0006999606009368645,0.00033855546339123997,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.004774785242627048,-0.003873012474809275,0.007464557316564475,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.621534,120518,1715714488,621441837,gps,0.01966141472093836,-0.011203599568044603,-0.9303757215885223,0.3659083557484393,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.00026856840722072546,-6.297353159688405e-06,-0.0006034867231170369,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0018639333334599284,0.010226860355213942,0.0027634032270083143,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.631155,120519,1715714488,631084406,gps,0.019663077180687532,-0.011189289251722237,-0.9303762239843315,0.3659074268807408,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-4.25597899838251e-05,-0.00039237879644215233,0.0003687483084098201,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.004368160585498564,-0.01109714482994085,0.003289007576070656,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.639906,120520,1715714488,639828033,gps,0.019663077180687532,-0.011189289251722237,-0.9303762239843315,0.3659074268807408,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0001517868357937631,-0.00018659093381194762,1.7885306741712812e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.003784809813206565,0.0056527534622313625,0.007850352576106357,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.662461,120521,1715714488,662384215,gps,0.019673102480694978,-0.011208178221358956,-0.9303747903651254,0.3659099550883949,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.00015074662976077117,0.0012414529261136,0.0004260106714355482,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.009154470771643572,-0.005691443197083485,0.001086366430703707,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.665076,120522,1715714488,664971982,gps,0.019673102480694978,-0.011208178221358956,-0.9303747903651254,0.3659099550883949,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.00022487844481163297,0.00011218640761889738,0.0015454189762777449,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.002294541854643789,-0.012521850971043746,0.011116995899009932,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.672358,120523,1715714488,672284772,gps,0.019673233737262017,-0.011200422464196749,-0.9303761202799178,0.3659068040141241,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0004222527534586473,0.00046091300320233377,-0.0003975275974769992,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0014004078782140657,-0.009444503921890002,0.014444994084817541,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.679933,120524,1715714488,679842686,gps,0.019673233737262017,-0.011200422464196749,-0.9303761202799178,0.3659068040141241,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0002924042727690464,8.779264955038019e-05,0.00010325920100078613,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.010376374674379036,-0.004408031632621631,0.017873176596798632,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.691934,120525,1715714488,691867585,gps,0.019651898936495712,-0.011205177027445338,-0.9303763578015747,0.36590720096747154,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.0011204494500882465,2.3353865184604933e-05,-0.00022365762748526274,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.009580483542775908,0.010566161636443153,0.007853267202088747,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.700482,120526,1715714488,700271180,gps,0.019651898936495712,-0.011205177027445338,-0.9303763578015747,0.36590720096747154,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.0002515587595236305,-0.0007816413857589424,0.0007218797252359102,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0005272816076630378,-0.016763715414387863,-0.0060009898463363786,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.710821,120527,1715714488,710754895,gps,0.01965755153742072,-0.011192301420095375,-0.9303734208143551,0.3659147590610008,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",0.000239351138808612,-0.0005160605050101549,0.00019175513006170907,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.00481141419902649,-0.006173476029313769,-0.005447298508761636,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.720031,120528,1715714488,719955381,gps,0.01965755153742072,-0.011192301420095375,-0.9303734208143551,0.3659147590610008,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-1.3431568945957579e-05,0.0006292845436819284,-0.0007681726659427249,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.018545486598713457,0.005419849779484945,-0.013197152749335589,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.731198,120529,1715714488,731127670,gps,0.01967186143607778,-0.011191108277625362,-0.9303741309897141,0.36591222082391917,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.000774900270791749,-0.000196985087895843,0.00013241032612611165,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0009715616708719434,0.0012735941991011814,-0.0037747631606972233,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:21:28.740840,120530,1715714488,740770019,gps,0.01967186143607778,-0.011191108277625362,-0.9303741309897141,0.36591222082391917,"(0.0020672938625967974, 0.0, 0.0, 0.0, 0.0020758767504958087, 0.0, 0.0, 0.0, 0.014740447157082726)",-0.001009906950586549,-0.00018298482827112245,-0.0008689759603979505,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.003147397600964161,0.0018896039449892866,-0.0013748751546665604,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
