time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2024/05/14/15:21:29.493255,59261,1715714489,493004420,base_link,-6.275579080610423e-05,0.0,0.0,0.0,0.0,2.0982240013462476e-08
2024/05/14/15:21:29.513265,59262,1715714489,513005900,base_link,-4.884752793673764e-05,0.0,0.0,0.0,0.0,-1.605208342849112e-08
2024/05/14/15:21:29.534081,59263,1715714489,533771221,base_link,-3.925202563991013e-05,0.0,0.0,0.0,0.0,-3.536493728964745e-08
2024/05/14/15:21:29.553360,59264,1715714489,553106751,base_link,-3.2255279215086316e-05,0.0,0.0,0.0,0.0,-4.693866588515886e-08
2024/05/14/15:21:29.573334,59265,1715714489,573039112,base_link,-2.206481245218321e-05,0.0,0.0,0.0,0.0,-1.6306121305281384e-08
2024/05/14/15:21:29.593334,59266,1715714489,593065730,base_link,-1.631534431283918e-05,0.0,0.0,0.0,0.0,-1.1819142265546257e-08
2024/05/14/15:21:29.613178,59267,1715714489,612950125,base_link,5.301726780953989e-06,0.0,0.0,0.0,0.0,3.5103253190211468e-09
2024/05/14/15:21:29.633748,59268,1715714489,633444123,base_link,1.822249882131483e-05,0.0,0.0,0.0,0.0,9.525359759381908e-09
2024/05/14/15:21:29.653164,59269,1715714489,652917981,base_link,2.574587164970283e-05,0.0,0.0,0.0,0.0,1.1113803914043096e-08
2024/05/14/15:21:29.673360,59270,1715714489,673041887,base_link,2.5872986632580918e-05,0.0,0.0,0.0,0.0,4.405598371027654e-09
2024/05/14/15:21:29.693108,59271,1715714489,692886310,base_link,2.5433650664904834e-05,0.0,0.0,0.0,0.0,3.282188891495544e-09
2024/05/14/15:21:29.713297,59272,1715714489,713014344,base_link,-6.712224079915997e-06,0.0,0.0,0.0,0.0,-1.873616545826007e-09
2024/05/14/15:21:29.735106,59273,1715714489,733647238,base_link,-2.678911334526946e-05,0.0,0.0,0.0,0.0,-4.594693196500791e-09
2024/05/14/15:21:29.753310,59274,1715714489,753014450,base_link,-3.9797018684394755e-05,0.0,0.0,0.0,0.0,-6.2380695541225565e-09
2024/05/14/15:21:29.773895,59275,1715714489,773571987,base_link,-3.961860417978423e-05,0.0,0.0,0.0,0.0,-2.1869331002755125e-09
2024/05/14/15:21:29.793202,59276,1715714489,792929003,base_link,-3.871604598191863e-05,0.0,0.0,0.0,0.0,-1.5928786442698653e-09
2024/05/14/15:21:29.813311,59277,1715714489,813058714,base_link,-1.090322527331556e-05,0.0,0.0,0.0,0.0,2.233220153780102e-08
2024/05/14/15:21:29.838519,59278,1715714489,833247913,base_link,6.6247459019739e-06,0.0,0.0,0.0,0.0,3.4734771133171826e-08
2024/05/14/15:21:29.853225,59279,1715714489,852997350,base_link,1.816563024241486e-05,0.0,0.0,0.0,0.0,4.210741570505473e-08
2024/05/14/15:21:29.873032,59280,1715714489,872836126,base_link,2.127696234124559e-05,0.0,0.0,0.0,0.0,1.402732012361802e-08
2024/05/14/15:21:29.893441,59281,1715714489,892971181,base_link,2.2460712187557848e-05,0.0,0.0,0.0,0.0,9.924550453602075e-09
2024/05/14/15:21:29.913183,59282,1715714489,912950541,base_link,-5.9828261914529445e-06,0.0,0.0,0.0,0.0,-3.07937120619411e-09
2024/05/14/15:21:29.934925,59283,1715714489,933165263,base_link,-2.3640827588959348e-05,0.0,0.0,0.0,0.0,-9.876890022877372e-09
2024/05/14/15:21:29.953399,59284,1715714489,953032227,base_link,-3.505718981294064e-05,0.0,0.0,0.0,0.0,-1.396350185870774e-08
2024/05/14/15:21:29.973877,59285,1715714489,973607223,base_link,-3.490010763667175e-05,0.0,0.0,0.0,0.0,-4.979243315467334e-09
2024/05/14/15:21:29.994212,59286,1715714489,993952125,base_link,-3.414178155990322e-05,0.0,0.0,0.0,0.0,-3.66106132016687e-09
2024/05/14/15:21:30.013274,59287,1715714490,13022040,base_link,3.233168801184082e-07,0.0,0.0,0.0,0.0,2.9000847817061683e-08
2024/05/14/15:21:30.034014,59288,1715714490,33681904,base_link,2.1807259328865307e-05,0.0,0.0,0.0,0.0,4.5940567955031625e-08
2024/05/14/15:21:30.053874,59289,1715714490,53581068,base_link,3.57713841295104e-05,0.0,0.0,0.0,0.0,5.601719108528079e-08
2024/05/14/15:21:30.073863,59290,1715714490,73587110,base_link,3.69195363799723e-05,0.0,0.0,0.0,0.0,1.8714639625716718e-08
2024/05/14/15:21:30.094251,59291,1715714490,93854008,base_link,3.678912185643442e-05,0.0,0.0,0.0,0.0,1.3263445627325975e-08
2024/05/14/15:21:30.113140,59292,1715714490,112918375,base_link,2.5938367858595893e-06,0.0,0.0,0.0,0.0,4.4731784678140934e-08
2024/05/14/15:21:30.133901,59293,1715714490,133573981,base_link,-1.8742398582648618e-05,0.0,0.0,0.0,0.0,6.094689761511344e-08
2024/05/14/15:21:30.153761,59294,1715714490,153517761,base_link,-3.2628000664182685e-05,0.0,0.0,0.0,0.0,7.050694241237403e-08
2024/05/14/15:21:30.173615,59295,1715714490,173394838,base_link,-3.431492043656483e-05,0.0,0.0,0.0,0.0,2.2932331446247734e-08
2024/05/14/15:21:30.193984,59296,1715714490,193631427,base_link,-3.450338816469031e-05,0.0,0.0,0.0,0.0,1.5990476448966044e-08
2024/05/14/15:21:30.213589,59297,1715714490,213330535,base_link,-6.823585088191703e-06,0.0,0.0,0.0,0.0,-8.645295929804941e-09
2024/05/14/15:21:30.233360,59298,1715714490,233136623,base_link,1.0481445726830001e-05,0.0,0.0,0.0,0.0,-2.150504635876019e-08
2024/05/14/15:21:30.253226,59299,1715714490,252916291,base_link,2.1771846789417773e-05,0.0,0.0,0.0,0.0,-2.9221709620140268e-08
2024/05/14/15:21:30.273581,59300,1715714490,273023992,base_link,2.402474892962067e-05,0.0,0.0,0.0,0.0,-1.0253391782412203e-08
2024/05/14/15:21:30.293099,59301,1715714490,292869569,base_link,2.4691688918172368e-05,0.0,0.0,0.0,0.0,-7.47319036616802e-09
2024/05/14/15:21:30.313326,59302,1715714490,313041644,base_link,3.563911589874326e-06,0.0,0.0,0.0,0.0,-1.2190993404773224e-08
2024/05/14/15:21:30.334222,59303,1715714490,333882637,base_link,-9.585229305946986e-06,0.0,0.0,0.0,0.0,-1.458750537373377e-08
2024/05/14/15:21:30.353337,59304,1715714490,353051996,base_link,-1.8115530450349852e-05,0.0,0.0,0.0,0.0,-1.597230149949168e-08
2024/05/14/15:21:30.373713,59305,1715714490,373467109,base_link,-1.9482254967236794e-05,0.0,0.0,0.0,0.0,-5.03916525862755e-09
2024/05/14/15:21:30.393974,59306,1715714490,393604168,base_link,-1.9773094003908026e-05,0.0,0.0,0.0,0.0,-3.4464316748439095e-09
2024/05/14/15:21:30.413604,59307,1715714490,413349620,base_link,1.390014408228074e-05,0.0,0.0,0.0,0.0,-1.5832578083757534e-08
2024/05/14/15:21:30.433859,59308,1715714490,433566811,base_link,3.4548933383560385e-05,0.0,0.0,0.0,0.0,-2.2225886338239857e-08
2024/05/14/15:21:30.453589,59309,1715714490,453345894,base_link,4.769136788446426e-05,0.0,0.0,0.0,0.0,-2.600415242606938e-08
2024/05/14/15:21:30.473402,59310,1715714490,473099515,base_link,4.603884378012592e-05,0.0,0.0,0.0,0.0,-8.508144855281217e-09
2024/05/14/15:21:30.493116,59311,1715714490,492890030,base_link,4.423471314192214e-05,0.0,0.0,0.0,0.0,-5.954358735438522e-09
2024/05/14/15:21:30.513374,59312,1715714490,512973363,base_link,5.949053605120594e-06,0.0,0.0,0.0,0.0,-3.914570386547509e-09
2024/05/14/15:21:30.533730,59313,1715714490,533474436,base_link,-1.79441646144513e-05,0.0,0.0,0.0,0.0,-2.8207623949461436e-09
2024/05/14/15:21:30.553368,59314,1715714490,553061778,base_link,-3.34985719390122e-05,0.0,0.0,0.0,0.0,-2.1410213092081437e-09
2024/05/14/15:21:30.573810,59315,1715714490,573546093,base_link,-3.5944234313686e-05,0.0,0.0,0.0,0.0,-5.028305488695204e-10
2024/05/14/15:21:30.593353,59316,1715714490,593057099,base_link,-3.647371177751356e-05,0.0,0.0,0.0,0.0,-2.670053589499755e-10
2024/05/14/15:21:30.613418,59317,1715714490,613110432,base_link,-1.0133600120171818e-05,0.0,0.0,0.0,0.0,6.453582910903261e-09
2024/05/14/15:21:30.638447,59318,1715714490,633114727,base_link,6.45606752089912e-06,0.0,0.0,0.0,0.0,9.935888093976303e-09
2024/05/14/15:21:30.653252,59319,1715714490,652985423,base_link,1.7379914178749398e-05,0.0,0.0,0.0,0.0,1.2004716320235476e-08
2024/05/14/15:21:30.673085,59320,1715714490,672848093,base_link,2.0296669471984438e-05,0.0,0.0,0.0,0.0,3.992505042749969e-09
2024/05/14/15:21:30.693465,59321,1715714490,693171106,base_link,2.1407315468502565e-05,0.0,0.0,0.0,0.0,2.8219280437148184e-09
2024/05/14/15:21:30.713622,59322,1715714490,713355464,base_link,1.3945209895055461e-05,0.0,0.0,0.0,0.0,-6.54446497541652e-08
2024/05/14/15:21:30.733881,59323,1715714490,733585876,base_link,8.994424083667037e-06,0.0,0.0,0.0,0.0,-1.0081776056024011e-07
2024/05/14/15:21:30.753831,59324,1715714490,753502163,base_link,5.530772129077039e-06,0.0,0.0,0.0,0.0,-1.2183320923010025e-07
2024/05/14/15:21:30.773771,59325,1715714490,773442933,base_link,2.4666164833183815e-06,0.0,0.0,0.0,0.0,-4.052287188861949e-08
2024/05/14/15:21:30.793804,59326,1715714490,793530227,base_link,8.057847625315401e-07,0.0,0.0,0.0,0.0,-2.864341625237946e-08
2024/05/14/15:21:30.813226,59327,1715714490,812969130,base_link,1.6679786814410565e-05,0.0,0.0,0.0,0.0,-2.4838572891494346e-08
2024/05/14/15:21:30.833333,59328,1715714490,833027217,base_link,2.6376160108790273e-05,0.0,0.0,0.0,0.0,-2.2688101236054795e-08
2024/05/14/15:21:30.853594,59329,1715714490,853084598,base_link,3.251611398939467e-05,0.0,0.0,0.0,0.0,-2.126535697153349e-08
2024/05/14/15:21:30.873370,59330,1715714490,873022087,base_link,2.9868639974557993e-05,0.0,0.0,0.0,0.0,-6.057385315096746e-09
2024/05/14/15:21:30.893824,59331,1715714490,893532266,base_link,2.7946120917175693e-05,0.0,0.0,0.0,0.0,-3.852550557585153e-09
2024/05/14/15:21:30.913259,59332,1715714490,912958798,base_link,2.429262401639453e-05,0.0,0.0,0.0,0.0,-3.474411047279193e-08
2024/05/14/15:21:30.934149,59333,1715714490,933807616,base_link,2.156759310399796e-05,0.0,0.0,0.0,0.0,-5.07185436690509e-08
2024/05/14/15:21:30.953844,59334,1715714490,953555478,base_link,1.942905224714255e-05,0.0,0.0,0.0,0.0,-6.018282398555786e-08
2024/05/14/15:21:30.973338,59335,1715714490,973057248,base_link,1.4487441366290164e-05,0.0,0.0,0.0,0.0,-1.9834420822354655e-08
2024/05/14/15:21:30.993721,59336,1715714490,993467180,base_link,1.1629728438664235e-05,0.0,0.0,0.0,0.0,-1.3942567239011683e-08
2024/05/14/15:21:31.013200,59337,1715714491,12929882,base_link,9.06487783409812e-06,0.0,0.0,0.0,0.0,-3.427715239418939e-08
2024/05/14/15:21:31.033200,59338,1715714491,32941262,base_link,7.286413242445922e-06,0.0,0.0,0.0,0.0,-4.472071352115929e-08
2024/05/14/15:21:31.053812,59339,1715714491,53503417,base_link,5.982982699418353e-06,0.0,0.0,0.0,0.0,-5.084986631442827e-08
2024/05/14/15:21:31.073294,59340,1715714491,73026566,base_link,4.0851438531756295e-06,0.0,0.0,0.0,0.0,-1.6385987356512718e-08
2024/05/14/15:21:31.093394,59341,1715714491,93069748,base_link,3.0116053331704085e-06,0.0,0.0,0.0,0.0,-1.1359641798418155e-08
2024/05/14/15:21:31.113642,59342,1715714491,113335902,base_link,3.999290081480027e-06,0.0,0.0,0.0,0.0,3.6196340214050696e-08
2024/05/14/15:21:31.134327,59343,1715714491,133649724,base_link,4.550050093628823e-06,0.0,0.0,0.0,0.0,6.089662938192162e-08
2024/05/14/15:21:31.153882,59344,1715714491,153626331,base_link,4.854813439070995e-06,0.0,0.0,0.0,0.0,7.561881709196142e-08
2024/05/14/15:21:31.173989,59345,1715714491,173715587,base_link,4.105158607336314e-06,0.0,0.0,0.0,0.0,2.5486316099206896e-08
2024/05/14/15:21:31.194044,59346,1715714491,193737364,base_link,3.6376130121169324e-06,0.0,0.0,0.0,0.0,1.8156287279473918e-08
2024/05/14/15:21:31.213280,59347,1715714491,213035640,base_link,-1.336413490045323e-05,0.0,0.0,0.0,0.0,-1.3493277944562021e-08
2024/05/14/15:21:31.233893,59348,1715714491,233621181,base_link,-2.369243203402992e-05,0.0,0.0,0.0,0.0,-2.999842070464617e-08
2024/05/14/15:21:31.253121,59349,1715714491,252880759,base_link,-3.018501925955426e-05,0.0,0.0,0.0,0.0,-3.988987692420835e-08
2024/05/14/15:21:31.273254,59350,1715714491,272953911,base_link,-2.8111532161063523e-05,0.0,0.0,0.0,0.0,-1.3868357482763815e-08
2024/05/14/15:21:31.293144,59351,1715714491,292903803,base_link,-2.64678756652997e-05,0.0,0.0,0.0,0.0,-1.0056496489169518e-08
2024/05/14/15:21:31.313280,59352,1715714491,313014899,base_link,-3.679915977605675e-06,0.0,0.0,0.0,0.0,3.3554727339021596e-08
2024/05/14/15:21:31.334285,59353,1715714491,333489997,base_link,1.0436590382385969e-05,0.0,0.0,0.0,0.0,5.620380261376638e-08
2024/05/14/15:21:31.353256,59354,1715714491,353025111,base_link,1.9540572537642394e-05,0.0,0.0,0.0,0.0,6.970151728488499e-08
2024/05/14/15:21:31.373068,59355,1715714491,372844777,base_link,2.0924175973681144e-05,0.0,0.0,0.0,0.0,2.3477506621077143e-08
2024/05/14/15:21:31.393276,59356,1715714491,392963430,base_link,2.1166787665215597e-05,0.0,0.0,0.0,0.0,1.6719189283044096e-08
2024/05/14/15:21:31.413330,59357,1715714491,413022905,base_link,4.526098915000627e-05,0.0,0.0,0.0,0.0,-9.660847837885808e-09
2024/05/14/15:21:31.433522,59358,1715714491,433179004,base_link,5.9552237673454914e-05,0.0,0.0,0.0,0.0,-2.3427884323912856e-08
2024/05/14/15:21:31.453434,59359,1715714491,453075208,base_link,6.824500174042533e-05,0.0,0.0,0.0,0.0,-3.168641364597908e-08
2024/05/14/15:21:31.473296,59360,1715714491,473032299,base_link,6.022028653028335e-05,0.0,0.0,0.0,0.0,-1.1096343106642529e-08
2024/05/14/15:21:31.493294,59361,1715714491,493013478,base_link,5.489918178799543e-05,0.0,0.0,0.0,0.0,-8.078749825416301e-09
2024/05/14/15:21:31.513391,59362,1715714491,513027152,base_link,3.387381895984573e-05,0.0,0.0,0.0,0.0,-7.457212544848934e-09
2024/05/14/15:21:31.535450,59363,1715714491,533008623,base_link,2.021464589621086e-05,0.0,0.0,0.0,0.0,-7.084535268911872e-09
2024/05/14/15:21:31.553385,59364,1715714491,553091777,base_link,1.08819480403776e-05,0.0,0.0,0.0,0.0,-6.822070712301568e-09
2024/05/14/15:21:31.573637,59365,1715714491,573401826,base_link,3.498545343337347e-06,0.0,0.0,0.0,0.0,-1.981941153281812e-09
2024/05/14/15:21:31.593840,59366,1715714491,593489969,base_link,-3.8368439857146605e-07,0.0,0.0,0.0,0.0,-1.2796150323773873e-09
2024/05/14/15:21:31.613734,59367,1715714491,613518187,base_link,-6.800172334089312e-06,0.0,0.0,0.0,0.0,-1.1274663540330878e-07
2024/05/14/15:21:31.633905,59368,1715714491,633412422,base_link,-1.0665134409523008e-05,0.0,0.0,0.0,0.0,-1.70465918099985e-07
2024/05/14/15:21:31.654066,59369,1715714491,653737612,base_link,-1.3066996363898794e-05,0.0,0.0,0.0,0.0,-2.0472612716373024e-07
2024/05/14/15:21:31.673631,59370,1715714491,673358676,base_link,-1.1935867200264559e-05,0.0,0.0,0.0,0.0,-6.788330394744742e-08
2024/05/14/15:21:31.693359,59371,1715714491,693068746,base_link,-1.1107706020934579e-05,0.0,0.0,0.0,0.0,-4.7893911849264065e-08
2024/05/14/15:21:31.713384,59372,1715714491,713064226,base_link,-7.159461721093964e-06,0.0,0.0,0.0,0.0,3.554235186797567e-08
2024/05/14/15:21:31.735273,59373,1715714491,733175645,base_link,-4.415345845863911e-06,0.0,0.0,0.0,0.0,7.905371070598688e-08
2024/05/14/15:21:31.753265,59374,1715714491,753018814,base_link,-2.3995996129697957e-06,0.0,0.0,0.0,0.0,1.0512957853749646e-07
2024/05/14/15:21:31.773254,59375,1715714491,773035765,base_link,-7.024094072751644e-07,0.0,0.0,0.0,0.0,3.655127682552125e-08
2024/05/14/15:21:31.793298,59376,1715714491,792996234,base_link,2.570756878714782e-07,0.0,0.0,0.0,0.0,2.6505243913606153e-08
2024/05/14/15:21:31.813689,59377,1715714491,813441395,base_link,-1.7867719179360782e-05,0.0,0.0,0.0,0.0,1.3455458394817724e-08
2024/05/14/15:21:31.833944,59378,1715714491,833673691,base_link,-2.884630424115537e-05,0.0,0.0,0.0,0.0,6.530568262265085e-09
2024/05/14/15:21:31.853585,59379,1715714491,853268816,base_link,-3.572075538880782e-05,0.0,0.0,0.0,0.0,2.2842400792322477e-09
2024/05/14/15:21:31.873683,59380,1715714491,873447890,base_link,-3.167820764999615e-05,0.0,0.0,0.0,0.0,-1.4560356293101724e-10
2024/05/14/15:21:31.893872,59381,1715714491,893377557,base_link,-2.902689442932365e-05,0.0,0.0,0.0,0.0,-4.3817760455973985e-10
2024/05/14/15:21:31.913280,59382,1715714491,913023397,base_link,-9.07609813090892e-06,0.0,0.0,0.0,0.0,1.9356055268217068e-08
