time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:21:29.980308,12763,1715714489,979984708,,0.0
2024/05/14/15:21:29.990078,12764,1715714489,989697373,,0.0
2024/05/14/15:21:30.000350,12765,1715714489,999990040,,0.0
2024/05/14/15:21:30.010676,12766,1715714490,10208321,,0.0
2024/05/14/15:21:30.022711,12767,1715714490,21465042,,0.0
2024/05/14/15:21:30.030060,12768,1715714490,29711837,,0.0
2024/05/14/15:21:30.040244,12769,1715714490,39958336,,0.0
2024/05/14/15:21:30.049987,12770,1715714490,49707431,,0.0
2024/05/14/15:21:30.060534,12771,1715714490,60208093,,0.0
2024/05/14/15:21:30.070067,12772,1715714490,69711265,,0.0
2024/05/14/15:21:30.080261,12773,1715714490,79978207,,0.0
2024/05/14/15:21:30.090086,12774,1715714490,89730707,,0.0
2024/05/14/15:21:30.100346,12775,1715714490,99977370,,0.0
2024/05/14/15:21:30.110719,12776,1715714490,110226270,,0.0
2024/05/14/15:21:30.128997,12777,1715714490,121483883,,0.0
2024/05/14/15:21:30.130135,12778,1715714490,129768828,,0.0
2024/05/14/15:21:30.140333,12779,1715714490,139977712,,0.0
2024/05/14/15:21:30.150067,12780,1715714490,149730355,,0.0
2024/05/14/15:21:30.160607,12781,1715714490,160225596,,0.0
2024/05/14/15:21:30.169992,12782,1715714490,169726437,,0.0
2024/05/14/15:21:30.180232,12783,1715714490,179996753,,0.0
2024/05/14/15:21:30.190019,12784,1715714490,189750313,,0.0
2024/05/14/15:21:30.200293,12785,1715714490,199999802,,0.0
2024/05/14/15:21:30.210754,12786,1715714490,210403396,,0.0
2024/05/14/15:21:30.221496,12787,1715714490,221245444,,0.0
2024/05/14/15:21:30.230024,12788,1715714490,229748364,,0.0
2024/05/14/15:21:30.240281,12789,1715714490,239998531,,0.0
2024/05/14/15:21:30.249750,12790,1715714490,249494943,,0.0
2024/05/14/15:21:30.260607,12791,1715714490,260266462,,0.0
2024/05/14/15:21:30.269753,12792,1715714490,269496043,,0.0
2024/05/14/15:21:30.280422,12793,1715714490,280019812,,0.0
2024/05/14/15:21:30.289855,12794,1715714490,289518518,,0.0
2024/05/14/15:21:30.300416,12795,1715714490,300065414,,0.0
2024/05/14/15:21:30.310724,12796,1715714490,310270623,,0.0
2024/05/14/15:21:30.321623,12797,1715714490,321268430,,0.0
2024/05/14/15:21:30.331420,12798,1715714490,329515322,,0.0
2024/05/14/15:21:30.340380,12799,1715714490,340015804,,0.0
2024/05/14/15:21:30.349829,12800,1715714490,349517272,,0.0
2024/05/14/15:21:30.360541,12801,1715714490,360267276,,0.0
2024/05/14/15:21:30.369761,12802,1715714490,369533853,,0.0
2024/05/14/15:21:30.380035,12803,1715714490,379783149,,0.0
2024/05/14/15:21:30.389820,12804,1715714490,389533516,,0.0
2024/05/14/15:21:30.400186,12805,1715714490,399821429,,0.0
2024/05/14/15:21:30.410319,12806,1715714490,410034611,,0.0
2024/05/14/15:21:30.421769,12807,1715714490,421315378,,0.0
2024/05/14/15:21:30.429808,12808,1715714490,429535077,,0.0
2024/05/14/15:21:30.443639,12809,1715714490,443251673,,0.0
2024/05/14/15:21:30.449867,12810,1715714490,449535588,,0.0
2024/05/14/15:21:30.460738,12811,1715714490,460426230,,0.0
2024/05/14/15:21:30.469836,12812,1715714490,469537184,,0.0
2024/05/14/15:21:30.480083,12813,1715714490,479803304,,0.0
2024/05/14/15:21:30.489785,12814,1715714490,489552811,,0.0
2024/05/14/15:21:30.500067,12815,1715714490,499803837,,0.0
2024/05/14/15:21:30.510315,12816,1715714490,510054463,,0.0
2024/05/14/15:21:30.521767,12817,1715714490,521307314,,0.0
2024/05/14/15:21:30.529816,12818,1715714490,529552403,,0.0
2024/05/14/15:21:30.540078,12819,1715714490,539804058,,0.0
2024/05/14/15:21:30.549857,12820,1715714490,549555078,,0.0
2024/05/14/15:21:30.560331,12821,1715714490,560052382,,0.0
2024/05/14/15:21:30.569923,12822,1715714490,569576220,,0.0
2024/05/14/15:21:30.580233,12823,1715714490,579823583,,0.0
2024/05/14/15:21:30.589863,12824,1715714490,589571943,,0.0
2024/05/14/15:21:30.600148,12825,1715714490,599825202,,0.0
2024/05/14/15:21:30.610657,12826,1715714490,610075428,,0.0
2024/05/14/15:21:30.621689,12827,1715714490,621324657,,0.0
2024/05/14/15:21:30.631386,12828,1715714490,629580416,,0.0
2024/05/14/15:21:30.640280,12829,1715714490,639833639,,0.0
2024/05/14/15:21:30.649876,12830,1715714490,649573033,,0.0
2024/05/14/15:21:30.660374,12831,1715714490,660072367,,0.0
2024/05/14/15:21:30.669833,12832,1715714490,669590564,,0.0
2024/05/14/15:21:30.680084,12833,1715714490,679843119,,0.0
2024/05/14/15:21:30.689892,12834,1715714490,689593975,,0.0
2024/05/14/15:21:30.700108,12835,1715714490,699842186,,0.0
2024/05/14/15:21:30.710525,12836,1715714490,710092713,,0.0
2024/05/14/15:21:30.721780,12837,1715714490,721345193,,0.0
2024/05/14/15:21:30.729990,12838,1715714490,729596246,,0.0
2024/05/14/15:21:30.740292,12839,1715714490,739885999,,0.0
2024/05/14/15:21:30.749890,12840,1715714490,749593526,,0.0
2024/05/14/15:21:30.762717,12841,1715714490,760098023,,0.0
2024/05/14/15:21:30.769938,12842,1715714490,769613357,,0.0
2024/05/14/15:21:30.780296,12843,1715714490,779863098,,0.0
2024/05/14/15:21:30.789969,12844,1715714490,789613925,,0.0
2024/05/14/15:21:30.800157,12845,1715714490,799864367,,0.0
2024/05/14/15:21:30.810621,12846,1715714490,810110490,,0.0
2024/05/14/15:21:30.821881,12847,1715714490,821365336,,0.0
2024/05/14/15:21:30.831394,12848,1715714490,829612224,,0.0
2024/05/14/15:21:30.840262,12849,1715714490,839864935,,0.0
2024/05/14/15:21:30.849891,12850,1715714490,849610938,,0.0
2024/05/14/15:21:30.860458,12851,1715714490,860111346,,0.0
2024/05/14/15:21:30.869917,12852,1715714490,869634800,,0.0
2024/05/14/15:21:30.880164,12853,1715714490,879881028,,0.0
2024/05/14/15:21:30.890078,12854,1715714490,889637148,,0.0
2024/05/14/15:21:30.900239,12855,1715714490,899884921,,0.0
2024/05/14/15:21:30.910265,12856,1715714490,909881009,,0.0
2024/05/14/15:21:30.921830,12857,1715714490,921382762,,0.0
2024/05/14/15:21:30.929913,12858,1715714490,929633699,,0.0
2024/05/14/15:21:30.940279,12859,1715714490,939915765,,0.0
2024/05/14/15:21:30.949969,12860,1715714490,949630759,,0.0
2024/05/14/15:21:30.960472,12861,1715714490,960151998,,0.0
2024/05/14/15:21:30.969946,12862,1715714490,969652484,,0.0
2024/05/14/15:21:30.980329,12863,1715714490,979936356,,0.0
2024/05/14/15:21:30.990122,12864,1715714490,989662220,,0.0
2024/05/14/15:21:31.000228,12865,1715714490,999901756,,0.0
2024/05/14/15:21:31.010691,12866,1715714491,10175011,,0.0
2024/05/14/15:21:31.027702,12867,1715714491,21403054,,0.0
2024/05/14/15:21:31.029908,12868,1715714491,29648809,,0.0
2024/05/14/15:21:31.040332,12869,1715714491,39934110,,0.0
2024/05/14/15:21:31.049921,12870,1715714491,49650896,,0.0
2024/05/14/15:21:31.060426,12871,1715714491,60169552,,0.0
2024/05/14/15:21:31.069960,12872,1715714491,69669718,,0.0
2024/05/14/15:21:31.080323,12873,1715714491,79922030,,0.0
2024/05/14/15:21:31.089966,12874,1715714491,89674389,,0.0
2024/05/14/15:21:31.100315,12875,1715714491,99952792,,0.0
2024/05/14/15:21:31.110606,12876,1715714491,110170854,,0.0
2024/05/14/15:21:31.128086,12877,1715714491,121429551,,0.0
2024/05/14/15:21:31.131483,12878,1715714491,129673566,,0.0
2024/05/14/15:21:31.140321,12879,1715714491,139921057,,0.0
2024/05/14/15:21:31.149998,12880,1715714491,149672077,,0.0
2024/05/14/15:21:31.160542,12881,1715714491,160196802,,0.0
2024/05/14/15:21:31.169992,12882,1715714491,169692050,,0.0
2024/05/14/15:21:31.180264,12883,1715714491,179938257,,0.0
2024/05/14/15:21:31.189987,12884,1715714491,189695608,,0.0
2024/05/14/15:21:31.200284,12885,1715714491,199941029,,0.0
2024/05/14/15:21:31.210402,12886,1715714491,209941257,,0.0
2024/05/14/15:21:31.227776,12887,1715714491,221482822,,0.0
2024/05/14/15:21:31.230011,12888,1715714491,229692280,,0.0
2024/05/14/15:21:31.240311,12889,1715714491,239938213,,0.0
2024/05/14/15:21:31.249926,12890,1715714491,249688887,,0.0
2024/05/14/15:21:31.260462,12891,1715714491,260206997,,0.0
2024/05/14/15:21:31.269984,12892,1715714491,269713408,,0.0
2024/05/14/15:21:31.282943,12893,1715714491,279962313,,0.0
2024/05/14/15:21:31.289727,12894,1715714491,289461142,,0.0
2024/05/14/15:21:31.300317,12895,1715714491,299960656,,0.0
2024/05/14/15:21:31.310541,12896,1715714491,310240081,,0.0
2024/05/14/15:21:31.324018,12897,1715714491,321462397,,0.0
2024/05/14/15:21:31.329777,12898,1715714491,329458858,,0.0
2024/05/14/15:21:31.340282,12899,1715714491,339964051,,0.0
2024/05/14/15:21:31.349747,12900,1715714491,349478611,,0.0
2024/05/14/15:21:31.360635,12901,1715714491,360207638,,0.0
2024/05/14/15:21:31.369743,12902,1715714491,369478699,,0.0
2024/05/14/15:21:31.380262,12903,1715714491,379979693,,0.0
2024/05/14/15:21:31.389764,12904,1715714491,389478933,,0.0
2024/05/14/15:21:31.400280,12905,1715714491,399978515,,0.0
2024/05/14/15:21:31.410733,12906,1715714491,410226870,,0.0
2024/05/14/15:21:31.423772,12907,1715714491,421235095,,0.0
2024/05/14/15:21:31.429802,12908,1715714491,429481482,,0.0
2024/05/14/15:21:31.440278,12909,1715714491,439980486,,0.0
2024/05/14/15:21:31.449810,12910,1715714491,449499076,,0.0
2024/05/14/15:21:31.460627,12911,1715714491,460251248,,0.0
2024/05/14/15:21:31.469844,12912,1715714491,469496066,,0.0
2024/05/14/15:21:31.480020,12913,1715714491,479746261,,0.0
2024/05/14/15:21:31.489793,12914,1715714491,489497872,,0.0
2024/05/14/15:21:31.500067,12915,1715714491,499746817,,0.0
2024/05/14/15:21:31.510636,12916,1715714491,510249833,,0.0
2024/05/14/15:21:31.527539,12917,1715714491,521264512,,0.0
2024/05/14/15:21:31.529814,12918,1715714491,529499371,,0.0
2024/05/14/15:21:31.540034,12919,1715714491,539752155,,0.0
2024/05/14/15:21:31.549850,12920,1715714491,549517966,,0.0
2024/05/14/15:21:31.560421,12921,1715714491,560019416,,0.0
2024/05/14/15:21:31.570322,12922,1715714491,569516996,,0.0
2024/05/14/15:21:31.580081,12923,1715714491,579770657,,0.0
2024/05/14/15:21:31.589887,12924,1715714491,589516399,,0.0
2024/05/14/15:21:31.600071,12925,1715714491,599766604,,0.0
2024/05/14/15:21:31.610033,12926,1715714491,609766176,,0.0
2024/05/14/15:21:31.622965,12927,1715714491,621280040,,0.0
2024/05/14/15:21:31.629844,12928,1715714491,629515522,,0.0
2024/05/14/15:21:31.640064,12929,1715714491,639765642,,0.0
2024/05/14/15:21:31.649837,12930,1715714491,649534941,,0.0
2024/05/14/15:21:31.660333,12931,1715714491,659814733,,0.0
2024/05/14/15:21:31.669804,12932,1715714491,669534224,,0.0
2024/05/14/15:21:31.680082,12933,1715714491,679786221,,0.0
2024/05/14/15:21:31.689887,12934,1715714491,689536774,,0.0
2024/05/14/15:21:31.700058,12935,1715714491,699785336,,0.0
2024/05/14/15:21:31.710437,12936,1715714491,710036859,,0.0
2024/05/14/15:21:31.722052,12937,1715714491,721288759,,0.0
2024/05/14/15:21:31.729821,12938,1715714491,729535036,,0.0
2024/05/14/15:21:31.740073,12939,1715714491,739788199,,0.0
2024/05/14/15:21:31.749851,12940,1715714491,749554896,,0.0
2024/05/14/15:21:31.760502,12941,1715714491,760053250,,0.0
2024/05/14/15:21:31.769893,12942,1715714491,769553833,,0.0
2024/05/14/15:21:31.780109,12943,1715714491,779803749,,0.0
2024/05/14/15:21:31.789855,12944,1715714491,789553869,,0.0
2024/05/14/15:21:31.800118,12945,1715714491,799803675,,0.0
2024/05/14/15:21:31.810075,12946,1715714491,809808079,,0.0
2024/05/14/15:21:31.822442,12947,1715714491,821351528,,0.0
2024/05/14/15:21:31.830017,12948,1715714491,829554396,,0.0
2024/05/14/15:21:31.840140,12949,1715714491,839802802,,0.0
2024/05/14/15:21:31.849840,12950,1715714491,849573092,,0.0
2024/05/14/15:21:31.860419,12951,1715714491,860074060,,0.0
2024/05/14/15:21:31.869860,12952,1715714491,869577048,,0.0
2024/05/14/15:21:31.880112,12953,1715714491,879822692,,0.0
2024/05/14/15:21:31.889893,12954,1715714491,889580724,,0.0
2024/05/14/15:21:31.900185,12955,1715714491,899824839,,0.0
2024/05/14/15:21:31.910365,12956,1715714491,910075590,,0.0
2024/05/14/15:21:31.921790,12957,1715714491,921339889,,0.0
2024/05/14/15:21:31.929968,12958,1715714491,929579198,,0.0
2024/05/14/15:21:31.940175,12959,1715714491,939844853,,0.0
2024/05/14/15:21:31.950135,12960,1715714491,949597846,,0.0
2024/05/14/15:21:31.960723,12961,1715714491,960092796,,0.0
2024/05/14/15:21:31.969927,12962,1715714491,969593138,,0.0
2024/05/14/15:21:31.980289,12963,1715714491,979844977,,0.0
2024/05/14/15:21:31.989878,12964,1715714491,989595259,,0.0
2024/05/14/15:21:32.000182,12965,1715714491,999844232,,0.0
2024/05/14/15:21:32.010427,12966,1715714492,10093435,,0.0
2024/05/14/15:21:32.027292,12967,1715714492,21351704,,0.0
2024/05/14/15:21:32.029853,12968,1715714492,29591287,,0.0
2024/05/14/15:21:32.040193,12969,1715714492,39866930,,0.0
2024/05/14/15:21:32.049857,12970,1715714492,49612625,,0.0
2024/05/14/15:21:32.060366,12971,1715714492,60111942,,0.0
2024/05/14/15:21:32.069913,12972,1715714492,69613126,,0.0
2024/05/14/15:21:32.087427,12973,1715714492,79996006,,0.0
2024/05/14/15:21:32.089895,12974,1715714492,89614686,,0.0
2024/05/14/15:21:32.100191,12975,1715714492,99892136,,0.0
2024/05/14/15:21:32.110451,12976,1715714492,110113516,,0.0
2024/05/14/15:21:32.123069,12977,1715714492,121362895,,0.0
2024/05/14/15:21:32.129890,12978,1715714492,129610958,,0.0
2024/05/14/15:21:32.140119,12979,1715714492,139863225,,0.0
2024/05/14/15:21:32.149905,12980,1715714492,149631083,,0.0
2024/05/14/15:21:32.160541,12981,1715714492,160129736,,0.0
2024/05/14/15:21:32.171341,12982,1715714492,169630585,,0.0
2024/05/14/15:21:32.180173,12983,1715714492,179882240,,0.0
2024/05/14/15:21:32.189877,12984,1715714492,189630711,,0.0
2024/05/14/15:21:32.200163,12985,1715714492,199879026,,0.0
2024/05/14/15:21:32.210372,12986,1715714492,210129834,,0.0
2024/05/14/15:21:32.227812,12987,1715714492,221384818,,0.0
2024/05/14/15:21:32.230440,12988,1715714492,229652286,,0.0
2024/05/14/15:21:32.240193,12989,1715714492,239902021,,0.0
2024/05/14/15:21:32.249897,12990,1715714492,249653402,,0.0
2024/05/14/15:21:32.260534,12991,1715714492,260155073,,0.0
2024/05/14/15:21:32.269959,12992,1715714492,269650395,,0.0
2024/05/14/15:21:32.280213,12993,1715714492,279899268,,0.0
2024/05/14/15:21:32.289890,12994,1715714492,289650713,,0.0
2024/05/14/15:21:32.300206,12995,1715714492,299899039,,0.0
2024/05/14/15:21:32.310473,12996,1715714492,310152250,,0.0
2024/05/14/15:21:32.323063,12997,1715714492,321405866,,0.0
2024/05/14/15:21:32.329903,12998,1715714492,329650668,,0.0
2024/05/14/15:21:32.340208,12999,1715714492,339920190,,0.0
2024/05/14/15:21:32.349953,13000,1715714492,349672844,,0.0
2024/05/14/15:21:32.360615,13001,1715714492,360170439,,0.0
2024/05/14/15:21:32.369953,13002,1715714492,369672996,,0.0
2024/05/14/15:21:32.380305,13003,1715714492,379920305,,0.0
2024/05/14/15:21:32.390000,13004,1715714492,389673910,,0.0
2024/05/14/15:21:32.400234,13005,1715714492,399919137,,0.0
2024/05/14/15:21:32.410235,13006,1715714492,409926730,,0.0
2024/05/14/15:21:32.421721,13007,1715714492,421175652,,0.0
2024/05/14/15:21:32.429729,13008,1715714492,429419994,,0.0
2024/05/14/15:21:32.440233,13009,1715714492,439942294,,0.0
2024/05/14/15:21:32.449730,13010,1715714492,449446474,,0.0
2024/05/14/15:21:32.463166,13011,1715714492,459961854,,0.0
2024/05/14/15:21:32.469722,13012,1715714492,469439679,,0.0
2024/05/14/15:21:32.480264,13013,1715714492,479942215,,0.0
2024/05/14/15:21:32.489782,13014,1715714492,489438520,,0.0
2024/05/14/15:21:32.500306,13015,1715714492,499942162,,0.0
2024/05/14/15:21:32.510230,13016,1715714492,509967012,,0.0
2024/05/14/15:21:32.521466,13017,1715714492,521188139,,0.0
2024/05/14/15:21:32.529773,13018,1715714492,529460554,,0.0
