time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:11:18.084026,59122,1715713878,83768969,,-0.054105207324028015
2024/05/14/15:11:18.094506,59123,1715713878,94031464,,-0.054105207324028015
2024/05/14/15:11:18.104082,59124,1715713878,103790863,,-0.054105207324028015
2024/05/14/15:11:18.114372,59125,1715713878,114041970,,-0.054105207324028015
2024/05/14/15:11:18.124182,59126,1715713878,123797951,,-0.054105207324028015
2024/05/14/15:11:18.135851,59127,1715713878,135540311,,-0.054105207324028015
2024/05/14/15:11:18.144024,59128,1715713878,143787708,,-0.054105207324028015
2024/05/14/15:11:18.154292,59129,1715713878,154039629,,-0.054105207324028015
2024/05/14/15:11:18.164043,59130,1715713878,163792539,,-0.054105207324028015
2024/05/14/15:11:18.174282,59131,1715713878,174038091,,-0.054105207324028015
2024/05/14/15:11:18.184060,59132,1715713878,183788291,,-0.054105207324028015
2024/05/14/15:11:18.194351,59133,1715713878,194039704,,-0.054105207324028015
2024/05/14/15:11:18.204058,59134,1715713878,203788686,,-0.054105207324028015
2024/05/14/15:11:18.214367,59135,1715713878,214061806,,-0.054105207324028015
2024/05/14/15:11:18.227441,59136,1715713878,223807970,,-0.054105207324028015
2024/05/14/15:11:18.235886,59137,1715713878,235560482,,-0.054105207324028015
2024/05/14/15:11:18.244130,59138,1715713878,243813474,,-0.054105207324028015
2024/05/14/15:11:18.254335,59139,1715713878,254061131,,-0.054105207324028015
2024/05/14/15:11:18.264075,59140,1715713878,263808082,,-0.054105207324028015
2024/05/14/15:11:18.274462,59141,1715713878,274061974,,-0.054105207324028015
2024/05/14/15:11:18.284114,59142,1715713878,283809580,,-0.054105207324028015
2024/05/14/15:11:18.294331,59143,1715713878,294059506,,-0.054105207324028015
2024/05/14/15:11:18.304106,59144,1715713878,303829748,,-0.054105207324028015
2024/05/14/15:11:18.314374,59145,1715713878,314083162,,-0.054105207324028015
2024/05/14/15:11:18.324153,59146,1715713878,323831021,,-0.054105207324028015
2024/05/14/15:11:18.335965,59147,1715713878,335598495,,-0.054105207324028015
2024/05/14/15:11:18.344190,59148,1715713878,343827704,,-0.054105207324028015
2024/05/14/15:11:18.354322,59149,1715713878,354075027,,-0.054105207324028015
2024/05/14/15:11:18.364067,59150,1715713878,363824169,,-0.054105207324028015
2024/05/14/15:11:18.374381,59151,1715713878,374076011,,-0.05585053563117981
2024/05/14/15:11:18.384106,59152,1715713878,383826069,,-0.054105207324028015
2024/05/14/15:11:18.394362,59153,1715713878,394077043,,-0.054105207324028015
2024/05/14/15:11:18.404069,59154,1715713878,403825757,,-0.054105207324028015
2024/05/14/15:11:18.414392,59155,1715713878,414089187,,-0.054105207324028015
2024/05/14/15:11:18.424202,59156,1715713878,423849569,,-0.054105207324028015
2024/05/14/15:11:18.435918,59157,1715713878,435598461,,-0.054105207324028015
2024/05/14/15:11:18.444158,59158,1715713878,443847490,,-0.054105207324028015
2024/05/14/15:11:18.454382,59159,1715713878,454098316,,-0.054105207324028015
2024/05/14/15:11:18.464113,59160,1715713878,463846945,,-0.054105207324028015
2024/05/14/15:11:18.474591,59161,1715713878,474111904,,-0.054105207324028015
2024/05/14/15:11:18.484231,59162,1715713878,483847394,,-0.054105207324028015
2024/05/14/15:11:18.494368,59163,1715713878,494096750,,-0.054105207324028015
2024/05/14/15:11:18.504134,59164,1715713878,503847907,,-0.054105207324028015
2024/05/14/15:11:18.514508,59165,1715713878,514118327,,-0.054105207324028015
2024/05/14/15:11:18.524196,59166,1715713878,523867116,,-0.054105207324028015
2024/05/14/15:11:18.535937,59167,1715713878,535617727,,-0.054105207324028015
2024/05/14/15:11:18.544161,59168,1715713878,543867757,,-0.054105207324028015
2024/05/14/15:11:18.554429,59169,1715713878,554124946,,-0.054105207324028015
2024/05/14/15:11:18.564191,59170,1715713878,563863976,,-0.054105207324028015
2024/05/14/15:11:18.574386,59171,1715713878,574115646,,-0.054105207324028015
2024/05/14/15:11:18.584147,59172,1715713878,583865067,,-0.054105207324028015
2024/05/14/15:11:18.594378,59173,1715713878,594117951,,-0.054105207324028015
2024/05/14/15:11:18.604208,59174,1715713878,603884121,,-0.054105207324028015
2024/05/14/15:11:18.614431,59175,1715713878,614138089,,-0.054105207324028015
2024/05/14/15:11:18.624909,59176,1715713878,623890831,,-0.054105207324028015
2024/05/14/15:11:18.635966,59177,1715713878,635634517,,-0.054105207324028015
2024/05/14/15:11:18.644167,59178,1715713878,643884953,,-0.054105207324028015
2024/05/14/15:11:18.654435,59179,1715713878,654137353,,-0.054105207324028015
2024/05/14/15:11:18.664197,59180,1715713878,663884416,,-0.054105207324028015
2024/05/14/15:11:18.674376,59181,1715713878,674132747,,-0.054105207324028015
2024/05/14/15:11:18.684134,59182,1715713878,683884476,,-0.054105207324028015
2024/05/14/15:11:18.694591,59183,1715713878,694161558,,-0.054105207324028015
2024/05/14/15:11:18.704146,59184,1715713878,703905499,,-0.054105207324028015
2024/05/14/15:11:18.714410,59185,1715713878,714154824,,-0.054105207324028015
2024/05/14/15:11:18.724361,59186,1715713878,723912807,,-0.054105207324028015
2024/05/14/15:11:18.736546,59187,1715713878,736160444,,-0.054105207324028015
2024/05/14/15:11:18.744125,59188,1715713878,743904781,,-0.054105207324028015
2024/05/14/15:11:18.754416,59189,1715713878,754154019,,-0.054105207324028015
2024/05/14/15:11:18.764138,59190,1715713878,763904527,,-0.054105207324028015
2024/05/14/15:11:18.774481,59191,1715713878,774158657,,-0.054105207324028015
2024/05/14/15:11:18.784143,59192,1715713878,783905803,,-0.054105207324028015
2024/05/14/15:11:18.794441,59193,1715713878,794158695,,-0.054105207324028015
2024/05/14/15:11:18.804194,59194,1715713878,803924566,,-0.054105207324028015
2024/05/14/15:11:18.814456,59195,1715713878,814176067,,-0.054105207324028015
2024/05/14/15:11:18.824484,59196,1715713878,823936172,,-0.054105207324028015
2024/05/14/15:11:18.836140,59197,1715713878,835682113,,-0.054105207324028015
2024/05/14/15:11:18.844193,59198,1715713878,843928306,,-0.054105207324028015
2024/05/14/15:11:18.854499,59199,1715713878,854176032,,-0.054105207324028015
2024/05/14/15:11:18.864265,59200,1715713878,863926268,,-0.054105207324028015
2024/05/14/15:11:18.874452,59201,1715713878,874176693,,-0.054105207324028015
2024/05/14/15:11:18.884218,59202,1715713878,883926327,,-0.054105207324028015
2024/05/14/15:11:18.894515,59203,1715713878,894176350,,-0.054105207324028015
2024/05/14/15:11:18.904295,59204,1715713878,903945851,,-0.054105207324028015
2024/05/14/15:11:18.914445,59205,1715713878,914192479,,-0.054105207324028015
2024/05/14/15:11:18.928936,59206,1715713878,923950428,,-0.054105207324028015
2024/05/14/15:11:18.936220,59207,1715713878,935698546,,-0.054105207324028015
2024/05/14/15:11:18.944208,59208,1715713878,943948436,,-0.054105207324028015
2024/05/14/15:11:18.958525,59209,1715713878,954191771,,-0.054105207324028015
2024/05/14/15:11:18.964272,59210,1715713878,963943977,,-0.054105207324028015
2024/05/14/15:11:18.974501,59211,1715713878,974224466,,-0.054105207324028015
2024/05/14/15:11:18.986313,59212,1715713878,983944917,,-0.054105207324028015
2024/05/14/15:11:18.995125,59213,1715713878,994194443,,-0.054105207324028015
2024/05/14/15:11:19.004231,59214,1715713879,3962876,,-0.054105207324028015
2024/05/14/15:11:19.014524,59215,1715713879,14216627,,-0.054105207324028015
2024/05/14/15:11:19.026833,59216,1715713879,23965500,,-0.054105207324028015
2024/05/14/15:11:19.035852,59217,1715713879,35508190,,-0.054105207324028015
2024/05/14/15:11:19.043970,59218,1715713879,43711801,,-0.054105207324028015
2024/05/14/15:11:19.054489,59219,1715713879,54214078,,-0.054105207324028015
2024/05/14/15:11:19.063963,59220,1715713879,63709850,,-0.054105207324028015
2024/05/14/15:11:19.074528,59221,1715713879,74216197,,-0.054105207324028015
2024/05/14/15:11:19.083948,59222,1715713879,83713211,,-0.054105207324028015
2024/05/14/15:11:19.094456,59223,1715713879,94211841,,-0.054105207324028015
2024/05/14/15:11:19.103995,59224,1715713879,103729651,,-0.054105207324028015
2024/05/14/15:11:19.114623,59225,1715713879,114242479,,-0.054105207324028015
2024/05/14/15:11:19.124088,59226,1715713879,123733532,,-0.054105207324028015
2024/05/14/15:11:19.135751,59227,1715713879,135477681,,-0.054105207324028015
2024/05/14/15:11:19.144004,59228,1715713879,143730794,,-0.054105207324028015
2024/05/14/15:11:19.154522,59229,1715713879,154233877,,-0.054105207324028015
2024/05/14/15:11:19.163978,59230,1715713879,163728543,,-0.054105207324028015
2024/05/14/15:11:19.174532,59231,1715713879,174234199,,-0.054105207324028015
2024/05/14/15:11:19.187372,59232,1715713879,183729748,,-0.054105207324028015
2024/05/14/15:11:19.194537,59233,1715713879,194261762,,-0.054105207324028015
2024/05/14/15:11:19.204012,59234,1715713879,203754612,,-0.054105207324028015
2024/05/14/15:11:19.214266,59235,1715713879,214001058,,-0.054105207324028015
2024/05/14/15:11:19.227413,59236,1715713879,223752868,,-0.054105207324028015
2024/05/14/15:11:19.235844,59237,1715713879,235502037,,-0.054105207324028015
2024/05/14/15:11:19.244057,59238,1715713879,243751094,,-0.054105207324028015
2024/05/14/15:11:19.254248,59239,1715713879,253999670,,-0.054105207324028015
2024/05/14/15:11:19.264037,59240,1715713879,263750648,,-0.054105207324028015
2024/05/14/15:11:19.274407,59241,1715713879,274007127,,-0.054105207324028015
2024/05/14/15:11:19.284033,59242,1715713879,283748398,,-0.054105207324028015
2024/05/14/15:11:19.294291,59243,1715713879,294020666,,-0.054105207324028015
2024/05/14/15:11:19.304005,59244,1715713879,303769167,,-0.054105207324028015
2024/05/14/15:11:19.314240,59245,1715713879,314017574,,-0.054105207324028015
2024/05/14/15:11:19.324228,59246,1715713879,323776084,,-0.054105207324028015
2024/05/14/15:11:19.335844,59247,1715713879,335520808,,-0.054105207324028015
2024/05/14/15:11:19.344034,59248,1715713879,343769245,,-0.054105207324028015
2024/05/14/15:11:19.354259,59249,1715713879,354017837,,-0.054105207324028015
2024/05/14/15:11:19.363979,59250,1715713879,363767657,,-0.054105207324028015
2024/05/14/15:11:19.374306,59251,1715713879,374021529,,-0.054105207324028015
2024/05/14/15:11:19.384012,59252,1715713879,383767966,,-0.054105207324028015
2024/05/14/15:11:19.394294,59253,1715713879,394021481,,-0.054105207324028015
2024/05/14/15:11:19.404126,59254,1715713879,403788700,,-0.054105207324028015
2024/05/14/15:11:19.414308,59255,1715713879,414040870,,-0.054105207324028015
2024/05/14/15:11:19.428989,59256,1715713879,423791701,,-0.054105207324028015
2024/05/14/15:11:19.436402,59257,1715713879,435540290,,-0.054105207324028015
2024/05/14/15:11:19.444072,59258,1715713879,443789287,,-0.054105207324028015
2024/05/14/15:11:19.454275,59259,1715713879,454037113,,-0.054105207324028015
2024/05/14/15:11:19.464046,59260,1715713879,463788562,,-0.054105207324028015
2024/05/14/15:11:19.474232,59261,1715713879,474035448,,-0.054105207324028015
2024/05/14/15:11:19.484069,59262,1715713879,483791439,,-0.054105207324028015
2024/05/14/15:11:19.494370,59263,1715713879,494058807,,-0.054105207324028015
2024/05/14/15:11:19.504027,59264,1715713879,503807078,,-0.054105207324028015
2024/05/14/15:11:19.514349,59265,1715713879,514061272,,-0.054105207324028015
2024/05/14/15:11:19.524154,59266,1715713879,523817162,,-0.054105207324028015
2024/05/14/15:11:19.535944,59267,1715713879,535566857,,-0.054105207324028015
2024/05/14/15:11:19.544120,59268,1715713879,543809661,,-0.054105207324028015
2024/05/14/15:11:19.554442,59269,1715713879,554060136,,-0.054105207324028015
2024/05/14/15:11:19.564089,59270,1715713879,563808791,,-0.054105207324028015
2024/05/14/15:11:19.574319,59271,1715713879,574060776,,-0.054105207324028015
2024/05/14/15:11:19.584125,59272,1715713879,583807443,,-0.054105207324028015
2024/05/14/15:11:19.594576,59273,1715713879,594084711,,-0.054105207324028015
2024/05/14/15:11:19.604110,59274,1715713879,603829823,,-0.054105207324028015
2024/05/14/15:11:19.614422,59275,1715713879,614099271,,-0.054105207324028015
2024/05/14/15:11:19.627536,59276,1715713879,625479719,,-0.054105207324028015
2024/05/14/15:11:19.636012,59277,1715713879,635602128,,-0.054105207324028015
2024/05/14/15:11:19.644134,59278,1715713879,643830442,,-0.054105207324028015
2024/05/14/15:11:19.655305,59279,1715713879,654096336,,-0.054105207324028015
2024/05/14/15:11:19.664133,59280,1715713879,663828037,,-0.054105207324028015
2024/05/14/15:11:19.674313,59281,1715713879,674078459,,-0.054105207324028015
2024/05/14/15:11:19.684104,59282,1715713879,683830006,,-0.054105207324028015
2024/05/14/15:11:19.694421,59283,1715713879,694100776,,-0.054105207324028015
2024/05/14/15:11:19.704113,59284,1715713879,703844891,,-0.054105207324028015
2024/05/14/15:11:19.714353,59285,1715713879,714097476,,-0.054105207324028015
2024/05/14/15:11:19.724351,59286,1715713879,723857703,,-0.054105207324028015
2024/05/14/15:11:19.735905,59287,1715713879,735596216,,-0.054105207324028015
2024/05/14/15:11:19.744139,59288,1715713879,743846648,,-0.054105207324028015
2024/05/14/15:11:19.754397,59289,1715713879,754096864,,-0.054105207324028015
2024/05/14/15:11:19.764143,59290,1715713879,763849169,,-0.054105207324028015
2024/05/14/15:11:19.774417,59291,1715713879,774094304,,-0.054105207324028015
2024/05/14/15:11:19.784218,59292,1715713879,783867917,,-0.054105207324028015
2024/05/14/15:11:19.794430,59293,1715713879,794122842,,-0.054105207324028015
2024/05/14/15:11:19.804137,59294,1715713879,803864582,,-0.054105207324028015
2024/05/14/15:11:19.814407,59295,1715713879,814115735,,-0.054105207324028015
2024/05/14/15:11:19.828543,59296,1715713879,823872446,,-0.054105207324028015
2024/05/14/15:11:19.836019,59297,1715713879,835623203,,-0.054105207324028015
2024/05/14/15:11:19.844212,59298,1715713879,843870771,,-0.054105207324028015
2024/05/14/15:11:19.854370,59299,1715713879,854114354,,-0.054105207324028015
2024/05/14/15:11:19.864160,59300,1715713879,863867668,,-0.054105207324028015
2024/05/14/15:11:19.874425,59301,1715713879,874115894,,-0.054105207324028015
2024/05/14/15:11:19.884184,59302,1715713879,883888772,,-0.054105207324028015
2024/05/14/15:11:19.894435,59303,1715713879,894135796,,-0.054105207324028015
2024/05/14/15:11:19.904243,59304,1715713879,903886967,,-0.054105207324028015
2024/05/14/15:11:19.914436,59305,1715713879,914137438,,-0.054105207324028015
2024/05/14/15:11:19.924323,59306,1715713879,923896340,,-0.054105207324028015
2024/05/14/15:11:19.936184,59307,1715713879,935641162,,-0.054105207324028015
2024/05/14/15:11:19.944210,59308,1715713879,943884614,,-0.054105207324028015
2024/05/14/15:11:19.954458,59309,1715713879,954136378,,-0.054105207324028015
2024/05/14/15:11:19.964183,59310,1715713879,963883392,,-0.054105207324028015
2024/05/14/15:11:19.974508,59311,1715713879,974134103,,-0.054105207324028015
2024/05/14/15:11:19.984154,59312,1715713879,983886888,,-0.054105207324028015
2024/05/14/15:11:19.994463,59313,1715713879,994155959,,-0.054105207324028015
2024/05/14/15:11:20.004219,59314,1715713880,3908569,,-0.054105207324028015
2024/05/14/15:11:20.014419,59315,1715713880,14155453,,-0.054105207324028015
2024/05/14/15:11:20.024727,59316,1715713880,23910035,,-0.054105207324028015
2024/05/14/15:11:20.035986,59317,1715713880,35657509,,-0.054105207324028015
2024/05/14/15:11:20.044330,59318,1715713880,43905853,,-0.054105207324028015
2024/05/14/15:11:20.054461,59319,1715713880,54159872,,-0.054105207324028015
2024/05/14/15:11:20.064214,59320,1715713880,63901935,,-0.054105207324028015
2024/05/14/15:11:20.074522,59321,1715713880,74183840,,-0.054105207324028015
2024/05/14/15:11:20.084255,59322,1715713880,83907267,,-0.054105207324028015
2024/05/14/15:11:20.094437,59323,1715713880,94173928,,-0.054105207324028015
2024/05/14/15:11:20.104222,59324,1715713880,103930678,,-0.054105207324028015
2024/05/14/15:11:20.114475,59325,1715713880,114197752,,-0.054105207324028015
2024/05/14/15:11:20.125286,59326,1715713880,123939270,,-0.054105207324028015
2024/05/14/15:11:20.136102,59327,1715713880,135684130,,-0.054105207324028015
2024/05/14/15:11:20.144187,59328,1715713880,143924576,,-0.054105207324028015
2024/05/14/15:11:20.154526,59329,1715713880,154171831,,-0.054105207324028015
2024/05/14/15:11:20.164193,59330,1715713880,163923708,,-0.054105207324028015
2024/05/14/15:11:20.177544,59331,1715713880,174171155,,-0.054105207324028015
2024/05/14/15:11:20.184187,59332,1715713880,183923065,,-0.054105207324028015
2024/05/14/15:11:20.194410,59333,1715713880,194190049,,-0.054105207324028015
2024/05/14/15:11:20.203936,59334,1715713880,203695923,,-0.054105207324028015
2024/05/14/15:11:20.214470,59335,1715713880,214195349,,-0.054105207324028015
2024/05/14/15:11:20.224901,59336,1715713880,223695690,,-0.054105207324028015
2024/05/14/15:11:20.236787,59337,1715713880,235440335,,-0.054105207324028015
2024/05/14/15:11:20.243938,59338,1715713880,243691802,,-0.054105207324028015
2024/05/14/15:11:20.254463,59339,1715713880,254196114,,-0.054105207324028015
2024/05/14/15:11:20.263972,59340,1715713880,263695960,,-0.05585053563117981
2024/05/14/15:11:20.274562,59341,1715713880,274212899,,-0.054105207324028015
2024/05/14/15:11:20.283967,59342,1715713880,283711591,,-0.054105207324028015
2024/05/14/15:11:20.294607,59343,1715713880,294219149,,-0.054105207324028015
2024/05/14/15:11:20.303980,59344,1715713880,303710633,,-0.054105207324028015
2024/05/14/15:11:20.314473,59345,1715713880,314213776,,-0.054105207324028015
2024/05/14/15:11:20.324157,59346,1715713880,323718442,,-0.054105207324028015
2024/05/14/15:11:20.335832,59347,1715713880,335471033,,-0.054105207324028015
2024/05/14/15:11:20.344000,59348,1715713880,343717863,,-0.054105207324028015
2024/05/14/15:11:20.354496,59349,1715713880,354215476,,-0.054105207324028015
2024/05/14/15:11:20.364038,59350,1715713880,363712917,,-0.054105207324028015
2024/05/14/15:11:20.374246,59351,1715713880,373981589,,-0.054105207324028015
2024/05/14/15:11:20.384020,59352,1715713880,383733134,,-0.054105207324028015
2024/05/14/15:11:20.395467,59353,1715713880,393987662,,-0.054105207324028015
2024/05/14/15:11:20.407410,59354,1715713880,403733979,,-0.054105207324028015
2024/05/14/15:11:20.414262,59355,1715713880,413983726,,-0.054105207324028015
2024/05/14/15:11:20.425624,59356,1715713880,423740394,,-0.054105207324028015
2024/05/14/15:11:20.435813,59357,1715713880,435500357,,-0.054105207324028015
2024/05/14/15:11:20.444004,59358,1715713880,443731430,,-0.054105207324028015
2024/05/14/15:11:20.454284,59359,1715713880,453981732,,-0.054105207324028015
2024/05/14/15:11:20.464010,59360,1715713880,463728010,,-0.054105207324028015
2024/05/14/15:11:20.474274,59361,1715713880,473983239,,-0.054105207324028015
2024/05/14/15:11:20.483986,59362,1715713880,483749155,,-0.054105207324028015
2024/05/14/15:11:20.494309,59363,1715713880,494001570,,-0.054105207324028015
2024/05/14/15:11:20.504311,59364,1715713880,503753950,,-0.054105207324028015
2024/05/14/15:11:20.514226,59365,1715713880,514000773,,-0.054105207324028015
2024/05/14/15:11:20.523985,59366,1715713880,523747604,,-0.054105207324028015
2024/05/14/15:11:20.535817,59367,1715713880,535522231,,-0.054105207324028015
2024/05/14/15:11:20.544014,59368,1715713880,543750058,,-0.054105207324028015
2024/05/14/15:11:20.554305,59369,1715713880,554001495,,-0.054105207324028015
2024/05/14/15:11:20.564023,59370,1715713880,563747125,,-0.054105207324028015
2024/05/14/15:11:20.574287,59371,1715713880,574001218,,-0.054105207324028015
2024/05/14/15:11:20.584023,59372,1715713880,583768200,,-0.054105207324028015
2024/05/14/15:11:20.594284,59373,1715713880,594017154,,-0.054105207324028015
2024/05/14/15:11:20.603981,59374,1715713880,603767666,,-0.054105207324028015
2024/05/14/15:11:20.614301,59375,1715713880,614020784,,-0.054105207324028015
2024/05/14/15:11:20.624101,59376,1715713880,623774006,,-0.054105207324028015
2024/05/14/15:11:20.636031,59377,1715713880,635768746,,-0.054105207324028015
2024/05/14/15:11:20.643993,59378,1715713880,643766679,,-0.054105207324028015
2024/05/14/15:11:20.654310,59379,1715713880,654020435,,-0.054105207324028015
2024/05/14/15:11:20.664010,59380,1715713880,663767945,,-0.054105207324028015
2024/05/14/15:11:20.674266,59381,1715713880,674019032,,-0.054105207324028015
2024/05/14/15:11:20.684042,59382,1715713880,683788618,,-0.054105207324028015
2024/05/14/15:11:20.694302,59383,1715713880,694042140,,-0.054105207324028015
2024/05/14/15:11:20.704184,59384,1715713880,703821269,,-0.054105207324028015
2024/05/14/15:11:20.714265,59385,1715713880,714041373,,-0.054105207324028015
2024/05/14/15:11:20.724125,59386,1715713880,723788278,,-0.054105207324028015
2024/05/14/15:11:20.742851,59387,1715713880,735538292,,-0.054105207324028015
2024/05/14/15:11:20.744087,59388,1715713880,743789294,,-0.054105207324028015
2024/05/14/15:11:20.754301,59389,1715713880,754039728,,-0.054105207324028015
2024/05/14/15:11:20.764106,59390,1715713880,763817466,,-0.054105207324028015
2024/05/14/15:11:20.774643,59391,1715713880,774053962,,-0.054105207324028015
2024/05/14/15:11:20.784094,59392,1715713880,783811577,,-0.054105207324028015
2024/05/14/15:11:20.794379,59393,1715713880,794062723,,-0.054105207324028015
2024/05/14/15:11:20.804159,59394,1715713880,803812278,,-0.054105207324028015
2024/05/14/15:11:20.814395,59395,1715713880,814064288,,-0.054105207324028015
2024/05/14/15:11:20.824116,59396,1715713880,823832817,,-0.054105207324028015
2024/05/14/15:11:20.835874,59397,1715713880,835557343,,-0.054105207324028015
2024/05/14/15:11:20.844140,59398,1715713880,843808868,,-0.054105207324028015
2024/05/14/15:11:20.854324,59399,1715713880,854057160,,-0.054105207324028015
2024/05/14/15:11:20.864083,59400,1715713880,863806915,,-0.054105207324028015
2024/05/14/15:11:20.874490,59401,1715713880,874082362,,-0.054105207324028015
2024/05/14/15:11:20.884115,59402,1715713880,883827308,,-0.054105207324028015
2024/05/14/15:11:20.894390,59403,1715713880,894078110,,-0.054105207324028015
2024/05/14/15:11:20.904128,59404,1715713880,903827510,,-0.054105207324028015
2024/05/14/15:11:20.914337,59405,1715713880,914078245,,-0.054105207324028015
2024/05/14/15:11:20.924109,59406,1715713880,923831005,,-0.054105207324028015
2024/05/14/15:11:20.942168,59407,1715713880,935581247,,-0.054105207324028015
2024/05/14/15:11:20.944156,59408,1715713880,943827624,,-0.054105207324028015
2024/05/14/15:11:20.954388,59409,1715713880,954078737,,-0.054105207324028015
2024/05/14/15:11:20.964133,59410,1715713880,963827021,,-0.054105207324028015
2024/05/14/15:11:20.974388,59411,1715713880,974099915,,-0.054105207324028015
2024/05/14/15:11:20.984113,59412,1715713880,983850195,,-0.054105207324028015
2024/05/14/15:11:20.994350,59413,1715713880,994096074,,-0.054105207324028015
2024/05/14/15:11:21.004140,59414,1715713881,3851537,,-0.054105207324028015
2024/05/14/15:11:21.014410,59415,1715713881,14097679,,-0.054105207324028015
2024/05/14/15:11:21.024114,59416,1715713881,23848629,,-0.054105207324028015
2024/05/14/15:11:21.039433,59417,1715713881,36105374,,-0.054105207324028015
2024/05/14/15:11:21.044170,59418,1715713881,43848682,,-0.054105207324028015
2024/05/14/15:11:21.054390,59419,1715713881,54101266,,-0.054105207324028015
2024/05/14/15:11:21.064171,59420,1715713881,63867563,,-0.054105207324028015
2024/05/14/15:11:21.074535,59421,1715713881,74135710,,-0.054105207324028015
2024/05/14/15:11:21.084154,59422,1715713881,83865310,,-0.054105207324028015
2024/05/14/15:11:21.094466,59423,1715713881,94122534,,-0.054105207324028015
2024/05/14/15:11:21.104164,59424,1715713881,103867375,,-0.054105207324028015
2024/05/14/15:11:21.114396,59425,1715713881,114114893,,-0.054105207324028015
2024/05/14/15:11:21.125355,59426,1715713881,123870631,,-0.054105207324028015
2024/05/14/15:11:21.135976,59427,1715713881,135617999,,-0.054105207324028015
2024/05/14/15:11:21.144149,59428,1715713881,143868369,,-0.054105207324028015
2024/05/14/15:11:21.154410,59429,1715713881,154113866,,-0.054105207324028015
2024/05/14/15:11:21.164156,59430,1715713881,163867480,,-0.054105207324028015
2024/05/14/15:11:21.174484,59431,1715713881,174118013,,-0.054105207324028015
2024/05/14/15:11:21.184198,59432,1715713881,183887905,,-0.054105207324028015
2024/05/14/15:11:21.194563,59433,1715713881,194138844,,-0.054105207324028015
2024/05/14/15:11:21.204190,59434,1715713881,203891576,,-0.054105207324028015
2024/05/14/15:11:21.214427,59435,1715713881,214139424,,-0.054105207324028015
2024/05/14/15:11:21.224214,59436,1715713881,223891741,,-0.054105207324028015
2024/05/14/15:11:21.236081,59437,1715713881,235665088,,-0.054105207324028015
2024/05/14/15:11:21.244162,59438,1715713881,243887171,,-0.054105207324028015
2024/05/14/15:11:21.254416,59439,1715713881,254134981,,-0.054105207324028015
2024/05/14/15:11:21.264113,59440,1715713881,263885459,,-0.054105207324028015
2024/05/14/15:11:21.274497,59441,1715713881,274152094,,-0.054105207324028015
2024/05/14/15:11:21.284153,59442,1715713881,283909494,,-0.054105207324028015
2024/05/14/15:11:21.294391,59443,1715713881,294155354,,-0.054105207324028015
2024/05/14/15:11:21.304099,59444,1715713881,303903972,,-0.054105207324028015
2024/05/14/15:11:21.314392,59445,1715713881,314153398,,-0.054105207324028015
2024/05/14/15:11:21.324229,59446,1715713881,323908140,,-0.054105207324028015
2024/05/14/15:11:21.335981,59447,1715713881,335656810,,-0.054105207324028015
2024/05/14/15:11:21.343901,59448,1715713881,343653155,,-0.054105207324028015
