time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:47:22.159836,119580,1715716042,156649067,,0.0
2024/05/14/15:47:22.167161,119581,1715716042,166809343,,0.0
2024/05/14/15:47:22.176809,119582,1715716042,176552121,,0.0
2024/05/14/15:47:22.188553,119583,1715716042,188301380,,0.0
2024/05/14/15:47:22.196811,119584,1715716042,196550810,,0.0
2024/05/14/15:47:22.207103,119585,1715716042,206825930,,0.0
2024/05/14/15:47:22.216820,119586,1715716042,216552675,,0.0
2024/05/14/15:47:22.227064,119587,1715716042,226826762,,0.0
2024/05/14/15:47:22.236831,119588,1715716042,236553001,,0.0
2024/05/14/15:47:22.247119,119589,1715716042,246826565,,0.0
2024/05/14/15:47:22.257354,119590,1715716042,256581835,,0.0
2024/05/14/15:47:22.267105,119591,1715716042,266825836,,0.0
2024/05/14/15:47:22.276905,119592,1715716042,276575546,,0.0
2024/05/14/15:47:22.288585,119593,1715716042,288324544,,0.0
2024/05/14/15:47:22.296819,119594,1715716042,296571972,,0.0
2024/05/14/15:47:22.307132,119595,1715716042,306840039,,0.0
2024/05/14/15:47:22.316870,119596,1715716042,316594025,,0.0
2024/05/14/15:47:22.327398,119597,1715716042,326843920,,0.0
2024/05/14/15:47:22.336936,119598,1715716042,336597351,,0.0
2024/05/14/15:47:22.347126,119599,1715716042,346840535,,0.0
2024/05/14/15:47:22.360256,119600,1715716042,356600899,,0.0
2024/05/14/15:47:22.367499,119601,1715716042,366842977,,0.0
2024/05/14/15:47:22.376904,119602,1715716042,376592982,,0.0
2024/05/14/15:47:22.388613,119603,1715716042,388342031,,0.0
2024/05/14/15:47:22.396912,119604,1715716042,396591671,,0.0
2024/05/14/15:47:22.407481,119605,1715716042,406865583,,0.0
2024/05/14/15:47:22.416950,119606,1715716042,416635645,,0.0
2024/05/14/15:47:22.427155,119607,1715716042,426860971,,0.0
2024/05/14/15:47:22.437807,119608,1715716042,436611509,,0.0
2024/05/14/15:47:22.447110,119609,1715716042,446860394,,0.0
2024/05/14/15:47:22.459705,119610,1715716042,456755243,,0.0
2024/05/14/15:47:22.467290,119611,1715716042,466863005,,0.0
2024/05/14/15:47:22.476940,119612,1715716042,476611656,,0.0
2024/05/14/15:47:22.488708,119613,1715716042,488365804,,0.0
2024/05/14/15:47:22.496897,119614,1715716042,496613424,,0.0
2024/05/14/15:47:22.511320,119615,1715716042,506886507,,0.0
2024/05/14/15:47:22.516899,119616,1715716042,516631812,,0.0
2024/05/14/15:47:22.527172,119617,1715716042,526880772,,0.0
2024/05/14/15:47:22.537029,119618,1715716042,536632152,,0.0
2024/05/14/15:47:22.547195,119619,1715716042,546902982,,0.0
2024/05/14/15:47:22.561526,119620,1715716042,556702206,,0.0
2024/05/14/15:47:22.572475,119621,1715716042,566885237,,0.0
2024/05/14/15:47:22.576854,119622,1715716042,576628484,,0.0
2024/05/14/15:47:22.588701,119623,1715716042,588378853,,0.0
2024/05/14/15:47:22.596962,119624,1715716042,596629281,,0.0
2024/05/14/15:47:22.607140,119625,1715716042,606906160,,0.0
2024/05/14/15:47:22.616908,119626,1715716042,616649312,,0.0
2024/05/14/15:47:22.627479,119627,1715716042,626922274,,0.0
2024/05/14/15:47:22.636895,119628,1715716042,636646931,,0.0
2024/05/14/15:47:22.647150,119629,1715716042,646899347,,0.0
2024/05/14/15:47:22.663859,119630,1715716042,656813896,,0.0
2024/05/14/15:47:22.667200,119631,1715716042,666900475,,0.0
2024/05/14/15:47:22.676967,119632,1715716042,676649153,,0.0
2024/05/14/15:47:22.688645,119633,1715716042,688398325,,0.0
2024/05/14/15:47:22.696939,119634,1715716042,696656012,,0.0
2024/05/14/15:47:22.707248,119635,1715716042,706925486,,0.0
2024/05/14/15:47:22.717046,119636,1715716042,716670037,,0.0
2024/05/14/15:47:22.727285,119637,1715716042,726923707,,0.0
2024/05/14/15:47:22.736940,119638,1715716042,736667865,,0.0
2024/05/14/15:47:22.747230,119639,1715716042,746921715,,0.0
2024/05/14/15:47:22.757430,119640,1715716042,756685557,,0.0
2024/05/14/15:47:22.767339,119641,1715716042,766922510,,0.0
2024/05/14/15:47:22.776931,119642,1715716042,776672687,,0.0
2024/05/14/15:47:22.788844,119643,1715716042,788421931,,0.0
2024/05/14/15:47:22.802430,119644,1715716042,796673354,,0.0
2024/05/14/15:47:22.807277,119645,1715716042,806942298,,0.0
2024/05/14/15:47:22.816999,119646,1715716042,816670570,,0.0
2024/05/14/15:47:22.827288,119647,1715716042,826944316,,0.0
2024/05/14/15:47:22.836920,119648,1715716042,836687561,,0.0
2024/05/14/15:47:22.847302,119649,1715716042,846940431,,0.0
2024/05/14/15:47:22.862862,119650,1715716042,856731181,,0.0
2024/05/14/15:47:22.869791,119651,1715716042,866940299,,0.0
2024/05/14/15:47:22.876952,119652,1715716042,876687853,,0.0
2024/05/14/15:47:22.888778,119653,1715716042,888438367,,0.0
2024/05/14/15:47:22.896947,119654,1715716042,896689664,,0.0
2024/05/14/15:47:22.907189,119655,1715716042,906936741,,0.0
2024/05/14/15:47:22.918825,119656,1715716042,916713904,,0.0
2024/05/14/15:47:22.927200,119657,1715716042,926956876,,0.0
2024/05/14/15:47:22.936955,119658,1715716042,936707082,,0.0
2024/05/14/15:47:22.947244,119659,1715716042,946957616,,0.0
2024/05/14/15:47:22.958928,119660,1715716042,956716237,,0.0
2024/05/14/15:47:22.971458,119661,1715716042,966957893,,0.0
2024/05/14/15:47:22.976751,119662,1715716042,976460268,,0.0
2024/05/14/15:47:22.988860,119663,1715716042,988460011,,0.0
2024/05/14/15:47:22.997003,119664,1715716042,996707684,,0.0
2024/05/14/15:47:23.007319,119665,1715716043,6979153,,0.0
2024/05/14/15:47:23.016775,119666,1715716043,16457555,,0.0
2024/05/14/15:47:23.027267,119667,1715716043,26979015,,0.0
2024/05/14/15:47:23.036755,119668,1715716043,36477351,,0.0
2024/05/14/15:47:23.047310,119669,1715716043,46980015,,0.0
2024/05/14/15:47:23.059189,119670,1715716043,56547860,,0.0
2024/05/14/15:47:23.067425,119671,1715716043,66985405,,0.0
2024/05/14/15:47:23.076836,119672,1715716043,76484359,,0.0
2024/05/14/15:47:23.088773,119673,1715716043,88479920,,0.0
2024/05/14/15:47:23.096734,119674,1715716043,96474541,,0.0
2024/05/14/15:47:23.107317,119675,1715716043,107001091,,0.0
2024/05/14/15:47:23.116790,119676,1715716043,116480027,,0.0
2024/05/14/15:47:23.127373,119677,1715716043,127000037,,0.0
2024/05/14/15:47:23.136766,119678,1715716043,136497620,,0.0
2024/05/14/15:47:23.147306,119679,1715716043,146999123,,0.0
2024/05/14/15:47:23.160004,119680,1715716043,156515873,,0.0
2024/05/14/15:47:23.167027,119681,1715716043,166748460,,0.0
2024/05/14/15:47:23.176854,119682,1715716043,176498005,,0.0
2024/05/14/15:47:23.188524,119683,1715716043,188246958,,0.0
2024/05/14/15:47:23.196786,119684,1715716043,196492885,,0.0
2024/05/14/15:47:23.207784,119685,1715716043,207020709,,0.0
2024/05/14/15:47:23.216795,119686,1715716043,216498317,,0.0
2024/05/14/15:47:23.227019,119687,1715716043,226764944,,0.0
2024/05/14/15:47:23.236798,119688,1715716043,236520658,,0.0
2024/05/14/15:47:23.247044,119689,1715716043,246764555,,0.0
2024/05/14/15:47:23.257565,119690,1715716043,256526693,,0.0
2024/05/14/15:47:23.267075,119691,1715716043,266764885,,0.0
2024/05/14/15:47:23.277432,119692,1715716043,276515508,,0.0
2024/05/14/15:47:23.288665,119693,1715716043,288266860,,0.0
2024/05/14/15:47:23.296770,119694,1715716043,296514509,,0.0
2024/05/14/15:47:23.307146,119695,1715716043,306824412,,0.0
2024/05/14/15:47:23.316810,119696,1715716043,316533654,,0.0
2024/05/14/15:47:23.327057,119697,1715716043,326789533,,0.0
2024/05/14/15:47:23.336853,119698,1715716043,336535812,,0.0
2024/05/14/15:47:23.347039,119699,1715716043,346783434,,0.0
2024/05/14/15:47:23.358072,119700,1715716043,356583020,,0.0
2024/05/14/15:47:23.371521,119701,1715716043,366786291,,0.0
2024/05/14/15:47:23.376811,119702,1715716043,376533405,,0.0
2024/05/14/15:47:23.388645,119703,1715716043,388320893,,0.0
2024/05/14/15:47:23.399335,119704,1715716043,396535638,,0.0
2024/05/14/15:47:23.407664,119705,1715716043,406806891,,0.0
2024/05/14/15:47:23.416783,119706,1715716043,416534138,,0.0
2024/05/14/15:47:23.427117,119707,1715716043,426808253,,0.0
2024/05/14/15:47:23.436845,119708,1715716043,436554566,,0.0
2024/05/14/15:47:23.447319,119709,1715716043,446806920,,0.0
2024/05/14/15:47:23.467816,119710,1715716043,456732034,,0.0
2024/05/14/15:47:23.467821,119711,1715716043,466810265,,0.0
2024/05/14/15:47:23.476875,119712,1715716043,476556324,,0.0
2024/05/14/15:47:23.488704,119713,1715716043,488307263,,0.0
2024/05/14/15:47:23.496908,119714,1715716043,496556966,,0.0
2024/05/14/15:47:23.507153,119715,1715716043,506837647,,0.0
2024/05/14/15:47:23.516844,119716,1715716043,516572825,,0.0
2024/05/14/15:47:23.527233,119717,1715716043,526824941,,0.0
2024/05/14/15:47:23.536831,119718,1715716043,536571761,,0.0
2024/05/14/15:47:23.547110,119719,1715716043,546822558,,0.0
2024/05/14/15:47:23.558503,119720,1715716043,556573724,,0.0
2024/05/14/15:47:23.567195,119721,1715716043,566825717,,0.0
2024/05/14/15:47:23.576925,119722,1715716043,576577195,,0.0
2024/05/14/15:47:23.588693,119723,1715716043,588325611,,0.0
2024/05/14/15:47:23.596907,119724,1715716043,596571775,,0.0
2024/05/14/15:47:23.607130,119725,1715716043,606840784,,0.0
2024/05/14/15:47:23.616903,119726,1715716043,616594940,,0.0
2024/05/14/15:47:23.627357,119727,1715716043,626844766,,0.0
2024/05/14/15:47:23.636956,119728,1715716043,636637489,,0.0
2024/05/14/15:47:23.647126,119729,1715716043,646877537,,0.0
2024/05/14/15:47:23.658682,119730,1715716043,656722191,,0.0
2024/05/14/15:47:23.667243,119731,1715716043,666844188,,0.0
2024/05/14/15:47:23.676868,119732,1715716043,676592703,,0.0
2024/05/14/15:47:23.688637,119733,1715716043,688368518,,0.0
2024/05/14/15:47:23.696845,119734,1715716043,696589099,,0.0
2024/05/14/15:47:23.707120,119735,1715716043,706861546,,0.0
2024/05/14/15:47:23.716984,119736,1715716043,716615998,,0.0
2024/05/14/15:47:23.727209,119737,1715716043,726867724,,0.0
2024/05/14/15:47:23.736953,119738,1715716043,736618367,,0.0
2024/05/14/15:47:23.747237,119739,1715716043,746884071,,0.0
2024/05/14/15:47:23.757052,119740,1715716043,756619794,,0.0
2024/05/14/15:47:23.767356,119741,1715716043,766867237,,0.0
2024/05/14/15:47:23.777023,119742,1715716043,776640619,,0.0
2024/05/14/15:47:23.788755,119743,1715716043,788361795,,0.0
2024/05/14/15:47:23.796879,119744,1715716043,796609277,,0.0
2024/05/14/15:47:23.807315,119745,1715716043,806908036,,0.0
2024/05/14/15:47:23.816958,119746,1715716043,816634662,,0.0
2024/05/14/15:47:23.827188,119747,1715716043,826879462,,0.0
2024/05/14/15:47:23.836899,119748,1715716043,836631585,,0.0
2024/05/14/15:47:23.847132,119749,1715716043,846878758,,0.0
2024/05/14/15:47:23.856973,119750,1715716043,856660733,,0.0
2024/05/14/15:47:23.867171,119751,1715716043,866900738,,0.0
2024/05/14/15:47:23.877202,119752,1715716043,876630211,,0.0
2024/05/14/15:47:23.888715,119753,1715716043,888379666,,0.0
2024/05/14/15:47:23.896960,119754,1715716043,896649576,,0.0
2024/05/14/15:47:23.907162,119755,1715716043,906900858,,0.0
2024/05/14/15:47:23.916962,119756,1715716043,916650483,,0.0
2024/05/14/15:47:23.927256,119757,1715716043,926898412,,0.0
2024/05/14/15:47:23.936886,119758,1715716043,936650173,,0.0
2024/05/14/15:47:23.947108,119759,1715716043,946896825,,0.0
2024/05/14/15:47:23.956878,119760,1715716043,956648086,,0.0
2024/05/14/15:47:23.967266,119761,1715716043,966898474,,0.0
2024/05/14/15:47:23.976940,119762,1715716043,976652194,,0.0
2024/05/14/15:47:23.988621,119763,1715716043,988398744,,0.0
2024/05/14/15:47:23.996942,119764,1715716043,996651880,,0.0
2024/05/14/15:47:24.011615,119765,1715716044,6944712,,0.0
2024/05/14/15:47:24.016934,119766,1715716044,16674938,,0.0
2024/05/14/15:47:24.027258,119767,1715716044,26919291,,0.0
2024/05/14/15:47:24.037849,119768,1715716044,37410303,,0.0
2024/05/14/15:47:24.047291,119769,1715716044,46918784,,0.0
2024/05/14/15:47:24.057238,119770,1715716044,56690054,,0.0
2024/05/14/15:47:24.067461,119771,1715716044,66948437,,0.0
2024/05/14/15:47:24.078258,119772,1715716044,76668017,,0.0
2024/05/14/15:47:24.088726,119773,1715716044,88419235,,0.0
2024/05/14/15:47:24.096971,119774,1715716044,96689873,,0.0
2024/05/14/15:47:24.107331,119775,1715716044,106942135,,0.0
2024/05/14/15:47:24.117204,119776,1715716044,116442111,,0.0
2024/05/14/15:47:24.127297,119777,1715716044,126936947,,0.0
2024/05/14/15:47:24.137035,119778,1715716044,136692491,,0.0
2024/05/14/15:47:24.147360,119779,1715716044,147007384,,0.0
2024/05/14/15:47:24.157179,119780,1715716044,156697259,,0.0
2024/05/14/15:47:24.167394,119781,1715716044,166959121,,0.0
2024/05/14/15:47:24.176694,119782,1715716044,176436071,,0.0
2024/05/14/15:47:24.188475,119783,1715716044,188187901,,0.0
2024/05/14/15:47:24.196747,119784,1715716044,196438661,,0.0
2024/05/14/15:47:24.207236,119785,1715716044,206956195,,0.0
2024/05/14/15:47:24.216666,119786,1715716044,216455329,,0.0
2024/05/14/15:47:24.227340,119787,1715716044,226957995,,0.0
2024/05/14/15:47:24.240077,119788,1715716044,236474690,,0.0
2024/05/14/15:47:24.247155,119789,1715716044,246955533,,0.0
2024/05/14/15:47:24.256728,119790,1715716044,256475856,,0.0
2024/05/14/15:47:24.271465,119791,1715716044,266976994,,0.0
2024/05/14/15:47:24.276656,119792,1715716044,276453937,,0.0
2024/05/14/15:47:24.288460,119793,1715716044,288202742,,0.0
2024/05/14/15:47:24.296705,119794,1715716044,296453172,,0.0
2024/05/14/15:47:24.306947,119795,1715716044,306725588,,0.0
2024/05/14/15:47:24.316702,119796,1715716044,316475531,,0.0
2024/05/14/15:47:24.327333,119797,1715716044,327030656,,0.0
2024/05/14/15:47:24.336689,119798,1715716044,336471471,,0.0
2024/05/14/15:47:24.347044,119799,1715716044,346744346,,0.0
2024/05/14/15:47:24.359243,119800,1715716044,356482703,,0.0
2024/05/14/15:47:24.367098,119801,1715716044,366751017,,0.0
2024/05/14/15:47:24.376687,119802,1715716044,376472917,,0.0
2024/05/14/15:47:24.388603,119803,1715716044,388224262,,0.0
2024/05/14/15:47:24.396688,119804,1715716044,396473238,,0.0
2024/05/14/15:47:24.407224,119805,1715716044,406996109,,0.0
2024/05/14/15:47:24.416697,119806,1715716044,416492812,,0.0
2024/05/14/15:47:24.427499,119807,1715716044,426996438,,0.0
2024/05/14/15:47:24.436740,119808,1715716044,436493733,,0.0
2024/05/14/15:47:24.447051,119809,1715716044,446745392,,0.0
2024/05/14/15:47:24.463084,119810,1715716044,456534343,,0.0
2024/05/14/15:47:24.467092,119811,1715716044,466769957,,0.0
2024/05/14/15:47:24.476780,119812,1715716044,476496502,,0.0
2024/05/14/15:47:24.488582,119813,1715716044,488251338,,0.0
2024/05/14/15:47:24.496750,119814,1715716044,496494916,,0.0
2024/05/14/15:47:24.507054,119815,1715716044,506774771,,0.0
2024/05/14/15:47:24.516834,119816,1715716044,516516363,,0.0
2024/05/14/15:47:24.527050,119817,1715716044,526766820,,0.0
2024/05/14/15:47:24.536781,119818,1715716044,536515190,,0.0
2024/05/14/15:47:24.547051,119819,1715716044,546763989,,0.0
2024/05/14/15:47:24.559001,119820,1715716044,556512367,,0.0
2024/05/14/15:47:24.567057,119821,1715716044,566784251,,0.0
2024/05/14/15:47:24.576787,119822,1715716044,576551741,,0.0
2024/05/14/15:47:24.588606,119823,1715716044,588269786,,0.0
2024/05/14/15:47:24.596793,119824,1715716044,596515245,,0.0
2024/05/14/15:47:24.607044,119825,1715716044,606787015,,0.0
2024/05/14/15:47:24.617612,119826,1715716044,616535827,,0.0
2024/05/14/15:47:24.627065,119827,1715716044,626785022,,0.0
2024/05/14/15:47:24.636782,119828,1715716044,636532735,,0.0
2024/05/14/15:47:24.647063,119829,1715716044,646788642,,0.0
2024/05/14/15:47:24.656791,119830,1715716044,656549302,,0.0
2024/05/14/15:47:24.667150,119831,1715716044,666805038,,0.0
2024/05/14/15:47:24.676831,119832,1715716044,676537484,,0.0
2024/05/14/15:47:24.688529,119833,1715716044,688282210,,0.0
2024/05/14/15:47:24.696775,119834,1715716044,696530953,,0.0
2024/05/14/15:47:24.707029,119835,1715716044,706802913,,0.0
2024/05/14/15:47:24.716819,119836,1715716044,716551957,,0.0
2024/05/14/15:47:24.727174,119837,1715716044,726802190,,0.0
2024/05/14/15:47:24.736805,119838,1715716044,736554035,,0.0
2024/05/14/15:47:24.747074,119839,1715716044,746823034,,0.0
2024/05/14/15:47:24.756831,119840,1715716044,756572143,,0.0
2024/05/14/15:47:24.767104,119841,1715716044,766821540,,0.0
2024/05/14/15:47:24.776838,119842,1715716044,776552402,,0.0
2024/05/14/15:47:24.788677,119843,1715716044,788325281,,0.0
2024/05/14/15:47:24.796865,119844,1715716044,796573680,,0.0
2024/05/14/15:47:24.807241,119845,1715716044,806832334,,0.0
2024/05/14/15:47:24.816882,119846,1715716044,816573100,,0.0
2024/05/14/15:47:24.827117,119847,1715716044,826821640,,0.0
2024/05/14/15:47:24.836964,119848,1715716044,836572026,,0.0
2024/05/14/15:47:24.847180,119849,1715716044,846844158,,0.0
2024/05/14/15:47:24.857009,119850,1715716044,856716496,,0.0
2024/05/14/15:47:24.867502,119851,1715716044,866841210,,0.0
2024/05/14/15:47:24.877392,119852,1715716044,876577419,,0.0
2024/05/14/15:47:24.888618,119853,1715716044,888322452,,0.0
2024/05/14/15:47:24.896852,119854,1715716044,896572867,,0.0
2024/05/14/15:47:24.907498,119855,1715716044,906845213,,0.0
2024/05/14/15:47:24.916914,119856,1715716044,916593833,,0.0
2024/05/14/15:47:24.927131,119857,1715716044,926842898,,0.0
2024/05/14/15:47:24.936899,119858,1715716044,936596954,,0.0
2024/05/14/15:47:24.947162,119859,1715716044,946862828,,0.0
2024/05/14/15:47:24.956905,119860,1715716044,956591964,,0.0
2024/05/14/15:47:24.967209,119861,1715716044,966866203,,0.0
2024/05/14/15:47:24.976906,119862,1715716044,976590914,,0.0
2024/05/14/15:47:24.988678,119863,1715716044,988374520,,0.0
2024/05/14/15:47:24.996898,119864,1715716044,996611498,,0.0
2024/05/14/15:47:25.007121,119865,1715716045,6862341,,0.0
2024/05/14/15:47:25.016904,119866,1715716045,16610353,,0.0
2024/05/14/15:47:25.027308,119867,1715716045,26886598,,0.0
2024/05/14/15:47:25.036897,119868,1715716045,36626294,,0.0
2024/05/14/15:47:25.047204,119869,1715716045,46882458,,0.0
2024/05/14/15:47:25.056887,119870,1715716045,56622449,,0.0
2024/05/14/15:47:25.067198,119871,1715716045,66881459,,0.0
2024/05/14/15:47:25.076874,119872,1715716045,76610885,,0.0
2024/05/14/15:47:25.088753,119873,1715716045,88387468,,0.003490658476948738
2024/05/14/15:47:25.096982,119874,1715716045,96632848,,0.0
