time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/05/14/15:47:21.074468,275764,1715716041,74355697,gps,0.01938051598626761,-0.011683520163315753,-0.9365605289477363,0.34977459395135546,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.00022687673900344924,1.8468540918304624e-05,0.00019264233845350283,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-3.996151623823584e-05,0.015452995783083193,-0.013359665711251386,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.086488,275765,1715716041,86393696,gps,0.01936709194959537,-0.011678599471314475,-0.9365591626913506,0.3497791601034585,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.0007438080253468869,-0.00022151059742910896,-0.00012158702414203077,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.014685617652048276,0.01448708307610321,0.00476491778383069,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.095449,275766,1715716041,95356139,gps,0.01936709194959537,-0.011678599471314475,-0.9365591626913506,0.3497791601034585,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.00033727651639493323,-0.00039731117536959484,1.1746392204608243e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.012812500585844575,0.0072190307425090096,-0.0027242378401799335,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.106696,275767,1715716041,106598529,gps,0.019375411401764634,-0.011681837933599075,-0.9365595364538385,0.34977759043837625,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.00021749678256752195,0.00038934496082166243,-0.00021835334792856995,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.010200724371672219,0.0045087838080269,0.019254731520300217,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.114189,275768,1715716041,114102619,gps,0.019375411401764634,-0.011681837933599075,-0.9365595364538385,0.34977759043837625,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.0005103550280594659,-0.000205927632712043,-1.64974039031002e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.014919672148776552,0.020403214706497964,0.010487754248710467,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.127450,275769,1715716041,127383504,gps,0.019364318492230182,-0.011666133629257433,-0.9365594159744983,0.34977905146675425,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.0003238011545017097,-0.0009840415298047831,-3.210507491711854e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.012925994400611457,0.015574195169286056,-0.029555707852469113,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.135013,275770,1715716041,134872105,gps,0.019364318492230182,-0.011666133629257433,-0.9365594159744983,0.34977905146675425,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.00036437456158959096,-0.0005645696726192653,0.00044042868974034555,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0018742071169331844,0.027689565110953943,0.040525561438360606,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.150405,275771,1715716041,150304179,gps,0.01937721543554446,-0.011671847656058023,-0.9365605060691786,0.3497752277759283,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.0003932327891204171,0.00010884974941795638,-0.0004628702120178267,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.01070059328034417,-0.017231063478384843,-0.016735325209532574,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.159643,275772,1715716041,154410043,gps,0.01937721543554446,-0.011671847656058023,-0.9365605060691786,0.3497752277759283,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.000700681932285876,-0.0003887687801086849,-0.0008894727018007449,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.013044190047777772,-0.015650580328819157,-0.001172026776375867,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.168049,275773,1715716041,167963241,gps,0.019385887758708177,-0.011661080546722883,-0.936560129407293,0.34977611490907157,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.0008476325857505273,-0.0003181251021802296,1.9919466732124646e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0026405922513708883,-0.00328199894444971,0.02646640945823495,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
