time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.brake_pedal
2024/05/14/15:47:32.215976,120586,1715716052,215522771,,0.08799999952316284
2024/05/14/15:47:32.225902,120587,1715716052,225537931,,0.08799999952316284
2024/05/14/15:47:32.235892,120588,1715716052,235534304,,0.08799999952316284
2024/05/14/15:47:32.245940,120589,1715716052,245554890,,0.08399999886751175
2024/05/14/15:47:32.255804,120590,1715716052,255537819,,0.08399999886751175
2024/05/14/15:47:32.265969,120591,1715716052,265607053,,0.08399999886751175
2024/05/14/15:47:32.276020,120592,1715716052,275539386,,0.08399999886751175
2024/05/14/15:47:32.285987,120593,1715716052,285543185,,0.08399999886751175
2024/05/14/15:47:32.296028,120594,1715716052,295539833,,0.08399999886751175
2024/05/14/15:47:32.306477,120595,1715716052,305569473,,0.08399999886751175
2024/05/14/15:47:32.315892,120596,1715716052,315570203,,0.08399999886751175
2024/05/14/15:47:32.326018,120597,1715716052,325586946,,0.08399999886751175
2024/05/14/15:47:32.336005,120598,1715716052,335567147,,0.08399999886751175
2024/05/14/15:47:32.345911,120599,1715716052,345544233,,0.08799999952316284
2024/05/14/15:47:32.355946,120600,1715716052,355588744,,0.08799999952316284
2024/05/14/15:47:32.366174,120601,1715716052,365581043,,0.08799999952316284
2024/05/14/15:47:32.376889,120602,1715716052,375577796,,0.08799999952316284
2024/05/14/15:47:32.385941,120603,1715716052,385561095,,0.09200000017881393
2024/05/14/15:47:32.395930,120604,1715716052,395559247,,0.09200000017881393
2024/05/14/15:47:32.405978,120605,1715716052,405589279,,0.09200000017881393
2024/05/14/15:47:32.415947,120606,1715716052,415565067,,0.09200000017881393
2024/05/14/15:47:32.425947,120607,1715716052,425551716,,0.09200000017881393
2024/05/14/15:47:32.435936,120608,1715716052,435555096,,0.09200000017881393
2024/05/14/15:47:32.446041,120609,1715716052,445578611,,0.09200000017881393
2024/05/14/15:47:32.455886,120610,1715716052,455576013,,0.09200000017881393
2024/05/14/15:47:32.465954,120611,1715716052,465572528,,0.09200000017881393
2024/05/14/15:47:32.476270,120612,1715716052,475595400,,0.09200000017881393
2024/05/14/15:47:32.486130,120613,1715716052,485580270,,0.09200000017881393
2024/05/14/15:47:32.495942,120614,1715716052,495604856,,0.09200000017881393
2024/05/14/15:47:32.506016,120615,1715716052,505602504,,0.09200000017881393
2024/05/14/15:47:32.515952,120616,1715716052,515601998,,0.09200000017881393
2024/05/14/15:47:32.525947,120617,1715716052,525576165,,0.09200000017881393
2024/05/14/15:47:32.536039,120618,1715716052,535633072,,0.09200000017881393
2024/05/14/15:47:32.545948,120619,1715716052,545580660,,0.09200000017881393
2024/05/14/15:47:32.555906,120620,1715716052,555597612,,0.09200000017881393
2024/05/14/15:47:32.566068,120621,1715716052,565681182,,0.09200000017881393
2024/05/14/15:47:32.576534,120622,1715716052,575619785,,0.09200000017881393
2024/05/14/15:47:32.592795,120623,1715716052,585627196,,0.09600000083446503
2024/05/14/15:47:32.595964,120624,1715716052,595642008,,0.09600000083446503
2024/05/14/15:47:32.605895,120625,1715716052,605607588,,0.09600000083446503
2024/05/14/15:47:32.616080,120626,1715716052,615655642,,0.09600000083446503
2024/05/14/15:47:32.625859,120627,1715716052,625595733,,0.09600000083446503
2024/05/14/15:47:32.635975,120628,1715716052,635599191,,0.09600000083446503
2024/05/14/15:47:32.645838,120629,1715716052,645597977,,0.09600000083446503
2024/05/14/15:47:32.655921,120630,1715716052,655621012,,0.09600000083446503
2024/05/14/15:47:32.666092,120631,1715716052,665714461,,0.09600000083446503
2024/05/14/15:47:32.676235,120632,1715716052,675634562,,0.09600000083446503
2024/05/14/15:47:32.686310,120633,1715716052,685690999,,0.09600000083446503
2024/05/14/15:47:32.695918,120634,1715716052,695615589,,0.09600000083446503
2024/05/14/15:47:32.705999,120635,1715716052,705619495,,0.09600000083446503
2024/05/14/15:47:32.715889,120636,1715716052,715616986,,0.09600000083446503
2024/05/14/15:47:32.725984,120637,1715716052,725644863,,0.09600000083446503
2024/05/14/15:47:32.736040,120638,1715716052,735647861,,0.09600000083446503
2024/05/14/15:47:32.746006,120639,1715716052,745670115,,0.10000000149011612
2024/05/14/15:47:32.755881,120640,1715716052,755636641,,0.10000000149011612
2024/05/14/15:47:32.765979,120641,1715716052,765677874,,0.10000000149011612
2024/05/14/15:47:32.777905,120642,1715716052,775712711,,0.10000000149011612
2024/05/14/15:47:32.786012,120643,1715716052,785643725,,0.10000000149011612
2024/05/14/15:47:32.795740,120644,1715716052,795386046,,0.10000000149011612
2024/05/14/15:47:32.805777,120645,1715716052,805400026,,0.10000000149011612
2024/05/14/15:47:32.815699,120646,1715716052,815379169,,0.10000000149011612
2024/05/14/15:47:32.825712,120647,1715716052,825404308,,0.10000000149011612
2024/05/14/15:47:32.835784,120648,1715716052,835423658,,0.10000000149011612
2024/05/14/15:47:32.845998,120649,1715716052,845660358,,0.09600000083446503
2024/05/14/15:47:32.855795,120650,1715716052,855462256,,0.09600000083446503
2024/05/14/15:47:32.865955,120651,1715716052,865494970,,0.09600000083446503
2024/05/14/15:47:32.876384,120652,1715716052,875481532,,0.09600000083446503
2024/05/14/15:47:32.885741,120653,1715716052,885400572,,0.09200000017881393
2024/05/14/15:47:32.895748,120654,1715716052,895407577,,0.09200000017881393
2024/05/14/15:47:32.907370,120655,1715716052,905402936,,0.07599999755620956
2024/05/14/15:47:32.915841,120656,1715716052,915450087,,0.07599999755620956
2024/05/14/15:47:32.925753,120657,1715716052,925406973,,0.07599999755620956
2024/05/14/15:47:32.937677,120658,1715716052,935421227,,0.07599999755620956
2024/05/14/15:47:32.945949,120659,1715716052,945449283,,0.05999999865889549
2024/05/14/15:47:32.955701,120660,1715716052,955423038,,0.05999999865889549
2024/05/14/15:47:32.965832,120661,1715716052,965425725,,0.0559999980032444
2024/05/14/15:47:32.975890,120662,1715716052,975429433,,0.0559999980032444
2024/05/14/15:47:32.985790,120663,1715716052,985425028,,0.04800000041723251
2024/05/14/15:47:32.995771,120664,1715716052,995457809,,0.04800000041723251
2024/05/14/15:47:33.005776,120665,1715716053,5421420,,0.035999998450279236
2024/05/14/15:47:33.015811,120666,1715716053,15454811,,0.035999998450279236
2024/05/14/15:47:33.025878,120667,1715716053,25485751,,0.035999998450279236
2024/05/14/15:47:33.035793,120668,1715716053,35444697,,0.035999998450279236
2024/05/14/15:47:33.046008,120669,1715716053,45472843,,0.019999999552965164
2024/05/14/15:47:33.055769,120670,1715716053,55441246,,0.019999999552965164
2024/05/14/15:47:33.065869,120671,1715716053,65476225,,0.0
2024/05/14/15:47:33.075917,120672,1715716053,75446608,,0.0
2024/05/14/15:47:33.085865,120673,1715716053,85446414,,0.0
2024/05/14/15:47:33.102396,120674,1715716053,95443198,,0.0
2024/05/14/15:47:33.105782,120675,1715716053,105469957,,0.0
2024/05/14/15:47:33.115805,120676,1715716053,115473932,,0.0
2024/05/14/15:47:33.125850,120677,1715716053,125464413,,0.0
2024/05/14/15:47:33.135819,120678,1715716053,135482580,,0.0
2024/05/14/15:47:33.145869,120679,1715716053,145461453,,0.024000000208616257
2024/05/14/15:47:33.155752,120680,1715716053,155457449,,0.024000000208616257
2024/05/14/15:47:33.165897,120681,1715716053,165462426,,0.024000000208616257
2024/05/14/15:47:33.175968,120682,1715716053,175625473,,0.024000000208616257
2024/05/14/15:47:33.185978,120683,1715716053,185564147,,0.0279999990016222
2024/05/14/15:47:33.198691,120684,1715716053,195490432,,0.0279999990016222
2024/05/14/15:47:33.205901,120685,1715716053,205508478,,0.0279999990016222
2024/05/14/15:47:33.215799,120686,1715716053,215466621,,0.0279999990016222
2024/05/14/15:47:33.225834,120687,1715716053,225507460,,0.0279999990016222
2024/05/14/15:47:33.235785,120688,1715716053,235501877,,0.0279999990016222
2024/05/14/15:47:33.245853,120689,1715716053,245487844,,0.03200000151991844
2024/05/14/15:47:33.255816,120690,1715716053,255514487,,0.03200000151991844
2024/05/14/15:47:33.265886,120691,1715716053,265487508,,0.03200000151991844
2024/05/14/15:47:33.275854,120692,1715716053,275486052,,0.03200000151991844
2024/05/14/15:47:33.285907,120693,1715716053,285483168,,0.03200000151991844
2024/05/14/15:47:33.295883,120694,1715716053,295506812,,0.03200000151991844
2024/05/14/15:47:33.305875,120695,1715716053,305493088,,0.03200000151991844
2024/05/14/15:47:33.315782,120696,1715716053,315479032,,0.03200000151991844
2024/05/14/15:47:33.325907,120697,1715716053,325480650,,0.03200000151991844
2024/05/14/15:47:33.335900,120698,1715716053,335528356,,0.03200000151991844
2024/05/14/15:47:33.345946,120699,1715716053,345534107,,0.03200000151991844
2024/05/14/15:47:33.355850,120700,1715716053,355500600,,0.03200000151991844
2024/05/14/15:47:33.365972,120701,1715716053,365526544,,0.03200000151991844
2024/05/14/15:47:33.375906,120702,1715716053,375499902,,0.03200000151991844
2024/05/14/15:47:33.385853,120703,1715716053,385504764,,0.03200000151991844
2024/05/14/15:47:33.395935,120704,1715716053,395533550,,0.03200000151991844
2024/05/14/15:47:33.405869,120705,1715716053,405501500,,0.035999998450279236
2024/05/14/15:47:33.415861,120706,1715716053,415518569,,0.035999998450279236
2024/05/14/15:47:33.426034,120707,1715716053,425627195,,0.035999998450279236
2024/05/14/15:47:33.435896,120708,1715716053,435517015,,0.035999998450279236
2024/05/14/15:47:33.445930,120709,1715716053,445525772,,0.035999998450279236
2024/05/14/15:47:33.455957,120710,1715716053,455548637,,0.035999998450279236
2024/05/14/15:47:33.465952,120711,1715716053,465550109,,0.035999998450279236
2024/05/14/15:47:33.476091,120712,1715716053,475626272,,0.035999998450279236
2024/05/14/15:47:33.485965,120713,1715716053,485519295,,0.035999998450279236
2024/05/14/15:47:33.495879,120714,1715716053,495521579,,0.035999998450279236
2024/05/14/15:47:33.506096,120715,1715716053,505522087,,0.035999998450279236
2024/05/14/15:47:33.515804,120716,1715716053,515530764,,0.035999998450279236
2024/05/14/15:47:33.525955,120717,1715716053,525544553,,0.035999998450279236
2024/05/14/15:47:33.535871,120718,1715716053,535535142,,0.035999998450279236
2024/05/14/15:47:33.545932,120719,1715716053,545573200,,0.03999999910593033
2024/05/14/15:47:33.556026,120720,1715716053,555540593,,0.03999999910593033
2024/05/14/15:47:33.565987,120721,1715716053,565543345,,0.03999999910593033
2024/05/14/15:47:33.576264,120722,1715716053,575636455,,0.03999999910593033
2024/05/14/15:47:33.587461,120723,1715716053,585540321,,0.03999999910593033
2024/05/14/15:47:33.596078,120724,1715716053,595559678,,0.03999999910593033
2024/05/14/15:47:33.606260,120725,1715716053,605562191,,0.03999999910593033
2024/05/14/15:47:33.615904,120726,1715716053,615560369,,0.03999999910593033
2024/05/14/15:47:33.626092,120727,1715716053,625598023,,0.03999999910593033
2024/05/14/15:47:33.635994,120728,1715716053,635584963,,0.03999999910593033
2024/05/14/15:47:33.646034,120729,1715716053,645555161,,0.04399999976158142
2024/05/14/15:47:33.655793,120730,1715716053,655557253,,0.04399999976158142
2024/05/14/15:47:33.665887,120731,1715716053,665598277,,0.04399999976158142
2024/05/14/15:47:33.675843,120732,1715716053,675556701,,0.04399999976158142
2024/05/14/15:47:33.685944,120733,1715716053,685578345,,0.04399999976158142
2024/05/14/15:47:33.695888,120734,1715716053,695558855,,0.04399999976158142
2024/05/14/15:47:33.705855,120735,1715716053,705585964,,0.04399999976158142
2024/05/14/15:47:33.715864,120736,1715716053,715603551,,0.04399999976158142
2024/05/14/15:47:33.725967,120737,1715716053,725567228,,0.04399999976158142
2024/05/14/15:47:33.735907,120738,1715716053,735615743,,0.04399999976158142
2024/05/14/15:47:33.745883,120739,1715716053,745574984,,0.03999999910593033
2024/05/14/15:47:33.755864,120740,1715716053,755572408,,0.03999999910593033
2024/05/14/15:47:33.765795,120741,1715716053,765572705,,0.03999999910593033
2024/05/14/15:47:33.776011,120742,1715716053,775595449,,0.03999999910593033
2024/05/14/15:47:33.785813,120743,1715716053,785604576,,0.04399999976158142
2024/05/14/15:47:33.795885,120744,1715716053,795577920,,0.04399999976158142
2024/05/14/15:47:33.805911,120745,1715716053,805578017,,0.03999999910593033
2024/05/14/15:47:33.815816,120746,1715716053,815574889,,0.03999999910593033
2024/05/14/15:47:33.825887,120747,1715716053,825597798,,0.03999999910593033
2024/05/14/15:47:33.835979,120748,1715716053,835617366,,0.03999999910593033
2024/05/14/15:47:33.845901,120749,1715716053,845607260,,0.04800000041723251
2024/05/14/15:47:33.855901,120750,1715716053,855592996,,0.04800000041723251
2024/05/14/15:47:33.865901,120751,1715716053,865622268,,0.04800000041723251
2024/05/14/15:47:33.875905,120752,1715716053,875608010,,0.04800000041723251
2024/05/14/15:47:33.885960,120753,1715716053,885612334,,0.04800000041723251
2024/05/14/15:47:33.895938,120754,1715716053,895604308,,0.04800000041723251
2024/05/14/15:47:33.905854,120755,1715716053,905598764,,0.04800000041723251
2024/05/14/15:47:33.915888,120756,1715716053,915595405,,0.04800000041723251
2024/05/14/15:47:33.925904,120757,1715716053,925602644,,0.04800000041723251
2024/05/14/15:47:33.936053,120758,1715716053,935625140,,0.04800000041723251
2024/05/14/15:47:33.945909,120759,1715716053,945614360,,0.05199999734759331
2024/05/14/15:47:33.955735,120760,1715716053,955362256,,0.05199999734759331
2024/05/14/15:47:33.965835,120761,1715716053,965368188,,0.0559999980032444
2024/05/14/15:47:33.975719,120762,1715716053,975368555,,0.0559999980032444
2024/05/14/15:47:33.985678,120763,1715716053,985366026,,0.05199999734759331
2024/05/14/15:47:33.995685,120764,1715716053,995368860,,0.05199999734759331
2024/05/14/15:47:34.005756,120765,1715716054,5374992,,0.05199999734759331
2024/05/14/15:47:34.015736,120766,1715716054,15435574,,0.05199999734759331
2024/05/14/15:47:34.025703,120767,1715716054,25383273,,0.05199999734759331
2024/05/14/15:47:34.035656,120768,1715716054,35402299,,0.05199999734759331
2024/05/14/15:47:34.045781,120769,1715716054,45387752,,0.0559999980032444
2024/05/14/15:47:34.055729,120770,1715716054,55413206,,0.0559999980032444
2024/05/14/15:47:34.065712,120771,1715716054,65417841,,0.0559999980032444
2024/05/14/15:47:34.075700,120772,1715716054,75412070,,0.0559999980032444
2024/05/14/15:47:34.085721,120773,1715716054,85380029,,0.05199999734759331
2024/05/14/15:47:34.095652,120774,1715716054,95388488,,0.05199999734759331
2024/05/14/15:47:34.105718,120775,1715716054,105385237,,0.05199999734759331
2024/05/14/15:47:34.115704,120776,1715716054,115405581,,0.05199999734759331
2024/05/14/15:47:34.125761,120777,1715716054,125401560,,0.05199999734759331
2024/05/14/15:47:34.135728,120778,1715716054,135402742,,0.05199999734759331
2024/05/14/15:47:34.145861,120779,1715716054,145442025,,0.0559999980032444
2024/05/14/15:47:34.155691,120780,1715716054,155426561,,0.0559999980032444
2024/05/14/15:47:34.165843,120781,1715716054,165445188,,0.0559999980032444
2024/05/14/15:47:34.177554,120782,1715716054,175407466,,0.0559999980032444
2024/05/14/15:47:34.185830,120783,1715716054,185405625,,0.0559999980032444
2024/05/14/15:47:34.195800,120784,1715716054,195426489,,0.0559999980032444
2024/05/14/15:47:34.205847,120785,1715716054,205440821,,0.0559999980032444
2024/05/14/15:47:34.215818,120786,1715716054,215454209,,0.0559999980032444
2024/05/14/15:47:34.225907,120787,1715716054,225461855,,0.0559999980032444
2024/05/14/15:47:34.235734,120788,1715716054,235452134,,0.0559999980032444
2024/05/14/15:47:34.245813,120789,1715716054,245426082,,0.05999999865889549
2024/05/14/15:47:34.255793,120790,1715716054,255421995,,0.05999999865889549
2024/05/14/15:47:34.265767,120791,1715716054,265452428,,0.05999999865889549
2024/05/14/15:47:34.275876,120792,1715716054,275457845,,0.05999999865889549
2024/05/14/15:47:34.287533,120793,1715716054,285423557,,0.05999999865889549
2024/05/14/15:47:34.295805,120794,1715716054,295464415,,0.05999999865889549
2024/05/14/15:47:34.305833,120795,1715716054,305421204,,0.05999999865889549
2024/05/14/15:47:34.315772,120796,1715716054,315442716,,0.05999999865889549
2024/05/14/15:47:34.325906,120797,1715716054,325473730,,0.05999999865889549
2024/05/14/15:47:34.335777,120798,1715716054,335442240,,0.05999999865889549
2024/05/14/15:47:34.345885,120799,1715716054,345475633,,0.06400000303983688
2024/05/14/15:47:34.355780,120800,1715716054,355447415,,0.06400000303983688
2024/05/14/15:47:34.365829,120801,1715716054,365472694,,0.06400000303983688
2024/05/14/15:47:34.375837,120802,1715716054,375469385,,0.06400000303983688
2024/05/14/15:47:34.385842,120803,1715716054,385464611,,0.05999999865889549
2024/05/14/15:47:34.395805,120804,1715716054,395471452,,0.05999999865889549
2024/05/14/15:47:34.405877,120805,1715716054,405489374,,0.06400000303983688
2024/05/14/15:47:34.415798,120806,1715716054,415448090,,0.06400000303983688
2024/05/14/15:47:34.425872,120807,1715716054,425492613,,0.05999999865889549
2024/05/14/15:47:34.440312,120808,1715716054,435488554,,0.05999999865889549
2024/05/14/15:47:34.445788,120809,1715716054,445477494,,0.06400000303983688
2024/05/14/15:47:34.455773,120810,1715716054,455457149,,0.06400000303983688
2024/05/14/15:47:34.466012,120811,1715716054,465467113,,0.06400000303983688
2024/05/14/15:47:34.475831,120812,1715716054,475490283,,0.06400000303983688
2024/05/14/15:47:34.485818,120813,1715716054,485462894,,0.06800000369548798
2024/05/14/15:47:34.495797,120814,1715716054,495462957,,0.06800000369548798
2024/05/14/15:47:34.505784,120815,1715716054,505462279,,0.06800000369548798
2024/05/14/15:47:34.515802,120816,1715716054,515460591,,0.06800000369548798
2024/05/14/15:47:34.525868,120817,1715716054,525513426,,0.06800000369548798
2024/05/14/15:47:34.535979,120818,1715716054,535511859,,0.06800000369548798
2024/05/14/15:47:34.545842,120819,1715716054,545484803,,0.05999999865889549
2024/05/14/15:47:34.555854,120820,1715716054,555499348,,0.05999999865889549
2024/05/14/15:47:34.565868,120821,1715716054,565506161,,0.05999999865889549
2024/05/14/15:47:34.575927,120822,1715716054,575485734,,0.05999999865889549
2024/05/14/15:47:34.585914,120823,1715716054,585512484,,0.06400000303983688
2024/05/14/15:47:34.595866,120824,1715716054,595482918,,0.06400000303983688
2024/05/14/15:47:34.606984,120825,1715716054,605512982,,0.06400000303983688
2024/05/14/15:47:34.615991,120826,1715716054,615520599,,0.06400000303983688
2024/05/14/15:47:34.625914,120827,1715716054,625523333,,0.06400000303983688
2024/05/14/15:47:34.635950,120828,1715716054,635544934,,0.06400000303983688
2024/05/14/15:47:34.645903,120829,1715716054,645530683,,0.06800000369548798
2024/05/14/15:47:34.655942,120830,1715716054,655521434,,0.06800000369548798
2024/05/14/15:47:34.665915,120831,1715716054,665522117,,0.07199999690055847
2024/05/14/15:47:34.676013,120832,1715716054,675529741,,0.07199999690055847
2024/05/14/15:47:34.685823,120833,1715716054,685497792,,0.06800000369548798
2024/05/14/15:47:34.695832,120834,1715716054,695495502,,0.06800000369548798
2024/05/14/15:47:34.705893,120835,1715716054,705511140,,0.06800000369548798
2024/05/14/15:47:34.715874,120836,1715716054,715557246,,0.06800000369548798
2024/05/14/15:47:34.725882,120837,1715716054,725527042,,0.06800000369548798
2024/05/14/15:47:34.735873,120838,1715716054,735519217,,0.06800000369548798
2024/05/14/15:47:34.745994,120839,1715716054,745574918,,0.07199999690055847
2024/05/14/15:47:34.755906,120840,1715716054,755546601,,0.07199999690055847
2024/05/14/15:47:34.765951,120841,1715716054,765521978,,0.07199999690055847
2024/05/14/15:47:34.775966,120842,1715716054,775551007,,0.07199999690055847
2024/05/14/15:47:34.785867,120843,1715716054,785518220,,0.07599999755620956
2024/05/14/15:47:34.799035,120844,1715716054,795517813,,0.07599999755620956
2024/05/14/15:47:34.806007,120845,1715716054,805542455,,0.07199999690055847
2024/05/14/15:47:34.815945,120846,1715716054,815537373,,0.07199999690055847
2024/05/14/15:47:34.826615,120847,1715716054,825539010,,0.07599999755620956
2024/05/14/15:47:34.835959,120848,1715716054,835535975,,0.07599999755620956
2024/05/14/15:47:34.845976,120849,1715716054,845579760,,0.07999999821186066
2024/05/14/15:47:34.855895,120850,1715716054,855540901,,0.07999999821186066
2024/05/14/15:47:34.865830,120851,1715716054,865561823,,0.07999999821186066
2024/05/14/15:47:34.875988,120852,1715716054,875572842,,0.07999999821186066
2024/05/14/15:47:34.885906,120853,1715716054,885540947,,0.07599999755620956
2024/05/14/15:47:34.895826,120854,1715716054,895542098,,0.07599999755620956
2024/05/14/15:47:34.905849,120855,1715716054,905545460,,0.07599999755620956
2024/05/14/15:47:34.915936,120856,1715716054,915590662,,0.07599999755620956
2024/05/14/15:47:34.925936,120857,1715716054,925562506,,0.07599999755620956
2024/05/14/15:47:34.935966,120858,1715716054,935579827,,0.07599999755620956
2024/05/14/15:47:34.945946,120859,1715716054,945565106,,0.07999999821186066
2024/05/14/15:47:34.955841,120860,1715716054,955560355,,0.07999999821186066
2024/05/14/15:47:34.965850,120861,1715716054,965560378,,0.07999999821186066
2024/05/14/15:47:34.975928,120862,1715716054,975558977,,0.07999999821186066
2024/05/14/15:47:34.986019,120863,1715716054,985632221,,0.07999999821186066
2024/05/14/15:47:34.995877,120864,1715716054,995572852,,0.07999999821186066
2024/05/14/15:47:35.005816,120865,1715716055,5553734,,0.07999999821186066
2024/05/14/15:47:35.015895,120866,1715716055,15581225,,0.07999999821186066
2024/05/14/15:47:35.025870,120867,1715716055,25580304,,0.07999999821186066
2024/05/14/15:47:35.035993,120868,1715716055,35607057,,0.07999999821186066
2024/05/14/15:47:35.045896,120869,1715716055,45604644,,0.08399999886751175
2024/05/14/15:47:35.055940,120870,1715716055,55610115,,0.08399999886751175
2024/05/14/15:47:35.066099,120871,1715716055,65583696,,0.08399999886751175
2024/05/14/15:47:35.075963,120872,1715716055,75585533,,0.08399999886751175
2024/05/14/15:47:35.085911,120873,1715716055,85585513,,0.08399999886751175
2024/05/14/15:47:35.096058,120874,1715716055,95328229,,0.08399999886751175
2024/05/14/15:47:35.105724,120875,1715716055,105347116,,0.07999999821186066
2024/05/14/15:47:35.115657,120876,1715716055,115345444,,0.07999999821186066
2024/05/14/15:47:35.125942,120877,1715716055,125352429,,0.07999999821186066
2024/05/14/15:47:35.135643,120878,1715716055,135347205,,0.07999999821186066
2024/05/14/15:47:35.145747,120879,1715716055,145347494,,0.08399999886751175
2024/05/14/15:47:35.155653,120880,1715716055,155349485,,0.08399999886751175
2024/05/14/15:47:35.165778,120881,1715716055,165350940,,0.08399999886751175
2024/05/14/15:47:35.175691,120882,1715716055,175353745,,0.08399999886751175
2024/05/14/15:47:35.185678,120883,1715716055,185345230,,0.07999999821186066
2024/05/14/15:47:35.195726,120884,1715716055,195347764,,0.07999999821186066
2024/05/14/15:47:35.205813,120885,1715716055,205377083,,0.07599999755620956
2024/05/14/15:47:35.215670,120886,1715716055,215396873,,0.07599999755620956
2024/05/14/15:47:35.225806,120887,1715716055,225391900,,0.07599999755620956
2024/05/14/15:47:35.235757,120888,1715716055,235395171,,0.07599999755620956
2024/05/14/15:47:35.245948,120889,1715716055,245644358,,0.07999999821186066
2024/05/14/15:47:35.255717,120890,1715716055,255364072,,0.07999999821186066
2024/05/14/15:47:35.265762,120891,1715716055,265386343,,0.07999999821186066
2024/05/14/15:47:35.275733,120892,1715716055,275362225,,0.07999999821186066
2024/05/14/15:47:35.285738,120893,1715716055,285394133,,0.07999999821186066
2024/05/14/15:47:35.295753,120894,1715716055,295367502,,0.07999999821186066
2024/05/14/15:47:35.305694,120895,1715716055,305380972,,0.07999999821186066
2024/05/14/15:47:35.315808,120896,1715716055,315435676,,0.07999999821186066
2024/05/14/15:47:35.325843,120897,1715716055,325444981,,0.07999999821186066
2024/05/14/15:47:35.335720,120898,1715716055,335398022,,0.07999999821186066
2024/05/14/15:47:35.345798,120899,1715716055,345420235,,0.08799999952316284
2024/05/14/15:47:35.355694,120900,1715716055,355384494,,0.08799999952316284
2024/05/14/15:47:35.365726,120901,1715716055,365416945,,0.09200000017881393
2024/05/14/15:47:35.375789,120902,1715716055,375412981,,0.09200000017881393
2024/05/14/15:47:35.385763,120903,1715716055,385385770,,0.08799999952316284
2024/05/14/15:47:35.395786,120904,1715716055,395431041,,0.08799999952316284
2024/05/14/15:47:35.405772,120905,1715716055,405401401,,0.08799999952316284
2024/05/14/15:47:35.415792,120906,1715716055,415407014,,0.08799999952316284
2024/05/14/15:47:35.425855,120907,1715716055,425432120,,0.08799999952316284
2024/05/14/15:47:35.435791,120908,1715716055,435406907,,0.08799999952316284
2024/05/14/15:47:35.445794,120909,1715716055,445443256,,0.08799999952316284
2024/05/14/15:47:35.455837,120910,1715716055,455403282,,0.08799999952316284
2024/05/14/15:47:35.465826,120911,1715716055,465406057,,0.08799999952316284
2024/05/14/15:47:35.475768,120912,1715716055,475402519,,0.08799999952316284
2024/05/14/15:47:35.485878,120913,1715716055,485410390,,0.08799999952316284
2024/05/14/15:47:35.496494,120914,1715716055,495404335,,0.08799999952316284
2024/05/14/15:47:35.505848,120915,1715716055,505425001,,0.08799999952316284
2024/05/14/15:47:35.515784,120916,1715716055,515452394,,0.08799999952316284
2024/05/14/15:47:35.525834,120917,1715716055,525424856,,0.08799999952316284
2024/05/14/15:47:35.535742,120918,1715716055,535425872,,0.08799999952316284
2024/05/14/15:47:35.545749,120919,1715716055,545425089,,0.09200000017881393
2024/05/14/15:47:35.555830,120920,1715716055,555473964,,0.09200000017881393
2024/05/14/15:47:35.565918,120921,1715716055,565445185,,0.09200000017881393
2024/05/14/15:47:35.575840,120922,1715716055,575450579,,0.09200000017881393
2024/05/14/15:47:35.585881,120923,1715716055,585427149,,0.08799999952316284
2024/05/14/15:47:35.598642,120924,1715716055,595442579,,0.08799999952316284
2024/05/14/15:47:35.605783,120925,1715716055,605448681,,0.08799999952316284
2024/05/14/15:47:35.615819,120926,1715716055,615470061,,0.08799999952316284
2024/05/14/15:47:35.625800,120927,1715716055,625443674,,0.08799999952316284
2024/05/14/15:47:35.635821,120928,1715716055,635459333,,0.08799999952316284
2024/05/14/15:47:35.645768,120929,1715716055,645445200,,0.09200000017881393
2024/05/14/15:47:35.655831,120930,1715716055,655443742,,0.09200000017881393
2024/05/14/15:47:35.665816,120931,1715716055,665459356,,0.09200000017881393
2024/05/14/15:47:35.675941,120932,1715716055,675468474,,0.09200000017881393
2024/05/14/15:47:35.686065,120933,1715716055,685464943,,0.08799999952316284
2024/05/14/15:47:35.695873,120934,1715716055,695443998,,0.08799999952316284
2024/05/14/15:47:35.705910,120935,1715716055,705473862,,0.08799999952316284
2024/05/14/15:47:35.715824,120936,1715716055,715484245,,0.08799999952316284
2024/05/14/15:47:35.725793,120937,1715716055,725473282,,0.08799999952316284
2024/05/14/15:47:35.735834,120938,1715716055,735513075,,0.08799999952316284
2024/05/14/15:47:35.745895,120939,1715716055,745491678,,0.09200000017881393
2024/05/14/15:47:35.755850,120940,1715716055,755477292,,0.09200000017881393
2024/05/14/15:47:35.765859,120941,1715716055,765460762,,0.09200000017881393
2024/05/14/15:47:35.775902,120942,1715716055,775489035,,0.09200000017881393
2024/05/14/15:47:35.790332,120943,1715716055,785465400,,0.08799999952316284
2024/05/14/15:47:35.799425,120944,1715716055,795482686,,0.08799999952316284
2024/05/14/15:47:35.805902,120945,1715716055,805520341,,0.08799999952316284
2024/05/14/15:47:35.815970,120946,1715716055,815484738,,0.08799999952316284
2024/05/14/15:47:35.825868,120947,1715716055,825520871,,0.08799999952316284
2024/05/14/15:47:35.835907,120948,1715716055,835483199,,0.08799999952316284
2024/05/14/15:47:35.845962,120949,1715716055,845488559,,0.09200000017881393
2024/05/14/15:47:35.855868,120950,1715716055,855478854,,0.09200000017881393
2024/05/14/15:47:35.865900,120951,1715716055,865510331,,0.09200000017881393
2024/05/14/15:47:35.875900,120952,1715716055,875561168,,0.09200000017881393
2024/05/14/15:47:35.885986,120953,1715716055,885506544,,0.09200000017881393
